delay,send_time,receive_time,data_length
0.013,1716216253.734,1716216253.747,1000
0.011,1716216254.774,1716216254.785,1000
0.012,1716216255.813,1716216255.825,1000
0.013,1716216256.850,1716216256.863,1000
0.009,1716216257.887,1716216257.896,1000
0.012,1716216258.923,1716216258.935,1000
0.018,1716216259.962,1716216259.980,1000
0.014,1716216261.004,1716216261.018,1000
0.010,1716216262.044,1716216262.054,1000
0.013,1716216263.080,1716216263.093,1000
0.013,1716216264.122,1716216264.135,1000
0.011,1716216265.160,1716216265.171,1000
0.018,1716216266.197,1716216266.215,1000
0.011,1716216267.241,1716216267.252,1000
0.015,1716216268.277,1716216268.292,1000
0.010,1716216269.320,1716216269.330,1000
0.011,1716216270.358,1716216270.369,1000
0.012,1716216271.394,1716216271.406,1000
0.010,1716216272.431,1716216272.441,1000
0.012,1716216273.467,1716216273.479,1000
0.014,1716216274.507,1716216274.521,1000
0.017,1716216275.546,1716216275.563,1000
0.009,1716216276.592,1716216276.601,1000
0.010,1716216277.626,1716216277.636,1000
0.011,1716216278.663,1716216278.674,1000
0.012,1716216279.702,1716216279.714,1000
0.014,1716216280.744,1716216280.758,1000
0.011,1716216281.788,1716216281.799,1000
0.013,1716216282.827,1716216282.840,1000
0.010,1716216283.871,1716216283.881,1000
0.012,1716216284.909,1716216284.921,1000
0.009,1716216285.949,1716216285.958,1000
0.011,1716216286.984,1716216286.995,1000
0.016,1716216288.022,1716216288.038,1000
0.009,1716216289.065,1716216289.074,1000
0.012,1716216290.101,1716216290.113,1000
0.008,1716216291.139,1716216291.147,1000
0.009,1716216292.177,1716216292.186,1000
0.011,1716216293.213,1716216293.224,1000
0.010,1716216294.250,1716216294.260,1000
0.015,1716216295.293,1716216295.308,1000
0.014,1716216296.337,1716216296.351,1000
0.009,1716216297.378,1716216297.387,1000
0.011,1716216298.413,1716216298.424,1000
0.011,1716216299.453,1716216299.464,1000
0.010,1716216300.491,1716216300.501,1000
0.019,1716216301.532,1716216301.551,1000
0.013,1716216302.577,1716216302.590,1000
0.009,1716216303.617,1716216303.626,1000
0.010,1716216304.652,1716216304.662,1000
0.008,1716216305.690,1716216305.698,1000
0.010,1716216306.729,1716216306.739,1000
0.005,1716216307.766,1716216307.771,1000
0.014,1716216308.800,1716216308.814,1000
0.011,1716216309.841,1716216309.852,1000
0.009,1716216310.882,1716216310.891,1000
0.009,1716216311.921,1716216311.930,1000
0.012,1716216312.958,1716216312.970,1000
0.008,1716216314.000,1716216314.008,1000
0.007,1716216315.036,1716216315.043,1000
0.013,1716216316.074,1716216316.087,1000
0.009,1716216317.117,1716216317.126,1000
0.011,1716216318.154,1716216318.165,1000
0.008,1716216319.192,1716216319.200,1000
0.009,1716216320.230,1716216320.239,1000
0.007,1716216321.268,1716216321.275,1000
0.007,1716216322.306,1716216322.313,1000
0.011,1716216323.344,1716216323.355,1000
0.010,1716216324.383,1716216324.393,1000
0.009,1716216325.425,1716216325.434,1000
0.007,1716216326.463,1716216326.470,1000
0.007,1716216327.500,1716216327.507,1000
0.007,1716216328.539,1716216328.546,1000
0.009,1716216329.574,1716216329.583,1000
0.011,1716216330.613,1716216330.624,1000
0.009,1716216331.652,1716216331.661,1000
0.011,1716216332.692,1716216332.703,1000
0.007,1716216333.734,1716216333.741,1000
0.009,1716216334.771,1716216334.780,1000
0.010,1716216335.813,1716216335.823,1000
0.010,1716216336.852,1716216336.862,1000
0.012,1716216337.893,1716216337.905,1000
0.009,1716216338.934,1716216338.943,1000
0.010,1716216339.973,1716216339.983,1000
0.009,1716216341.014,1716216341.023,1000
0.008,1716216342.051,1716216342.059,1000
0.007,1716216343.090,1716216343.097,1000
0.008,1716216344.125,1716216344.133,1000
0.012,1716216345.164,1716216345.176,1000
0.007,1716216346.205,1716216346.212,1000
0.009,1716216347.242,1716216347.251,1000
0.007,1716216348.279,1716216348.286,1000
0.005,1716216349.316,1716216349.321,1000
0.007,1716216350.354,1716216350.361,1000
0.006,1716216351.391,1716216351.397,1000
0.011,1716216352.428,1716216352.439,1000
0.008,1716216353.471,1716216353.479,1000
0.005,1716216354.511,1716216354.516,1000
0.008,1716216355.549,1716216355.557,1000
0.008,1716216356.587,1716216356.595,1000
0.006,1716216357.627,1716216357.633,1000
0.009,1716216358.664,1716216358.673,1000
0.013,1716216359.705,1716216359.718,1000
0.012,1716216360.748,1716216360.760,1000
0.006,1716216361.789,1716216361.795,1000
0.007,1716216362.826,1716216362.833,1000
0.009,1716216363.864,1716216363.873,1000
0.006,1716216364.905,1716216364.911,1000
0.009,1716216365.946,1716216365.955,1000
0.006,1716216366.989,1716216366.995,1000
0.006,1716216368.026,1716216368.032,1000
0.006,1716216369.062,1716216369.068,1000
0.004,1716216370.101,1716216370.105,1000
0.007,1716216371.136,1716216371.143,1000
0.004,1716216372.176,1716216372.180,1000
0.011,1716216373.213,1716216373.224,1000
0.004,1716216374.257,1716216374.261,1000
0.006,1716216375.297,1716216375.303,1000
0.007,1716216376.335,1716216376.342,1000
0.005,1716216377.373,1716216377.378,1000
0.005,1716216378.410,1716216378.415,1000
0.005,1716216379.446,1716216379.451,1000
0.010,1716216380.484,1716216380.494,1000
0.007,1716216381.529,1716216381.536,1000
0.006,1716216382.571,1716216382.577,1000
0.005,1716216383.769,1716216383.774,1000
0.006,1716216384.806,1716216384.812,1000
0.009,1716216385.843,1716216385.852,1000
0.020,1716216386.883,1716216386.903,1000
0.005,1716216387.936,1716216387.941,1000
0.003,1716216388.973,1716216388.976,1000
0.009,1716216390.011,1716216390.020,1000
0.009,1716216391.055,1716216391.064,1000
0.008,1716216392.097,1716216392.105,1000
0.005,1716216393.140,1716216393.145,1000
0.007,1716216394.178,1716216394.185,1000
0.004,1716216395.216,1716216395.220,1000
0.009,1716216396.254,1716216396.263,1000
0.007,1716216397.299,1716216397.306,1000
0.006,1716216398.339,1716216398.345,1000
0.006,1716216399.378,1716216399.384,1000
0.004,1716216400.419,1716216400.423,1000
0.005,1716216401.454,1716216401.459,1000
0.006,1716216402.496,1716216402.502,1000
0.009,1716216403.536,1716216403.545,1000
0.010,1716216404.578,1716216404.588,1000
0.004,1716216405.620,1716216405.624,1000
0.003,1716216406.655,1716216406.658,1000
0.006,1716216407.693,1716216407.699,1000
0.005,1716216408.732,1716216408.737,1000
0.009,1716216409.772,1716216409.781,1000
0.004,1716216410.815,1716216410.819,1000
0.004,1716216411.852,1716216411.856,1000
0.003,1716216412.892,1716216412.895,1000
0.003,1716216413.930,1716216413.933,1000
0.005,1716216414.966,1716216414.971,1000
0.006,1716216416.004,1716216416.010,1000
0.007,1716216417.045,1716216417.052,1000
0.003,1716216418.089,1716216418.092,1000
0.004,1716216419.126,1716216419.130,1000
0.003,1716216420.164,1716216420.167,1000
0.003,1716216421.200,1716216421.203,1000
0.005,1716216422.235,1716216422.240,1000
0.002,1716216423.274,1716216423.276,1000
0.003,1716216424.309,1716216424.312,1000
0.006,1716216425.348,1716216425.354,1000
0.004,1716216426.389,1716216426.393,1000
0.005,1716216427.427,1716216427.432,1000
0.001,1716216428.468,1716216428.469,1000
0.004,1716216429.505,1716216429.509,1000
0.003,1716216430.543,1716216430.546,1000
0.003,1716216431.581,1716216431.584,1000
0.008,1716216432.622,1716216432.630,1000
0.004,1716216433.666,1716216433.670,1000
0.001,1716216434.705,1716216434.706,1000
0.004,1716216435.740,1716216435.744,1000
0.004,1716216436.779,1716216436.783,1000
0.004,1716216437.822,1716216437.826,1000
0.005,1716216438.868,1716216438.873,1000
0.002,1716216439.908,1716216439.910,1000
0.002,1716216440.947,1716216440.949,1000
0.003,1716216441.988,1716216441.991,1000
0.002,1716216443.025,1716216443.027,1000
0.003,1716216444.063,1716216444.066,1000
0.000,1716216445.102,1716216445.102,1000
0.004,1716216446.141,1716216446.145,1000
0.003,1716216447.182,1716216447.185,1000
0.000,1716216448.222,1716216448.222,1000
0.001,1716216449.260,1716216449.261,1000
0.000,1716216450.298,1716216450.298,1000
0.001,1716216451.338,1716216451.339,1000
0.006,1716216452.373,1716216452.379,1000
0.000,1716216453.416,1716216453.416,1000
0.001,1716216454.454,1716216454.455,1000
0.003,1716216455.491,1716216455.494,1000
0.003,1716216456.528,1716216456.531,1000
0.002,1716216457.573,1716216457.575,1000
0.001,1716216458.610,1716216458.611,1000
0.006,1716216459.646,1716216459.652,1000
0.004,1716216460.689,1716216460.693,1000
0.003,1716216461.729,1716216461.732,1000
0.003,1716216462.766,1716216462.769,1000
0.001,1716216463.805,1716216463.806,1000
0.003,1716216464.841,1716216464.844,1000
0.005,1716216465.879,1716216465.884,1000
0.004,1716216466.926,1716216466.930,1000
-0.002,1716216467.964,1716216467.962,1000
0.004,1716216468.996,1716216469.000,1000
0.001,1716216470.034,1716216470.035,1000
0.002,1716216471.072,1716216471.074,1000
0.004,1716216472.113,1716216472.117,1000
0.002,1716216473.151,1716216473.153,1000
0.006,1716216474.193,1716216474.199,1000
0.004,1716216475.233,1716216475.237,1000
0.003,1716216476.274,1716216476.277,1000
0.003,1716216477.313,1716216477.316,1000
0.005,1716216478.350,1716216478.355,1000
0.001,1716216479.390,1716216479.391,1000
0.003,1716216480.425,1716216480.428,1000
0.008,1716216481.465,1716216481.473,1000
0.002,1716216482.508,1716216482.510,1000
0.002,1716216483.545,1716216483.547,1000
0.002,1716216484.582,1716216484.584,1000
0.002,1716216485.618,1716216485.620,1000
0.001,1716216486.657,1716216486.658,1000
0.003,1716216487.693,1716216487.696,1000
0.007,1716216488.733,1716216488.740,1000
0.002,1716216489.777,1716216489.779,1000
0.004,1716216490.812,1716216490.816,1000
0.002,1716216491.853,1716216491.855,1000
0.000,1716216492.888,1716216492.888,1000
0.003,1716216493.923,1716216493.926,1000
0.001,1716216494.962,1716216494.963,1000
0.006,1716216495.998,1716216496.004,1000
0.006,1716216497.040,1716216497.046,1000
0.004,1716216498.081,1716216498.085,1000
0.002,1716216499.121,1716216499.123,1000
0.002,1716216500.157,1716216500.159,1000
0.005,1716216501.194,1716216501.199,1000
0.006,1716216502.235,1716216502.241,1000
0.005,1716216503.278,1716216503.283,1000
0.008,1716216504.319,1716216504.327,1000
0.004,1716216505.363,1716216505.367,1000
0.003,1716216506.401,1716216506.404,1000
0.004,1716216507.441,1716216507.445,1000
0.014,1716216508.480,1716216508.494,1000
0.002,1716216509.532,1716216509.534,1000
0.007,1716216510.573,1716216510.580,1000
0.003,1716216511.616,1716216511.619,1000
0.003,1716216512.655,1716216512.658,1000
0.002,1716216513.692,1716216513.694,1000
0.004,1716216514.726,1716216514.730,1000
0.007,1716216515.767,1716216515.774,1000
0.003,1716216516.808,1716216516.811,1000
0.001,1716216517.844,1716216517.845,1000
0.002,1716216518.878,1716216518.880,1000
0.001,1716216519.916,1716216519.917,1000
0.004,1716216520.955,1716216520.959,1000
0.003,1716216521.992,1716216521.995,1000
0.012,1716216523.035,1716216523.047,1000
0.005,1716216524.084,1716216524.089,1000
0.002,1716216525.124,1716216525.126,1000
0.003,1716216526.161,1716216526.164,1000
0.004,1716216527.196,1716216527.200,1000
0.003,1716216528.235,1716216528.238,1000
0.002,1716216529.273,1716216529.275,1000
0.005,1716216530.311,1716216530.316,1000
0.007,1716216531.349,1716216531.356,1000
0.003,1716216532.390,1716216532.393,1000
0.003,1716216533.427,1716216533.430,1000
0.004,1716216534.464,1716216534.468,1000
0.002,1716216535.501,1716216535.503,1000
0.004,1716216536.538,1716216536.542,1000
0.003,1716216537.589,1716216537.592,1000
0.006,1716216538.630,1716216538.636,1000
0.004,1716216539.669,1716216539.673,1000
0.006,1716216540.708,1716216540.714,1000
0.002,1716216541.746,1716216541.748,1000
0.002,1716216542.782,1716216542.784,1000
0.008,1716216543.825,1716216543.833,1000
0.008,1716216544.869,1716216544.877,1000
0.003,1716216545.914,1716216545.917,1000
0.004,1716216546.952,1716216546.956,1000
0.002,1716216547.990,1716216547.992,1000
0.002,1716216549.027,1716216549.029,1000
0.008,1716216550.065,1716216550.073,1000
0.006,1716216551.106,1716216551.112,1000
0.003,1716216552.148,1716216552.151,1000
0.004,1716216553.187,1716216553.191,1000
0.006,1716216554.225,1716216554.231,1000
0.003,1716216555.264,1716216555.267,1000
0.005,1716216556.301,1716216556.306,1000
0.010,1716216557.341,1716216557.351,1000
0.007,1716216558.385,1716216558.392,1000
0.007,1716216559.429,1716216559.436,1000
0.004,1716216560.469,1716216560.473,1000
0.004,1716216561.505,1716216561.509,1000
0.003,1716216562.545,1716216562.548,1000
0.007,1716216563.589,1716216563.596,1000
0.006,1716216564.632,1716216564.638,1000
0.003,1716216565.673,1716216565.676,1000
0.002,1716216566.711,1716216566.713,1000
0.002,1716216567.746,1716216567.748,1000
0.003,1716216568.782,1716216568.785,1000
0.005,1716216569.819,1716216569.824,1000
0.004,1716216570.858,1716216570.862,1000
0.001,1716216571.895,1716216571.896,1000
0.004,1716216572.930,1716216572.934,1000
0.003,1716216573.968,1716216573.971,1000
0.001,1716216575.006,1716216575.007,1000
0.006,1716216576.041,1716216576.047,1000
0.008,1716216577.081,1716216577.089,1000
0.007,1716216578.123,1716216578.130,1000
0.004,1716216579.162,1716216579.166,1000
0.005,1716216580.200,1716216580.205,1000
0.004,1716216581.240,1716216581.244,1000
0.002,1716216582.278,1716216582.280,1000
0.006,1716216583.317,1716216583.323,1000
0.006,1716216584.357,1716216584.363,1000
0.006,1716216585.400,1716216585.406,1000
0.000,1716216586.439,1716216586.439,1000
0.004,1716216587.475,1716216587.479,1000
0.003,1716216588.512,1716216588.515,1000
0.003,1716216589.549,1716216589.552,1000
0.005,1716216590.587,1716216590.592,1000
0.002,1716216591.626,1716216591.628,1000
0.006,1716216592.669,1716216592.675,1000
0.003,1716216593.711,1716216593.714,1000
0.007,1716216594.747,1716216594.754,1000
0.006,1716216595.789,1716216595.795,1000
0.005,1716216596.829,1716216596.834,1000
0.003,1716216597.868,1716216597.871,1000
0.007,1716216598.908,1716216598.915,1000
0.004,1716216599.949,1716216599.953,1000
0.003,1716216600.989,1716216600.992,1000
0.002,1716216602.025,1716216602.027,1000
0.006,1716216603.062,1716216603.068,1000
0.004,1716216604.104,1716216604.108,1000
0.002,1716216605.142,1716216605.144,1000
0.013,1716216606.178,1716216606.191,1000
0.005,1716216607.226,1716216607.231,1000
0.003,1716216608.266,1716216608.269,1000
0.002,1716216609.303,1716216609.305,1000
0.003,1716216610.339,1716216610.342,1000
0.004,1716216611.376,1716216611.380,1000
0.002,1716216612.413,1716216612.415,1000
0.006,1716216613.450,1716216613.456,1000
0.005,1716216614.489,1716216614.494,1000
0.012,1716216615.527,1716216615.539,1000
0.020,1716216616.576,1716216616.596,1000
0.013,1716216617.630,1716216617.643,1000
-0.001,1716216618.734,1716216618.733,1000
0.063,1716216619.771,1716216619.834,1000
0.036,1716216620.868,1716216620.904,1000
0.006,1716216621.938,1716216621.944,1000
0.005,1716216622.982,1716216622.987,1000
0.003,1716216624.023,1716216624.026,1000
0.004,1716216625.061,1716216625.065,1000
0.005,1716216626.098,1716216626.103,1000
0.004,1716216627.138,1716216627.142,1000
0.004,1716216628.175,1716216628.179,1000
0.014,1716216629.217,1716216629.231,1000
0.003,1716216630.269,1716216630.272,1000
