"No.","Time","Source","Destination","Protocol","Length","Info"
"10149","1088.452551418","192.168.110.71","192.168.110.183","TCP","66","502  >  33166 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165313592 TSecr=562610599"
"10150","1088.457385815","192.168.110.71","192.168.110.183","TCP","66","502  >  33158 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165313597 TSecr=562610584"
"10151","1088.457432014","192.168.110.183","192.168.110.71","TCP","66","33158  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562610608 TSecr=4165313597"
"10152","1088.518144377","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 64828; Unit:   1, Func:  16: Write Multiple Registers"
"10153","1088.518207919","192.168.110.183","192.168.110.71","TCP","66","33166  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562610669 TSecr=4165313651"
"10154","1089.262821634","192.168.110.164","224.0.0.251","MDNS","119","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"10155","1089.519494912","192.168.110.183","192.168.110.71","TCP","66","33166  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562611670 TSecr=4165313651"
"10156","1089.520186478","192.168.110.183","192.168.110.71","TCP","74","33176  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562611671 TSecr=0 WS=128"
"10157","1089.532122940","192.168.110.71","192.168.110.183","TCP","74","502  >  33176 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165314671 TSecr=562611671 WS=128"
"10158","1089.532227055","192.168.110.183","192.168.110.71","TCP","66","33176  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562611683 TSecr=4165314671"
"10159","1089.532552577","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 26471; Unit:   1, Func:  16: Write Multiple Registers"
"10160","1089.537192703","192.168.110.71","192.168.110.183","TCP","66","502  >  33176 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165314676 TSecr=562611684"
"10161","1089.541951319","192.168.110.71","192.168.110.183","TCP","66","502  >  33166 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165314681 TSecr=562611670"
"10162","1089.541998976","192.168.110.183","192.168.110.71","TCP","66","33166  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562611693 TSecr=4165314681"
"10163","1089.579867121","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 26471; Unit:   1, Func:  16: Write Multiple Registers"
"10164","1089.579913892","192.168.110.183","192.168.110.71","TCP","66","33176  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562611731 TSecr=4165314715"
"10165","1090.581203633","192.168.110.183","192.168.110.71","TCP","66","33176  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562612732 TSecr=4165314715"
"10166","1090.582077752","192.168.110.183","192.168.110.71","TCP","74","33178  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562612733 TSecr=0 WS=128"
"10167","1090.594112183","192.168.110.71","192.168.110.183","TCP","74","502  >  33178 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165315733 TSecr=562612733 WS=128"
"10168","1090.594227184","192.168.110.183","192.168.110.71","TCP","66","33178  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562612745 TSecr=4165315733"
"10169","1090.594462445","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 17996; Unit:   1, Func:  16: Write Multiple Registers"
"10170","1090.599681011","192.168.110.71","192.168.110.183","TCP","66","502  >  33178 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165315739 TSecr=562612745"
"10171","1090.604310877","192.168.110.71","192.168.110.183","TCP","66","502  >  33176 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165315743 TSecr=562612732"
"10172","1090.604356763","192.168.110.183","192.168.110.71","TCP","66","33176  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562612755 TSecr=4165315743"
"10173","1090.661575521","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 17996; Unit:   1, Func:  16: Write Multiple Registers"
"10174","1090.661623177","192.168.110.183","192.168.110.71","TCP","66","33178  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562612813 TSecr=4165315797"
"10175","1091.662967542","192.168.110.183","192.168.110.71","TCP","66","33178  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562613814 TSecr=4165315797"
"10176","1091.663648171","192.168.110.183","192.168.110.71","TCP","74","33180  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562613815 TSecr=0 WS=128"
"10177","1091.675940989","192.168.110.71","192.168.110.183","TCP","74","502  >  33180 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165316815 TSecr=562613815 WS=128"
"10178","1091.676043229","192.168.110.183","192.168.110.71","TCP","66","33180  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562613827 TSecr=4165316815"
"10179","1091.676369325","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 27809; Unit:   1, Func:  16: Write Multiple Registers"
"10180","1091.681948049","192.168.110.71","192.168.110.183","TCP","66","502  >  33178 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165316820 TSecr=562613814"
"10181","1091.682005185","192.168.110.183","192.168.110.71","TCP","66","33178  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562613833 TSecr=4165316820"
"10182","1091.682135966","192.168.110.71","192.168.110.183","TCP","66","502  >  33180 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165316820 TSecr=562613827"
"10183","1091.746892888","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 27809; Unit:   1, Func:  16: Write Multiple Registers"
"10184","1091.746958357","192.168.110.183","192.168.110.71","TCP","66","33180  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562613898 TSecr=4165316879"
"10185","1092.748257293","192.168.110.183","192.168.110.71","TCP","66","33180  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562614899 TSecr=4165316879"
"10186","1092.748954172","192.168.110.183","192.168.110.71","TCP","74","33182  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562614900 TSecr=0 WS=128"
"10187","1092.761159803","192.168.110.71","192.168.110.183","TCP","74","502  >  33182 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165317900 TSecr=562614900 WS=128"
"10188","1092.761271001","192.168.110.183","192.168.110.71","TCP","66","33182  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562614912 TSecr=4165317900"
"10189","1092.761643503","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 45341; Unit:   1, Func:  16: Write Multiple Registers"
"10190","1092.766721235","192.168.110.71","192.168.110.183","TCP","66","502  >  33182 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165317906 TSecr=562614913"
"10191","1092.772411158","192.168.110.71","192.168.110.183","TCP","66","502  >  33180 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165317910 TSecr=562614899"
"10192","1092.772457096","192.168.110.183","192.168.110.71","TCP","66","33180  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562614923 TSecr=4165317910"
"10193","1092.818767005","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 45341; Unit:   1, Func:  16: Write Multiple Registers"
"10194","1092.818813724","192.168.110.183","192.168.110.71","TCP","66","33182  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562614970 TSecr=4165317954"
"10195","1093.820091450","192.168.110.183","192.168.110.71","TCP","66","33182  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562615971 TSecr=4165317954"
"10196","1093.820790099","192.168.110.183","192.168.110.71","TCP","74","39366  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562615972 TSecr=0 WS=128"
"10197","1093.832939064","192.168.110.71","192.168.110.183","TCP","74","502  >  39366 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165318972 TSecr=562615972 WS=128"
"10198","1093.833053439","192.168.110.183","192.168.110.71","TCP","66","39366  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562615984 TSecr=4165318972"
"10199","1093.833373076","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 54327; Unit:   1, Func:  16: Write Multiple Registers"
"10200","1093.838703362","192.168.110.71","192.168.110.183","TCP","66","502  >  39366 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165318977 TSecr=562615984"
