sender_id,sequence,ack_time
1,395,1717962658.764
1,396,1717962660.112
1,397,1717962661.492
1,398,1717962662.849
1,399,1717962663.991
1,400,1717962665.112
1,401,1717962667.272
1,402,1717962668.367
1,403,1717962669.484
1,404,1717962670.838
1,405,1717962673.196
1,406,1717962674.575
1,407,1717962675.727
1,408,1717962677.862
1,409,1717962679.001
1,410,1717962681.140
1,411,1717962682.265
1,412,1717962685.430
1,413,1717962690.483
1,414,1717962691.620
1,415,1717962693.196
1,416,1717962694.321
1,417,1717962696.490
1,418,1717962701.127
1,419,1717962703.368
1,420,1717962704.500
1,421,1717962707.093
1,422,1717962709.700
1,423,1717962711.054
1,424,1717962713.404
1,425,1717962714.537
1,426,1717962717.706
1,427,1717962719.088
1,428,1717962720.218
1,429,1717962721.566
1,430,1717962722.700
1,431,1717962724.611
1,432,1717962725.955
1,433,1717962727.097
1,434,1717962728.248
1,435,1717962729.374
1,436,1717962730.509
1,437,1717962731.849
1,438,1717962733.233
1,439,1717962734.382
1,440,1717962735.531
1,441,1717962736.889
1,442,1717962739.262
1,443,1717962741.641
1,444,1717962743.808
1,445,1717962745.153
1,446,1717962747.305
1,447,1717962748.868
1,448,1717962749.976
1,449,1717962751.331
1,450,1717962753.483
1,451,1717962754.609
1,452,1717962756.753
1,453,1717962758.322
1,454,1717962760.477
1,455,1717962761.633
1,456,1717962763.781
1,457,1717962764.914
1,458,1717962769.131
1,459,1717962770.244
1,460,1717962771.378
1,461,1717962772.530
1,462,1717962773.676
1,463,1717962775.048
1,464,1717962777.170
1,465,1717962779.339
1,466,1717962780.712
1,467,1717962781.851
1,468,1717962782.987
1,469,1717962784.125
1,470,1717962785.514
1,471,1717962787.677
1,472,1717962788.809
1,473,1717962789.928
1,474,1717962791.280
1,475,1717962792.408
1,476,1717962796.595
1,477,1717962798.954
1,478,1717962800.080
1,479,1717962801.210
1,480,1717962802.360
1,481,1717962804.529
1,482,1717962805.666
1,483,1717962807.011
1,484,1717962809.157
1,485,1717962810.289
1,486,1717962811.410
1,487,1717962813.536
1,488,1717962814.661
1,489,1717962817.836
1,490,1717962819.428
1,491,1717962820.570
1,492,1717962821.705
1,493,1717962822.862
1,494,1717962824.205
1,495,1717962827.821
1,496,1717962834.618
1,497,1717962835.860
1,498,1717962837.998
1,499,1717962839.117
1,500,1717962841.505
1,501,1717962842.626
1,502,1717962843.761
1,503,1717962846.926
1,504,1717962848.059
1,505,1717962849.188
1,506,1717962851.325
1,507,1717962852.689
1,508,1717962853.852
1,509,1717962855.992
1,510,1717962857.335
1,511,1717962858.484
1,512,1717962859.603
1,513,1717962860.762
1,514,1717962863.902
1,515,1717962865.031
1,516,1717962866.214
1,517,1717962867.605
1,518,1717962868.732
1,519,1717962870.563
1,520,1717962871.679
1,521,1717962873.042
1,522,1717962874.165
1,523,1717962876.315
1,524,1717962877.449
1,525,1717962878.582
1,526,1717962879.717
1,527,1717962880.839
1,528,1717962882.950
1,529,1717962884.069
1,530,1717962886.444
1,531,1717962888.618
1,532,1717962889.758
1,533,1717962892.101
1,534,1717962894.248
1,535,1717962895.602
1,536,1717962896.949
1,537,1717962898.302
1,538,1717962899.677
1,539,1717962901.820
1,540,1717962903.187
1,541,1717962904.319
1,542,1717962905.452
1,543,1717962907.593
1,544,1717962908.963
1,545,1717962910.318
1,546,1717962912.461
1,547,1717962914.626
1,548,1717962916.777
1,549,1717962917.936
1,550,1717962919.091
1,551,1717962920.222
1,552,1717962921.366
1,553,1717962922.746
1,554,1717962923.890
1,555,1717962925.261
1,556,1717962927.404
1,557,1717962929.571
1,558,1717962930.704
1,559,1717962933.848
1,560,1717962934.978
1,561,1717962936.131
1,562,1717962938.288
1,563,1717962940.455
1,564,1717962941.585
1,565,1717962942.718
1,566,1717962943.853
1,567,1717962945.003
1,568,1717962950.684
1,569,1717962951.815
1,570,1717962955.212
1,571,1717962956.329
1,572,1717962957.463
1,573,1717962960.649
1,574,1717962962.022
1,575,1717962963.367
1,576,1717962964.502
1,577,1717962967.947
1,578,1717962972.601
1,579,1717962974.738
1,580,1717962975.885
1,581,1717962979.820
1,582,1717962980.948
1,583,1717962982.080
1,584,1717962983.207
1,585,1717962985.370
1,586,1717962989.591
1,587,1717962991.801
1,588,1717962993.942
1,589,1717962995.071
1,590,1717962997.215
1,591,1717962998.580
1,592,1717962999.723
1,593,1717963001.857
1,594,1717963002.981
1,595,1717963004.338
1,596,1717963005.692
1,597,1717963009.898
1,598,1717963012.069
1,599,1717963014.236
1,600,1717963015.366
1,601,1717963016.500
1,602,1717963017.874
1,603,1717963019.464
1,604,1717963020.594
1,605,1717963021.742
1,606,1717963022.861
1,607,1717963025.022
1,608,1717963027.164
1,609,1717963028.538
1,610,1717963029.641
1,611,1717963034.042
1,612,1717963035.437
1,613,1717963036.594
1,614,1717963040.057
1,615,1717963041.200
1,616,1717963042.336
1,617,1717963045.963
1,618,1717963050.172
1,619,1717963051.534
1,620,1717963054.169
1,621,1717963055.520
1,622,1717963056.647
1,623,1717963059.056
1,624,1717963060.213
1,625,1717963061.344
1,626,1717963062.722
1,627,1717963064.889
1,628,1717963066.032
1,629,1717963067.180
1,630,1717963068.524
1,631,1717963069.653
1,632,1717963070.791
1,633,1717963072.916
1,634,1717963078.332
1,635,1717963079.905
1,636,1717963081.034
1,637,1717963083.418
1,638,1717963084.550
1,639,1717963085.704
1,640,1717963087.286
1,641,1717963089.668
1,642,1717963090.806
1,643,1717963092.162
1,644,1717963094.304
1,645,1717963096.454
1,646,1717963097.589
1,647,1717963098.710
1,648,1717963099.848
1,649,1717963100.987
1,650,1717963102.133
1,651,1717963103.274
1,652,1717963104.406
1,653,1717963106.779
1,654,1717963108.933
1,655,1717963110.067
1,656,1717963111.220
1,657,1717963112.577
1,658,1717963113.930
1,659,1717963115.289
1,660,1717963116.651
1,661,1717963117.769
1,662,1717963118.907
1,663,1717963121.481
1,664,1717963122.616
1,665,1717963124.983
1,666,1717963126.151
1,667,1717963127.498
1,668,1717963128.881
1,669,1717963130.007
1,670,1717963132.172
1,671,1717963134.452
1,672,1717963136.829
1,673,1717963139.289
1,674,1717963140.638
1,675,1717963141.788
1,676,1717963142.917
1,677,1717963147.143
1,678,1717963148.535
1,679,1717963150.147
1,680,1717963152.514
1,681,1717963153.945
1,682,1717963156.345
1,683,1717963157.492
1,684,1717963158.660
1,685,1717963159.840
1,686,1717963162.080
1,687,1717963163.251
1,688,1717963164.674
1,689,1717963165.844
1,690,1717963167.016
1,691,1717963168.197
1,692,1717963169.355
1,693,1717963171.762
1,694,1717963173.941
1,695,1717963175.106
1,696,1717963176.465
1,697,1717963177.634
1,698,1717963178.795
1,699,1717963179.955
1,700,1717963181.115
1,701,1717963182.273
1,702,1717963183.400
1,703,1717963184.775
1,704,1717963186.182
1,705,1717963187.555
1,706,1717963188.692
1,707,1717963190.858
1,708,1717963191.979
1,709,1717963194.108
1,710,1717963196.144
1,711,1717963198.536
1,712,1717963199.924
1,713,1717963201.096
1,714,1717963202.248
1,715,1717963203.410
1,716,1717963204.545
1,717,1717963205.894
1,718,1717963207.056
1,719,1717963208.190
1,720,1717963209.324
1,721,1717963211.490
1,722,1717963214.962
1,723,1717963216.332
1,724,1717963217.725
1,725,1717963218.850
1,726,1717963220.255
1,727,1717963221.423
1,728,1717963222.555
1,729,1717963224.958
1,730,1717963226.119
1,731,1717963228.756
1,732,1717963229.901
1,733,1717963232.070
1,734,1717963233.210
1,735,1717963235.357
1,736,1717963236.497
1,737,1717963239.117
1,738,1717963240.268
1,739,1717963241.401
1,740,1717963244.382
1,741,1717963245.537
1,742,1717963247.895
1,743,1717963249.047
1,744,1717963250.182
1,745,1717963252.330
1,746,1717963254.485
1,747,1717963256.631
1,748,1717963258.993
1,749,1717963260.122
1,750,1717963262.490
1,751,1717963264.651
1,752,1717963268.497
1,753,1717963270.666
1,754,1717963271.835
1,755,1717963273.656
1,756,1717963274.800
1,757,1717963276.159
1,758,1717963277.299
1,759,1717963278.640
1,760,1717963279.782
1,761,1717963280.914
1,762,1717963283.084
1,763,1717963284.246
1,764,1717963289.259
1,765,1717963290.597
1,766,1717963291.718
1,767,1717963292.869
1,768,1717963294.015
1,769,1717963295.588
1,770,1717963296.733
1,771,1717963298.891
1,772,1717963300.035
1,773,1717963301.171
1,774,1717963302.327
1,775,1717963303.448
1,776,1717963304.803
1,777,1717963305.942
1,778,1717963307.097
1,779,1717963308.233
1,780,1717963309.351
1,781,1717963310.486
1,782,1717963311.823
1,783,1717963312.953
1,784,1717963315.319
1,785,1717963316.466
1,786,1717963317.619
1,787,1717963318.989
1,788,1717963320.358
1,789,1717963321.494
1,790,1717963323.643
1,791,1717963324.792
1,792,1717963325.950
1,793,1717963327.079
1,794,1717963330.283
1,795,1717963331.421
1,796,1717963333.994
1,797,1717963336.139
1,798,1717963338.272
1,799,1717963342.091
1,800,1717963343.228
1,801,1717963346.843
1,802,1717963347.979
1,803,1717963350.125
1,804,1717963352.281
1,805,1717963353.419
1,806,1717963355.578
1,807,1717963356.720
1,808,1717963357.844
1,809,1717963359.186
1,810,1717963360.314
1,811,1717963361.451
1,812,1717963362.595
1,813,1717963363.950
1,814,1717963365.089
1,815,1717963366.682
1,816,1717963367.820
1,817,1717963368.963
1,818,1717963370.123
1,819,1717963371.481
1,820,1717963373.309
1,821,1717963375.454
1,822,1717963376.846
1,823,1717963377.983
1,824,1717963380.135
1,825,1717963381.265
1,826,1717963383.435
1,827,1717963386.588
1,828,1717963388.160
1,829,1717963389.518
1,830,1717963390.651
1,831,1717963391.783
1,832,1717963392.933
1,833,1717963394.063
1,834,1717963395.677
1,835,1717963396.837
1,836,1717963397.956
1,837,1717963400.078
1,838,1717963401.248
1,839,1717963404.398
1,840,1717963406.530
1,841,1717963409.954
1,842,1717963411.076
1,843,1717963414.252
1,844,1717963416.387
1,845,1717963417.743
1,846,1717963419.094
1,847,1717963420.267
1,848,1717963421.455
1,849,1717963422.910
1,850,1717963424.046
1,851,1717963425.406
1,852,1717963427.563
1,853,1717963429.966
1,854,1717963432.112
1,855,1717963434.251
1,856,1717963436.397
1,857,1717963437.527
1,858,1717963438.665
1,859,1717963441.880
1,860,1717963443.008
1,861,1717963444.145
1,862,1717963445.481
1,863,1717963446.624
1,864,1717963448.731
1,865,1717963449.847
1,866,1717963450.974
1,867,1717963453.122
1,868,1717963454.265
1,869,1717963456.414
1,870,1717963458.572
1,871,1717963459.707
1,872,1717963460.842
1,873,1717963467.869
1,874,1717963470.243
1,875,1717963476.041
1,876,1717963477.168
1,877,1717963478.505
1,878,1717963481.100
1,879,1717963482.688
1,880,1717963485.070
1,881,1717963486.641
1,882,1717963487.767
1,883,1717963488.896
1,884,1717963490.257
1,885,1717963491.391
1,886,1717963493.999
1,887,1717963496.594
1,888,1717963498.767
1,889,1717963499.915
1,890,1717963501.034
1,891,1717963502.172
1,892,1717963503.308
1,893,1717963506.765
1,894,1717963507.890
1,895,1717963509.029
1,896,1717963511.605
1,897,1717963512.742
1,898,1717963514.100
1,899,1717963515.244
1,900,1717963517.411
1,901,1717963518.539
1,902,1717963520.887
1,903,1717963522.020
1,904,1717963525.198
1,905,1717963526.529
1,906,1717963528.896
1,908,1717963536.069
1,909,1717963537.196
1,907,1717963538.130
1,910,1717963538.784
1,911,1717963539.918
1,912,1717963541.037
1,913,1717963545.647
1,914,1717963547.825
1,915,1717963550.003
1,916,1717963551.364
1,917,1717963553.519
1,918,1717963554.648
1,919,1717963555.793
1,920,1717963556.915
1,921,1717963558.053
1,922,1717963559.189
1,923,1717963560.319
1,924,1717963562.460
1,925,1717963564.600
1,926,1717963566.747
1,927,1717963568.360
1,928,1717963569.474
1,929,1717963571.602
1,930,1717963572.736
1,931,1717963573.873
1,932,1717963575.222
1,933,1717963576.588
1,934,1717963584.528
1,935,1717963584.787
1,936,1717963587.386
1,937,1717963589.277
1,938,1717963591.425
1,939,1717963597.074
1,940,1717963598.654
1,941,1717963599.791
1,942,1717963601.113
1,943,1717963603.249
1,944,1717963604.613
1,945,1717963605.748
1,946,1717963606.852
1,947,1717963607.967
1,948,1717963609.093
1,949,1717963611.236
1,950,1717963612.360
1,951,1717963613.495
1,952,1717963615.636
1,953,1717963618.220
1,954,1717963620.349
1,955,1717963621.471
1,956,1717963624.882
1,957,1717963627.090
1,958,1717963629.255
1,959,1717963631.389
1,960,1717963632.519
1,961,1717963633.649
1,962,1717963635.023
1,963,1717963636.148
1,964,1717963638.266
1,965,1717963639.639
1,966,1717963642.803
1,967,1717963644.947
1,968,1717963646.075
1,969,1717963647.211
1,970,1717963649.365
1,971,1717963650.503
1,972,1717963651.836
1,973,1717963652.962
1,974,1717963654.117
1,975,1717963655.280
1,976,1717963657.428
1,977,1717963660.020
1,978,1717963661.392
1,979,1717963662.513
1,980,1717963663.662
1,981,1717963664.789
1,982,1717963665.928
1,983,1717963668.055
1,984,1717963669.205
1,985,1717963670.320
1,986,1717963671.448
1,987,1717963673.588
1,988,1717963676.188
1,989,1717963680.216
1,990,1717963681.597
1,991,1717963687.114
1,992,1717963688.431
1,993,1717963689.805
1,994,1717963690.920
1,995,1717963692.285
1,996,1717963693.398
1,997,1717963694.543
1,998,1717963695.680
1,999,1717963697.815
1,1000,1717963699.197
1,1001,1717963700.553
1,1002,1717963702.681
1,1003,1717963704.073
1,1004,1717963706.226
1,1005,1717963707.784
1,1006,1717963708.931
1,1007,1717963710.078
1,1008,1717963713.239
1,1009,1717963714.621
1,1010,1717963715.778
1,1011,1717963720.552
1,1012,1717963722.710
1,1013,1717963726.871
1,1014,1717963729.216
1,1015,1717963731.789
1,1016,1717963734.136
1,1017,1717963735.261
1,1018,1717963736.621
1,1019,1717963738.969
1,1020,1717963741.144
1,1021,1717963742.263
1,1022,1717963744.437
1,1023,1717963747.601
1,1024,1717963749.178
1,1025,1717963750.330
1,1026,1717963751.444
1,1027,1717963752.583
1,1028,1717963753.716
1,1029,1717963755.059
1,1030,1717963756.217
1,1031,1717963757.319
1,1032,1717963759.908
1,1033,1717963761.008
1,1034,1717963762.138
1,1035,1717963763.264
1,1036,1717963764.398
1,1037,1717963766.546
1,1038,1717963767.669
1,1039,1717963768.806
1,1040,1717963769.942
1,1041,1717963771.294
1,1042,1717963772.636
1,1043,1717963773.785
1,1044,1717963774.964
1,1045,1717963776.422
1,1046,1717963778.215
1,1047,1717963779.320
1,1048,1717963781.459
1,1049,1717963782.594
1,1050,1717963783.725
1,1051,1717963785.100
1,1052,1717963786.225
1,1053,1717963788.375
1,1054,1717963793.587
1,1055,1717963794.731
1,1056,1717963797.911
1,1057,1717963799.037
1,1058,1717963800.419
1,1059,1717963801.555
1,1060,1717963803.657
1,1061,1717963805.810
1,1062,1717963806.928
1,1063,1717963808.071
1,1064,1717963811.413
1,1065,1717963812.759
1,1066,1717963815.925
1,1067,1717963818.068
1,1068,1717963822.235
1,1069,1717963824.398
1,1070,1717963827.547
1,1071,1717963828.685
1,1072,1717963832.078
1,1073,1717963833.210
1,1074,1717963834.337
1,1075,1717963835.459
1,1076,1717963836.595
1,1077,1717963837.728
1,1078,1717963838.871
1,1079,1717963840.016
1,1080,1717963841.149
1,1081,1717963842.290
1,1082,1717963846.852
1,1083,1717963847.993
1,1084,1717963849.332
1,1085,1717963851.484
1,1086,1717963854.903
1,1087,1717963856.061
1,1088,1717963857.204
1,1089,1717963858.563
1,1090,1717963861.238
1,1091,1717963862.364
1,1092,1717963863.497
1,1093,1717963866.640
1,1094,1717963867.990
1,1095,1717963869.112
1,1096,1717963873.298
1,1097,1717963874.418
1,1098,1717963876.030
1,1099,1717963878.194
1,1100,1717963879.327
1,1101,1717963880.465
1,1102,1717963881.581
1,1103,1717963882.724
1,1104,1717963884.863
1,1105,1717963885.999
1,1106,1717963887.129
1,1107,1717963892.178
1,1108,1717963893.335
1,1109,1717963894.456
1,1110,1717963896.630
1,1111,1717963897.772
1,1112,1717963899.117
1,1113,1717963900.241
1,1114,1717963901.380
1,1115,1717963903.729
1,1116,1717963906.325
1,1117,1717963908.479
1,1118,1717963909.619
1,1119,1717963911.977
1,1120,1717963913.108
1,1121,1717963914.480
1,1122,1717963915.698
1,1123,1717963917.847
1,1124,1717963918.983
1,1125,1717963921.360
1,1126,1717963922.500
1,1127,1717963924.071
1,1128,1717963925.634
1,1129,1717963927.805
1,1130,1717963931.211
1,1131,1717963932.358
1,1132,1717963934.513
1,1133,1717963936.879
1,1134,1717963938.022
1,1135,1717963940.179
1,1136,1717963942.543
1,1137,1717963943.890
1,1138,1717963946.031
1,1139,1717963947.399
1,1140,1717963948.778
1,1141,1717963949.931
1,1142,1717963951.079
1,1143,1717963952.647
1,1144,1717963955.009
1,1145,1717963957.171
1,1146,1717963958.311
1,1147,1717963960.666
1,1148,1717963962.051
1,1149,1717963963.180
1,1150,1717963964.565
1,1151,1717963965.708
1,1152,1717963966.840
1,1153,1717963967.992
1,1154,1717963969.142
1,1155,1717963970.501
1,1156,1717963971.845
1,1157,1717963972.979
1,1158,1717963974.338
1,1159,1717963975.738
1,1160,1717963978.877
1,1161,1717963980.006
1,1162,1717963981.356
1,1163,1717963982.497
1,1164,1717963985.706
1,1165,1717963986.833
1,1166,1717963988.972
1,1167,1717963990.084
1,1168,1717963991.229
1,1169,1717963992.375
1,1170,1717963997.885
1,1171,1717964001.473
1,1172,1717964002.857
1,1173,1717964004.197
1,1174,1717964005.313
1,1175,1717964006.444
1,1176,1717964008.618
1,1177,1717964009.763
1,1178,1717964012.944
1,1179,1717964014.081
1,1180,1717964015.224
1,1181,1717964016.352
1,1182,1717964017.504
1,1183,1717964018.639
1,1184,1717964019.776
1,1185,1717964021.139
1,1186,1717964022.821
1,1187,1717964025.981
1,1188,1717964030.157
1,1189,1717964032.317
1,1190,1717964033.429
1,1191,1717964034.564
1,1192,1717964035.717
1,1193,1717964037.857
1,1194,1717964038.986
1,1195,1717964040.116
1,1196,1717964041.475
1,1197,1717964042.592
1,1198,1717964045.204
1,1199,1717964046.349
1,1200,1717964048.504
1,1201,1717964049.633
1,1202,1717964051.778
1,1203,1717964054.361
1,1204,1717964055.508
1,1205,1717964056.648
1,1206,1717964057.761
1,1207,1717964060.938
1,1208,1717964062.084
1,1209,1717964064.481
1,1210,1717964066.618
1,1211,1717964068.768
1,1212,1717964070.375
1,1213,1717964072.518
1,1214,1717964074.654
1,1215,1717964076.799
1,1216,1717964078.975
1,1217,1717964080.101
1,1218,1717964081.512
1,1219,1717964082.643
1,1220,1717964085.035
1,1221,1717964087.204
1,1222,1717964088.351
1,1223,1717964089.485
1,1224,1717964090.857
1,1225,1717964091.972
1,1226,1717964094.144
1,1227,1717964096.288
1,1228,1717964097.426
1,1229,1717964098.554
1,1230,1717964100.349
1,1231,1717964102.509
1,1232,1717964103.856
1,1233,1717964107.033
1,1234,1717964109.194
1,1235,1717964110.342
1,1236,1717964111.699
1,1237,1717964112.830
1,1238,1717964114.634
1,1239,1717964115.976
1,1240,1717964117.116
1,1241,1717964118.241
1,1242,1717964120.394
1,1243,1717964121.750
1,1244,1717964124.110
1,1245,1717964126.259
1,1246,1717964127.393
