sender_id,sequence,rtt,send_time,ack_time
1,335,1.352,1717962558.198, 1717962559.550
1,336,1.195,1717962560.551, 1717962561.746
1,337,0.201,1717962562.747, 1717962562.949
1,338,1.228,1717962563.950, 1717962565.178
1,339,0.104,1717962566.179, 1717962566.283
1,340,0.127,1717962567.284, 1717962567.411
1,341,1.151,1717962568.412, 1717962569.563
1,342,0.115,1717962570.564, 1717962570.679
1,343,0.132,1717962571.680, 1717962571.812
1,344,0.132,1717962572.813, 1717962572.945
1,345,0.128,1717962573.946, 1717962574.075
1,346,0.138,1717962575.076, 1717962575.214
1,347,1.155,1717962576.216, 1717962577.370
1,348,0.124,1717962578.371, 1717962578.496
1,349,0.155,1717962579.497, 1717962579.652
1,350,0.146,1717962580.653, 1717962580.799
1,351,0.140,1717962581.800, 1717962581.940
1,352,0.363,1717962582.942, 1717962583.305
1,353,1.384,1717962584.307, 1717962585.691
1,354,1.379,1717962586.692, 1717962588.071
1,355,1.378,1717962589.072, 1717962590.450
1,356,0.353,1717962591.452, 1717962591.805
1,357,0.132,1717962592.806, 1717962592.939
1,358,0.129,1717962593.940, 1717962594.069
1,359,0.128,1717962595.070, 1717962595.198
1,360,0.148,1717962596.199, 1717962596.347
1,361,1.163,1717962597.348, 1717962598.511
1,362,0.125,1717962599.512, 1717962599.637
1,363,0.132,1717962600.639, 1717962600.770
1,364,0.361,1717962601.772, 1717962602.132
1,365,0.338,1717962603.134, 1717962603.472
1,366,0.130,1717962604.473, 1717962604.603
1,367,0.131,1717962605.604, 1717962605.736
1,368,2.183,1717962606.737, 1717962608.920
1,369,0.158,1717962609.921, 1717962610.079
1,370,1.151,1717962611.081, 1717962612.232
1,371,0.138,1717962613.233, 1717962613.371
1,372,0.142,1717962614.372, 1717962614.515
1,373,0.125,1717962615.516, 1717962615.641
1,374,0.136,1717962616.643, 1717962616.779
1,375,1.140,1717962617.780, 1717962618.920
1,376,1.150,1717962619.921, 1717962621.071
1,377,0.128,1717962622.072, 1717962622.200
1,378,3.745,1717962623.201, 1717962626.946
1,379,0.137,1717962627.947, 1717962628.084
1,380,0.125,1717962629.085, 1717962629.210
1,381,1.367,1717962630.212, 1717962631.578
1,382,2.170,1717962632.579, 1717962634.750
1,383,0.120,1717962635.751, 1717962635.871
1,384,0.128,1717962636.872, 1717962637.000
1,385,0.347,1717962638.001, 1717962638.347
1,386,0.132,1717962639.349, 1717962639.481
1,387,0.132,1717962640.482, 1717962640.613
1,388,0.134,1717962641.615, 1717962641.749
1,389,2.201,1717962642.750, 1717962644.951
1,390,3.669,1717962645.953, 1717962649.622
1,391,1.326,1717962650.624, 1717962651.949
1,392,0.134,1717962652.950, 1717962653.084
1,393,1.168,1717962654.086, 1717962655.254
