sender_id,sequence,ack_time
1,728,1717669751.317
1,729,1717669752.316
1,730,1717669753.314
1,731,1717669754.311
1,732,1717669755.336
1,733,1717669756.322
1,734,1717669757.333
1,735,1717669758.321
1,736,1717669759.333
1,737,1717669760.342
1,738,1717669761.337
1,739,1717669762.335
1,740,1717669763.339
1,741,1717669764.344
1,742,1717669765.345
1,743,1717669766.346
1,744,1717669767.346
1,745,1717669768.340
1,746,1717669769.353
1,747,1717669770.351
1,748,1717669771.343
1,749,1717669772.363
1,750,1717669773.361
1,751,1717669774.360
1,752,1717669775.361
1,753,1717669776.364
1,754,1717669777.360
1,755,1717669778.364
1,756,1717669779.376
1,757,1717669780.366
1,758,1717669781.371
1,759,1717669782.377
1,760,1717669783.377
1,761,1717669784.385
1,762,1717669785.395
1,763,1717669786.383
1,764,1717669787.388
1,765,1717669788.396
1,766,1717669789.383
1,767,1717669790.386
1,768,1717669791.394
1,769,1717669792.399
1,770,1717669793.406
1,771,1717669794.400
1,772,1717669795.406
1,773,1717669796.404
1,774,1717669797.414
1,775,1717669798.409
1,776,1717669799.421
1,777,1717669800.418
1,778,1717669801.412
1,779,1717669802.425
1,780,1717669803.417
1,781,1717669804.430
1,782,1717669805.434
1,783,1717669806.424
1,784,1717669807.435
1,785,1717669808.449
1,786,1717669809.429
1,787,1717669810.439
1,788,1717669811.433
1,789,1717669812.434
1,790,1717669813.439
1,791,1717669814.440
1,792,1717669815.445
1,793,1717669816.439
1,794,1717669817.458
1,795,1717669818.440
1,796,1717669819.451
1,797,1717669820.463
1,798,1717669821.451
1,799,1717669822.460
1,800,1717669823.451
1,801,1717669824.460
1,802,1717669825.469
1,803,1717669826.464
1,804,1717669827.460
1,805,1717669828.476
1,806,1717669829.468
1,807,1717669830.469
1,808,1717669831.477
1,809,1717669832.481
1,810,1717669833.474
1,811,1717669834.487
1,812,1717669835.488
1,813,1717669836.492
1,814,1717669837.489
1,815,1717669838.494
1,816,1717669839.496
1,817,1717669840.492
1,818,1717669841.500
1,819,1717669842.501
1,820,1717669843.496
1,821,1717669844.496
1,822,1717669845.509
1,823,1717669846.511
1,824,1717669847.504
1,825,1717669848.517
1,826,1717669849.521
1,827,1717669850.518
1,828,1717669851.511
1,829,1717669852.521
1,830,1717669853.525
1,831,1717669854.528
1,832,1717669855.535
1,833,1717669856.534
1,834,1717669857.529
1,835,1717669858.521
1,836,1717669859.530
1,837,1717669860.537
1,838,1717669861.544
1,839,1717669862.541
1,840,1717669863.539
1,841,1717669864.552
1,842,1717669865.546
1,843,1717669866.553
1,844,1717669867.559
1,845,1717669868.555
1,846,1717669869.564
1,847,1717669870.570
1,848,1717669871.563
1,849,1717669872.556
1,850,1717669873.568
1,851,1717669874.578
1,852,1717669875.579
1,853,1717669876.576
1,854,1717669877.590
1,855,1717669878.576
1,856,1717669879.577
1,857,1717669880.576
1,858,1717669881.588
1,859,1717669882.583
1,860,1717669883.590
1,861,1717669884.593
1,862,1717669885.586
1,863,1717669886.614
1,864,1717669887.596
1,865,1717669888.614
1,866,1717669889.611
1,867,1717669890.608
1,868,1717669891.618
1,869,1717669892.614
1,870,1717669893.611
1,871,1717669894.614
1,872,1717669895.613
1,873,1717669896.614
1,874,1717669897.615
1,875,1717669898.620
1,876,1717669899.619
1,877,1717669900.634
1,878,1717669901.629
1,879,1717669902.648
1,880,1717669903.634
1,881,1717669904.634
1,882,1717669905.638
1,883,1717669906.651
1,884,1717669907.641
1,885,1717669908.665
1,886,1717669909.661
1,887,1717669910.665
1,888,1717669911.653
1,889,1717669912.653
1,890,1717669913.654
1,891,1717669914.665
1,892,1717669915.670
1,893,1717669916.683
1,894,1717669917.666
1,895,1717669918.664
1,896,1717669919.674
1,897,1717669920.687
1,898,1717669921.678
1,899,1717669922.691
1,900,1717669923.674
1,901,1717669924.689
1,902,1717669925.681
1,903,1717669926.696
1,904,1717669927.681
1,905,1717669928.690
1,906,1717669929.696
1,907,1717669930.698
1,908,1717669931.701
1,909,1717669932.695
1,910,1717669933.706
1,911,1717669934.698
1,912,1717669935.709
1,913,1717669936.712
1,914,1717669937.701
1,915,1717669938.719
1,916,1717669939.713
1,917,1717669940.724
1,918,1717669941.722
1,919,1717669942.717
1,920,1717669943.725
1,921,1717669944.733
1,922,1717669945.728
1,923,1717669946.737
1,924,1717669947.734
1,925,1717669948.744
1,926,1717669949.756
1,927,1717669950.748
1,928,1717669951.744
1,929,1717669952.751
1,930,1717669953.749
1,931,1717669954.764
1,932,1717669955.754
1,933,1717669956.757
1,934,1717669957.756
1,935,1717669958.773
1,936,1717669959.758
1,937,1717669960.767
1,938,1717669961.773
1,939,1717669962.773
1,940,1717669963.772
1,941,1717669964.768
1,942,1717669965.771
1,943,1717669966.796
1,944,1717669967.781
1,945,1717669968.788
1,946,1717669969.784
1,947,1717669970.785
1,948,1717669971.794
1,949,1717669972.795
1,950,1717669973.792
1,951,1717669974.793
1,952,1717669975.798
1,953,1717669976.794
1,954,1717669977.805
1,955,1717669978.812
1,956,1717669979.798
1,957,1717669980.797
1,958,1717669981.808
1,959,1717669982.814
1,960,1717669983.801
1,961,1717669984.812
1,962,1717669985.816
1,963,1717669986.829
1,964,1717669987.833
1,965,1717669988.822
1,966,1717669989.827
1,967,1717669990.827
1,968,1717669991.837
1,969,1717669992.832
1,970,1717669993.829
1,971,1717669994.839
1,972,1717669995.846
1,973,1717669996.854
1,974,1717669997.848
1,975,1717669998.847
1,976,1717669999.861
1,977,1717670000.853
1,978,1717670001.867
1,979,1717670002.859
1,980,1717670003.860
1,981,1717670004.877
1,982,1717670005.873
1,983,1717670006.866
1,984,1717670007.867
1,985,1717670008.873
1,986,1717670009.879
1,987,1717670010.884
1,988,1717670011.879
1,989,1717670012.875
1,990,1717670013.885
1,991,1717670014.898
1,992,1717670015.888
1,993,1717670016.887
1,994,1717670017.898
1,995,1717670018.901
1,996,1717670019.905
1,997,1717670020.908
1,998,1717670021.913
1,999,1717670022.910
1,1000,1717670023.917
1,1001,1717670024.909
1,1002,1717670025.911
1,1003,1717670026.913
1,1004,1717670027.918
1,1005,1717670028.917
1,1006,1717670029.928
1,1007,1717670030.950
1,1008,1717670031.919
1,1009,1717670032.932
1,1010,1717670033.938
1,1011,1717670034.931
1,1012,1717670035.937
1,1013,1717670036.929
1,1014,1717670037.951
1,1015,1717670038.936
1,1016,1717670039.953
1,1017,1717670040.954
1,1018,1717670041.944
1,1019,1717670042.947
1,1020,1717670043.944
1,1021,1717670044.944
1,1022,1717670045.943
1,1023,1717670046.960
1,1024,1717670047.957
1,1025,1717670048.958
1,1026,1717670049.958
1,1027,1717670050.962
1,1028,1717670051.966
1,1029,1717670052.970
1,1030,1717670053.960
1,1031,1717670054.956
1,1032,1717670055.968
1,1033,1717670056.970
1,1034,1717670057.975
1,1035,1717670058.986
1,1036,1717670059.973
1,1037,1717670060.987
1,1038,1717670061.988
1,1039,1717670062.984
1,1040,1717670063.980
1,1041,1717670064.992
1,1042,1717670066.007
1,1043,1717670066.991
1,1044,1717670067.998
1,1045,1717670068.991
1,1046,1717670070.006
1,1047,1717670071.006
1,1048,1717670072.014
1,1049,1717670073.008
1,1050,1717670074.015
1,1051,1717670075.019
1,1052,1717670076.011
1,1053,1717670077.026
1,1054,1717670078.031
1,1055,1717670079.020
1,1056,1717670080.032
1,1057,1717670081.023
1,1058,1717670082.029
1,1059,1717670083.031
1,1060,1717670084.141
1,1061,1717670085.058
1,1062,1717670086.039
1,1063,1717670087.044
1,1064,1717670088.042
1,1065,1717670089.051
1,1066,1717670090.046
1,1067,1717670091.060
1,1068,1717670092.044
1,1069,1717670093.049
1,1070,1717670094.054
1,1071,1717670095.063
1,1072,1717670096.059
1,1073,1717670097.076
1,1074,1717670098.066
1,1075,1717670099.071
1,1076,1717670100.078
1,1077,1717670101.074
1,1078,1717670102.084
1,1079,1717670103.085
1,1080,1717670104.077
1,1081,1717670105.085
