sender_id,sequence,ack_time
1,99,1717676401.658
1,100,1717676402.429
1,101,1717676403.644
1,102,1717676404.433
1,103,1717676405.657
1,104,1717676406.444
1,105,1717676407.437
1,106,1717676408.904
1,107,1717676409.449
1,108,1717676410.444
1,109,1717676411.452
1,110,1717676412.444
1,111,1717676413.459
1,112,1717676414.464
1,113,1717676415.710
1,114,1717676416.691
1,115,1717676417.520
1,116,1717676418.486
1,117,1717676419.464
1,118,1717676420.485
1,119,1717676421.481
1,120,1717676422.472
1,121,1717676423.689
1,122,1717676424.466
1,123,1717676425.710
1,124,1717676427.174
1,125,1717676427.484
1,126,1717676428.482
1,127,1717676429.710
1,128,1717676431.186
1,129,1717676431.482
1,130,1717676432.486
1,131,1717676433.486
1,132,1717676434.491
1,133,1717676435.495
1,134,1717676436.534
1,135,1717676437.527
1,136,1717676438.722
1,137,1717676439.720
1,138,1717676440.503
1,139,1717676441.958
1,140,1717676442.497
1,141,1717676443.538
1,142,1717676444.738
1,143,1717676446.126
1,144,1717676446.535
1,145,1717676447.514
1,146,1717676448.515
1,147,1717676449.525
1,148,1717676450.807
1,149,1717676451.523
1,150,1717676452.527
1,151,1717676453.532
1,152,1717676454.534
1,153,1717676455.536
1,154,1717676456.538
1,155,1717676457.815
1,156,1717676458.571
1,157,1717676459.819
1,158,1717676461.027
1,159,1717676461.554
1,160,1717676462.763
1,161,1717676463.561
1,162,1717676464.820
1,163,1717676465.573
1,164,1717676466.572
1,165,1717676467.784
1,166,1717676468.565
1,167,1717676470.004
1,168,1717676470.569
1,169,1717676471.821
1,170,1717676472.568
1,171,1717676473.576
1,172,1717676474.579
1,173,1717676475.944
1,174,1717676476.575
1,175,1717676477.595
1,176,1717676478.599
1,177,1717676479.595
1,178,1717676480.583
1,179,1717676481.605
1,180,1717676482.845
1,181,1717676483.642
1,182,1717676484.660
1,183,1717676485.881
1,184,1717676486.640
1,185,1717676487.615
1,186,1717676488.598
1,187,1717676489.617
1,188,1717676490.607
1,189,1717676491.614
1,190,1717676492.837
1,191,1717676493.627
1,192,1717676494.868
1,193,1717676495.627
1,194,1717676496.632
1,195,1717676498.091
1,196,1717676499.093
1,197,1717676499.625
1,198,1717676500.638
1,199,1717676501.676
1,200,1717676502.686
1,201,1717676503.691
1,202,1717676504.891
1,203,1717676505.665
1,204,1717676506.669
1,205,1717676507.644
1,206,1717676509.111
1,207,1717676510.133
1,208,1717676510.693
1,209,1717676511.874
1,210,1717676513.088
1,211,1717676513.659
1,212,1717676514.882
1,213,1717676516.113
1,214,1717676516.896
1,215,1717676517.889
1,216,1717676518.681
1,217,1717676519.656
1,218,1717676520.679
1,219,1717676521.904
1,220,1717676522.723
1,221,1717676523.712
1,222,1717676524.940
1,223,1717676525.688
1,224,1717676526.692
1,225,1717676528.017
1,226,1717676528.912
1,227,1717676529.693
1,228,1717676530.953
1,229,1717676531.702
1,230,1717676532.706
1,231,1717676534.158
1,232,1717676534.708
1,233,1717676535.708
1,234,1717676537.038
1,235,1717676537.709
1,236,1717676538.720
1,237,1717676540.300
1,238,1717676540.720
1,239,1717676541.999
1,240,1717676543.131
1,241,1717676543.732
1,242,1717676544.727
1,243,1717676546.455
1,244,1717676546.797
1,245,1717676547.746
1,246,1717676548.757
1,247,1717676549.795
1,248,1717676550.741
1,249,1717676551.946
1,250,1717676552.743
1,251,1717676553.747
1,252,1717676554.741
1,253,1717676555.741
1,254,1717676557.220
1,255,1717676557.761
1,256,1717676558.753
1,257,1717676560.211
1,258,1717676560.756
1,259,1717676561.760
1,260,1717676563.229
1,261,1717676564.308
1,262,1717676564.790
1,263,1717676566.713
1,264,1717676566.777
1,265,1717676567.781
1,266,1717676569.067
1,267,1717676569.784
1,268,1717676570.809
1,269,1717676571.851
1,270,1717676573.013
1,271,1717676574.066
1,272,1717676574.818
1,273,1717676576.041
1,274,1717676577.036
1,275,1717676577.803
1,276,1717676578.799
1,277,1717676579.798
1,278,1717676580.807
1,279,1717676582.252
1,280,1717676582.814
1,281,1717676583.814
1,282,1717676584.812
1,283,1717676585.814
1,284,1717676587.032
1,285,1717676587.817
1,286,1717676588.814
1,287,1717676589.821
1,288,1717676590.828
1,289,1717676592.551
1,290,1717676593.051
1,291,1717676593.842
1,292,1717676594.828
1,293,1717676595.838
1,294,1717676596.848
1,295,1717676598.265
1,296,1717676599.061
1,297,1717676599.847
1,298,1717676600.856
1,299,1717676602.314
1,300,1717676602.853
1,301,1717676603.845
1,302,1717676605.297
1,303,1717676606.087
1,304,1717676606.881
1,305,1717676607.852
1,306,1717676608.865
1,307,1717676609.869
1,308,1717676610.854
1,309,1717676611.877
1,310,1717676612.877
1,311,1717676614.095
1,312,1717676614.881
1,313,1717676616.125
1,314,1717676617.122
1,315,1717676617.892
1,316,1717676619.099
1,317,1717676619.884
1,318,1717676620.896
1,319,1717676621.887
1,320,1717676622.882
1,321,1717676623.894
1,322,1717676625.221
1,323,1717676625.896
1,324,1717676626.899
1,325,1717676628.140
1,326,1717676629.140
1,327,1717676629.910
1,328,1717676631.129
1,329,1717676631.913
1,330,1717676632.914
1,331,1717676633.912
1,332,1717676634.926
1,333,1717676635.925
1,334,1717676636.922
1,335,1717676637.931
1,336,1717676639.229
1,337,1717676639.929
1,338,1717676640.961
1,339,1717676641.933
1,340,1717676643.144
1,341,1717676643.944
1,342,1717676644.941
1,343,1717676646.160
1,344,1717676647.172
1,345,1717676647.948
1,346,1717676648.943
1,347,1717676649.955
1,348,1717676650.946
1,349,1717676651.963
1,350,1717676653.385
1,351,1717676653.963
1,352,1717676654.966
1,353,1717676655.966
1,354,1717676656.970
1,355,1717676657.971
1,356,1717676658.973
1,357,1717676659.975
1,358,1717676660.982
1,359,1717676661.966
1,360,1717676663.310
1,361,1717676663.982
1,362,1717676664.989
1,363,1717676665.990
1,364,1717676667.225
1,365,1717676667.993
1,366,1717676668.989
1,367,1717676670.228
1,368,1717676671.223
1,369,1717676672.001
1,370,1717676672.997
1,371,1717676673.991
1,372,1717676674.997
1,373,1717676676.218
1,374,1717676677.009
1,375,1717676678.227
1,376,1717676679.013
1,377,1717676680.263
1,378,1717676681.025
1,379,1717676682.338
1,380,1717676683.367
1,381,1717676684.021
1,382,1717676685.021
1,383,1717676686.023
1,384,1717676687.235
1,385,1717676688.032
1,386,1717676689.032
1,387,1717676690.033
1,388,1717676691.037
1,389,1717676692.706
1,390,1717676693.260
1,391,1717676694.562
1,392,1717676695.336
1,393,1717676696.038
1,394,1717676697.046
1,395,1717676698.077
1,396,1717676699.275
1,397,1717676700.063
1,398,1717676701.060
1,399,1717676702.289
1,400,1717676703.074
1,401,1717676704.066
1,402,1717676705.281
1,403,1717676706.072
1,404,1717676707.078
1,405,1717676708.066
1,406,1717676709.321
1,407,1717676710.080
1,408,1717676711.083
1,409,1717676712.088
1,410,1717676713.081
1,411,1717676714.075
1,412,1717676715.090
1,413,1717676716.097
1,414,1717676717.082
1,415,1717676718.101
1,416,1717676719.092
1,417,1717676720.098
1,418,1717676721.316
1,419,1717676723.475
1,420,1717676723.973
1,421,1717676724.105
1,422,1717676725.846
1,423,1717676726.114
1,424,1717676727.128
1,425,1717676728.112
1,426,1717676729.553
1,427,1717676730.124
1,428,1717676731.126
1,429,1717676732.128
1,430,1717676733.127
1,431,1717676734.352
1,432,1717676735.137
1,433,1717676736.133
1,434,1717676737.361
1,435,1717676738.145
1,436,1717676739.134
1,437,1717676740.144
1,438,1717676741.150
1,439,1717676742.143
1,440,1717676743.383
1,441,1717676744.159
1,442,1717676745.186
1,443,1717676746.376
1,444,1717676747.158
1,445,1717676748.169
1,446,1717676749.378
1,447,1717676750.169
1,448,1717676751.183
1,449,1717676752.397
1,450,1717676753.178
1,451,1717676754.173
1,452,1717676755.189
1,453,1717676756.186
1,454,1717676757.187
1,455,1717676758.405
1,456,1717676759.194
1,457,1717676760.192
1,458,1717676761.194
1,459,1717676762.193
1,460,1717676763.422
1,461,1717676764.435
1,462,1717676765.201
1,463,1717676766.656
1,464,1717676767.221
1,465,1717676768.428
1,466,1717676769.208
1,467,1717676770.225
1,468,1717676771.218
1,469,1717676772.661
1,470,1717676773.217
1,471,1717676774.439
1,472,1717676775.441
1,473,1717676776.220
1,474,1717676777.229
1,475,1717676778.235
1,476,1717676779.452
1,477,1717676780.247
1,478,1717676781.257
1,479,1717676782.242
1,480,1717676783.489
1,481,1717676784.248
1,482,1717676785.247
1,483,1717676786.255
1,484,1717676787.253
1,485,1717676788.270
1,486,1717676789.264
1,487,1717676790.483
1,488,1717676791.264
1,489,1717676792.253
1,490,1717676793.260
1,491,1717676794.266
1,492,1717676795.268
1,493,1717676796.493
1,494,1717676797.286
1,495,1717676798.495
1,496,1717676799.285
1,497,1717676800.784
1,498,1717676801.283
1,499,1717676802.323
1,500,1717676803.288
1,501,1717676804.354
1,502,1717676805.302
1,503,1717676806.292
1,504,1717676807.294
1,505,1717676808.519
1,506,1717676809.297
1,507,1717676810.523
1,508,1717676811.309
1,509,1717676812.309
1,510,1717676813.317
1,511,1717676815.193
1,512,1717676815.607
1,513,1717676816.541
1,514,1717676817.340
1,515,1717676818.312
1,516,1717676819.368
1,517,1717676820.324
1,518,1717676821.560
1,519,1717676822.562
1,520,1717676823.558
1,521,1717676824.331
1,522,1717676825.335
1,523,1717676826.561
1,524,1717676827.338
1,525,1717676828.556
1,526,1717676829.566
1,527,1717676830.686
1,528,1717676831.353
1,529,1717676832.584
1,530,1717676833.619
1,531,1717676834.354
1,532,1717676835.357
1,533,1717676836.365
1,534,1717676837.367
1,535,1717676838.618
1,536,1717676839.595
1,537,1717676840.427
1,538,1717676841.391
1,539,1717676842.608
1,540,1717676843.656
1,541,1717676844.381
1,542,1717676845.423
1,543,1717676846.388
1,544,1717676847.742
1,545,1717676848.390
1,546,1717676849.390
1,547,1717676850.387
1,548,1717676851.399
1,549,1717676852.404
1,550,1717676853.409
1,551,1717676854.736
1,552,1717676855.846
1,553,1717676856.782
1,554,1717676857.917
1,555,1717676858.408
1,556,1717676859.472
1,557,1717676860.421
1,558,1717676861.454
1,559,1717676862.567
1,560,1717676863.440
1,561,1717676864.417
1,562,1717676865.442
1,563,1717676866.433
1,564,1717676867.437
1,565,1717676868.759
1,566,1717676869.451
1,567,1717676870.660
1,568,1717676871.662
1,569,1717676872.661
1,570,1717676873.443
1,571,1717676874.730
1,572,1717676875.707
1,573,1717676876.692
1,574,1717676877.472
1,575,1717676878.458
1,576,1717676879.757
1,577,1717676880.462
1,578,1717676881.695
1,579,1717676882.471
1,580,1717676883.461
1,581,1717676884.509
1,582,1717676885.693
1,583,1717676886.534
1,584,1717676887.716
1,585,1717676888.928
1,586,1717676889.489
1,587,1717676890.478
1,588,1717676891.706
1,589,1717676892.730
1,590,1717676893.498
1,591,1717676894.495
1,592,1717676895.490
1,593,1717676896.498
1,594,1717676897.537
1,595,1717676898.971
1,596,1717676899.495
1,597,1717676900.501
1,598,1717676902.428
1,599,1717676902.952
1,600,1717676903.522
1,601,1717676904.521
1,602,1717676906.044
1,603,1717676906.786
1,604,1717676907.590
1,605,1717676908.591
1,606,1717676909.563
1,607,1717676910.568
1,608,1717676911.525
1,609,1717676912.531
1,610,1717676913.531
1,611,1717676914.842
1,612,1717676915.769
1,613,1717676916.538
1,614,1717676917.540
1,615,1717676918.757
1,616,1717676919.775
1,617,1717676920.552
1,618,1717676921.543
1,619,1717676922.569
1,620,1717676923.810
1,621,1717676924.582
1,622,1717676925.595
1,623,1717676926.793
1,624,1717676927.561
1,625,1717676928.594
1,626,1717676929.611
1,627,1717676930.634
1,628,1717676931.846
1,629,1717676933.063
1,630,1717676933.594
1,631,1717676934.605
1,632,1717676935.587
1,633,1717676936.920
1,634,1717676937.567
1,635,1717676938.587
1,636,1717676939.818
1,637,1717676940.587
1,638,1717676941.592
1,639,1717676942.597
1,640,1717676943.576
1,641,1717676944.599
1,642,1717676945.613
1,643,1717676947.167
1,644,1717676947.885
1,645,1717676948.607
1,646,1717676949.620
1,647,1717676950.879
1,648,1717676951.859
1,649,1717676952.609
1,650,1717676953.685
1,651,1717676954.633
1,652,1717676955.832
1,653,1717676956.610
1,654,1717676957.920
1,655,1717676958.850
1,656,1717676959.618
1,657,1717676960.860
1,658,1717676961.629
1,659,1717676962.864
1,660,1717676964.080
1,661,1717676964.863
1,662,1717676965.632
1,663,1717676966.631
1,664,1717676967.645
1,665,1717676968.889
1,666,1717676969.885
1,667,1717676970.886
1,668,1717676971.660
1,669,1717676972.710
1,670,1717676973.701
1,671,1717676974.956
1,672,1717676975.659
1,673,1717676977.050
1,674,1717676978.039
1,675,1717676978.705
1,676,1717676979.723
1,677,1717676980.659
1,678,1717676981.913
1,679,1717676983.101
1,680,1717676983.670
1,681,1717676984.893
1,682,1717676986.120
1,683,1717676986.674
1,684,1717676987.685
1,685,1717676988.702
1,686,1717676989.689
1,687,1717676990.691
1,688,1717676991.695
1,689,1717676992.930
1,690,1717676994.007
1,691,1717676994.701
1,692,1717676995.702
1,693,1717676996.922
1,694,1717676997.709
1,695,1717676999.143
1,696,1717676999.923
1,697,1717677000.719
1,698,1717677001.706
1,699,1717677002.715
1,700,1717677003.705
1,701,1717677004.714
1,702,1717677005.722
1,703,1717677006.939
1,704,1717677007.723
1,705,1717677008.720
1,706,1717677009.728
1,707,1717677010.944
1,708,1717677011.741
1,709,1717677012.749
1,710,1717677014.002
1,711,1717677014.736
1,712,1717677015.735
1,713,1717677016.970
1,714,1717677017.959
1,715,1717677018.746
1,716,1717677019.749
1,717,1717677020.971
1,718,1717677021.761
1,719,1717677022.994
1,720,1717677023.751
1,721,1717677024.750
1,722,1717677025.980
1,723,1717677026.760
1,724,1717677027.984
1,725,1717677028.776
1,726,1717677029.770
1,727,1717677030.761
1,728,1717677031.776
1,729,1717677032.768
1,730,1717677033.780
1,731,1717677034.777
1,732,1717677035.778
1,733,1717677037.014
1,734,1717677037.775
1,735,1717677038.795
1,736,1717677039.802
1,737,1717677040.790
1,738,1717677042.459
1,739,1717677043.094
1,740,1717677043.796
1,741,1717677045.017
1,742,1717677046.017
1,743,1717677046.811
1,744,1717677047.798
1,745,1717677049.044
1,746,1717677050.098
1,747,1717677050.822
1,748,1717677051.813
1,749,1717677052.820
1,750,1717677053.776
1,751,1717677054.832
1,752,1717677055.815
1,753,1717677057.056
1,754,1717677057.840
1,755,1717677058.827
1,756,1717677060.063
1,757,1717677061.292
1,758,1717677062.048
1,759,1717677063.062
1,760,1717677063.836
1,761,1717677064.848
1,762,1717677066.061
1,763,1717677066.843
1,764,1717677067.849
1,765,1717677068.843
1,766,1717677069.855
1,767,1717677070.846
1,768,1717677072.294
1,769,1717677073.073
1,770,1717677073.857
1,771,1717677074.871
1,772,1717677075.870
1,773,1717677077.082
1,774,1717677077.870
1,775,1717677078.869
1,776,1717677079.875
1,777,1717677080.882
1,778,1717677082.088
1,779,1717677082.879
1,780,1717677084.104
1,781,1717677085.231
1,782,1717677085.887
1,783,1717677086.881
1,784,1717677088.132
1,785,1717677088.897
1,786,1717677089.900
1,787,1717677091.122
1,788,1717677091.899
1,789,1717677092.901
1,790,1717677093.914
1,791,1717677094.913
1,792,1717677095.915
1,793,1717677096.931
1,794,1717677097.917
1,795,1717677098.915
1,796,1717677099.914
1,797,1717677101.148
1,798,1717677102.161
1,799,1717677102.920
1,800,1717677103.938
1,801,1717677105.387
1,802,1717677106.145
1,803,1717677106.929
1,804,1717677107.938
1,805,1717677109.164
1,806,1717677109.945
1,807,1717677111.371
1,808,1717677111.953
1,809,1717677113.609
1,810,1717677113.949
1,811,1717677114.952
1,812,1717677116.200
1,813,1717677117.725
1,814,1717677118.168
1,815,1717677118.970
1,816,1717677119.972
1,817,1717677121.266
1,818,1717677121.980
1,819,1717677122.982
1,820,1717677123.971
1,821,1717677124.974
1,822,1717677126.938
1,823,1717677127.456
1,824,1717677127.986
1,825,1717677128.980
1,826,1717677130.444
1,827,1717677131.310
1,828,1717677131.994
1,829,1717677133.001
1,830,1717677134.220
1,831,1717677135.344
1,832,1717677136.003
1,833,1717677137.328
1,834,1717677138.370
1,835,1717677139.006
1,836,1717677140.518
1,837,1717677141.327
1,838,1717677142.016
1,839,1717677143.010
1,840,1717677144.017
1,841,1717677145.333
1,842,1717677146.237
1,843,1717677147.375
1,844,1717677148.272
1,845,1717677149.497
1,846,1717677150.017
1,847,1717677151.023
1,848,1717677152.467
1,849,1717677153.030
1,850,1717677154.028
1,851,1717677155.035
1,852,1717677156.047
1,853,1717677157.582
1,854,1717677158.038
1,855,1717677159.260
1,856,1717677160.266
1,857,1717677161.270
1,858,1717677162.064
1,859,1717677163.051
1,860,1717677164.277
1,861,1717677165.277
1,862,1717677166.065
1,863,1717677167.061
1,864,1717677168.066
1,865,1717677169.062
1,866,1717677170.079
1,867,1717677171.074
1,868,1717677172.073
1,869,1717677173.074
1,870,1717677174.079
1,871,1717677175.310
1,872,1717677176.345
1,873,1717677177.322
1,874,1717677178.086
1,875,1717677179.088
1,876,1717677180.085
1,877,1717677181.306
1,878,1717677182.097
1,879,1717677183.098
1,880,1717677184.093
1,881,1717677185.109
1,882,1717677186.104
1,883,1717677187.100
1,884,1717677188.101
1,885,1717677189.104
1,886,1717677190.344
1,887,1717677191.103
1,888,1717677192.112
1,889,1717677193.571
1,890,1717677194.114
1,891,1717677195.115
1,892,1717677196.124
1,893,1717677197.559
1,894,1717677198.127
1,895,1717677199.128
1,896,1717677200.132
1,897,1717677201.132
1,898,1717677202.462
1,899,1717677203.134
1,900,1717677204.459
1,901,1717677205.137
1,902,1717677206.143
1,903,1717677207.148
1,904,1717677208.142
1,905,1717677209.156
1,906,1717677210.143
1,907,1717677211.162
1,908,1717677212.381
1,909,1717677213.150
1,910,1717677214.166
1,911,1717677215.379
1,912,1717677216.324
1,913,1717677217.167
1,914,1717677218.174
1,915,1717677219.175
1,916,1717677220.183
1,917,1717677221.178
1,918,1717677222.187
1,919,1717677223.498
1,920,1717677224.189
1,921,1717677225.188
1,922,1717677226.645
1,923,1717677227.194
1,924,1717677228.193
1,925,1717677229.187
1,926,1717677230.427
1,927,1717677231.208
1,928,1717677232.421
1,929,1717677233.611
1,930,1717677234.205
1,931,1717677235.436
1,932,1717677236.651
1,933,1717677237.675
1,934,1717677238.757
1,935,1717677239.658
1,936,1717677240.674
1,937,1717677241.438
1,938,1717677242.218
1,939,1717677243.979
1,940,1717677244.432
1,941,1717677245.229
1,942,1717677246.228
1,943,1717677247.223
1,944,1717677248.227
1,945,1717677249.644
1,946,1717677250.241
1,947,1717677251.256
1,948,1717677252.246
1,949,1717677253.239
1,950,1717677254.260
1,951,1717677255.252
1,952,1717677256.253
1,953,1717677257.257
1,954,1717677258.684
1,955,1717677259.252
1,956,1717677260.270
1,957,1717677261.698
1,958,1717677262.286
1,959,1717677263.262
1,960,1717677264.482
1,961,1717677265.267
1,962,1717677266.573
1,963,1717677267.386
1,964,1717677268.277
1,965,1717677269.581
1,966,1717677270.317
1,967,1717677271.303
1,968,1717677272.275
1,969,1717677273.280
1,970,1717677274.296
1,971,1717677275.285
1,972,1717677276.588
1,973,1717677277.288
1,974,1717677278.299
1,975,1717677279.750
1,976,1717677280.302
1,977,1717677281.313
1,978,1717677282.298
1,979,1717677283.533
1,980,1717677284.583
1,981,1717677285.342
1,982,1717677286.335
1,983,1717677287.320
1,984,1717677288.583
1,985,1717677290.019
1,986,1717677290.779
1,987,1717677291.357
1,988,1717677292.322
1,989,1717677293.315
1,990,1717677294.785
1,991,1717677295.571
1,992,1717677296.337
1,993,1717677297.339
1,994,1717677298.549
1,995,1717677299.341
1,996,1717677300.343
1,997,1717677301.903
1,998,1717677302.568
1,999,1717677303.346
1,1000,1717677304.387
1,1001,1717677305.346
1,1002,1717677306.355
1,1003,1717677307.689
1,1004,1717677308.358
1,1005,1717677309.612
1,1006,1717677310.402
1,1007,1717677311.435
1,1008,1717677312.420
1,1009,1717677313.408
1,1010,1717677314.371
1,1011,1717677315.383
1,1012,1717677316.604
1,1013,1717677317.379
1,1014,1717677318.379
1,1015,1717677319.394
1,1016,1717677320.387
1,1017,1717677321.616
1,1018,1717677322.404
1,1019,1717677323.394
1,1020,1717677324.401
1,1021,1717677325.401
1,1022,1717677326.397
1,1023,1717677327.445
1,1024,1717677328.695
1,1025,1717677329.733
1,1026,1717677330.428
1,1027,1717677331.448
1,1028,1717677332.468
1,1029,1717677333.475
1,1030,1717677334.430
1,1031,1717677335.420
1,1032,1717677336.421
1,1033,1717677338.160
1,1034,1717677338.429
1,1035,1717677339.659
1,1036,1717677340.435
1,1037,1717677341.441
1,1038,1717677342.433
1,1039,1717677343.441
1,1040,1717677344.442
1,1041,1717677345.440
1,1042,1717677346.444
1,1043,1717677347.449
1,1044,1717677348.711
1,1045,1717677349.454
1,1046,1717677350.449
1,1047,1717677351.500
1,1048,1717677352.461
1,1049,1717677354.573
1,1050,1717677354.676
1,1051,1717677355.463
1,1052,1717677356.491
1,1053,1717677357.482
1,1054,1717677360.366
1,1055,1717677360.370
1,1056,1717677360.723
1,1057,1717677361.723
1,1058,1717677362.718
1,1059,1717677363.976
1,1060,1717677364.487
1,1061,1717677365.485
1,1062,1717677366.711
1,1063,1717677367.491
1,1064,1717677368.496
1,1065,1717677369.499
1,1066,1717677370.503
1,1067,1717677371.740
1,1068,1717677372.502
1,1069,1717677373.541
1,1070,1717677374.734
1,1071,1717677375.760
1,1072,1717677376.956
1,1073,1717677377.523
1,1074,1717677378.570
1,1075,1717677380.045
1,1076,1717677380.752
1,1077,1717677381.532
1,1078,1717677382.530
1,1079,1717677383.539
1,1080,1717677384.753
1,1081,1717677385.540
1,1082,1717677386.764
1,1083,1717677387.535
1,1084,1717677388.770
1,1085,1717677389.537
1,1086,1717677390.871
1,1087,1717677391.552
1,1088,1717677392.822
1,1089,1717677393.559
1,1090,1717677394.570
1,1091,1717677395.580
1,1092,1717677396.561
1,1093,1717677397.782
1,1094,1717677398.573
1,1095,1717677399.625
1,1096,1717677400.616
1,1097,1717677401.585
1,1098,1717677402.614
1,1099,1717677403.577
1,1100,1717677404.584
1,1101,1717677405.590
1,1102,1717677406.798
1,1103,1717677407.889
1,1104,1717677408.587
1,1105,1717677409.603
1,1106,1717677410.588
1,1107,1717677411.600
1,1108,1717677412.589
1,1109,1717677413.593
1,1110,1717677414.684
1,1111,1717677415.620
1,1112,1717677416.887
1,1113,1717677417.611
1,1114,1717677418.622
1,1115,1717677419.882
1,1116,1717677420.647
1,1117,1717677421.657
1,1118,1717677422.866
1,1119,1717677423.627
1,1120,1717677424.612
1,1121,1717677425.871
1,1122,1717677426.809
1,1123,1717677427.624
1,1124,1717677428.978
1,1125,1717677429.849
1,1126,1717677430.863
1,1127,1717677432.015
1,1128,1717677432.951
1,1129,1717677433.649
1,1130,1717677435.100
1,1131,1717677435.642
1,1132,1717677436.653
1,1133,1717677437.965
1,1134,1717677438.712
1,1135,1717677439.669
1,1136,1717677440.658
1,1137,1717677441.691
1,1138,1717677442.662
1,1139,1717677443.678
1,1140,1717677444.670
1,1141,1717677445.918
1,1142,1717677446.668
1,1143,1717677447.682
1,1144,1717677448.669
1,1145,1717677449.902
1,1146,1717677450.685
1,1147,1717677451.909
1,1148,1717677454.646
1,1149,1717677454.655
1,1150,1717677454.715
1,1151,1717677455.689
1,1152,1717677456.688
1,1153,1717677457.693
1,1154,1717677459.183
1,1155,1717677459.702
1,1156,1717677460.971
1,1157,1717677462.194
1,1158,1717677462.716
1,1159,1717677464.470
1,1160,1717677465.261
1,1161,1717677465.985
1,1162,1717677466.958
1,1163,1717677467.729
1,1164,1717677468.746
1,1165,1717677469.729
1,1166,1717677470.940
1,1167,1717677471.804
1,1168,1717677472.971
1,1169,1717677473.977
1,1170,1717677474.737
1,1171,1717677475.736
1,1172,1717677476.743
1,1173,1717677477.741
1,1174,1717677478.760
1,1175,1717677479.743
1,1176,1717677480.755
1,1177,1717677481.740
1,1178,1717677483.034
1,1179,1717677483.818
1,1180,1717677484.811
1,1181,1717677485.765
1,1182,1717677486.784
1,1183,1717677487.765
1,1184,1717677489.003
1,1185,1717677489.809
1,1186,1717677490.764
1,1187,1717677492.181
1,1188,1717677492.772
1,1189,1717677493.774
1,1190,1717677494.785
1,1191,1717677495.801
1,1192,1717677496.844
1,1193,1717677497.814
1,1194,1717677498.784
1,1195,1717677499.798
1,1196,1717677501.018
1,1197,1717677501.801
1,1198,1717677502.821
1,1199,1717677504.388
1,1200,1717677504.798
1,1201,1717677506.056
1,1202,1717677506.832
1,1203,1717677508.081
1,1204,1717677508.858
1,1205,1717677509.815
1,1206,1717677510.821
1,1207,1717677511.829
1,1208,1717677512.818
1,1209,1717677514.047
1,1210,1717677514.821
1,1211,1717677515.826
1,1212,1717677516.831
1,1213,1717677517.829
1,1214,1717677518.838
1,1215,1717677519.837
1,1216,1717677520.831
1,1217,1717677521.869
1,1218,1717677522.842
1,1219,1717677523.824
1,1220,1717677525.300
1,1221,1717677525.833
1,1222,1717677527.074
1,1223,1717677527.855
1,1224,1717677528.856
1,1225,1717677530.301
1,1226,1717677531.535
1,1227,1717677531.845
1,1228,1717677532.887
1,1229,1717677533.865
1,1230,1717677534.899
1,1231,1717677535.859
1,1232,1717677536.865
1,1233,1717677537.870
1,1234,1717677538.866
1,1235,1717677539.876
1,1236,1717677541.348
1,1237,1717677541.883
1,1238,1717677543.330
1,1239,1717677544.119
1,1240,1717677544.891
1,1241,1717677546.106
1,1242,1717677546.902
1,1243,1717677548.112
1,1244,1717677549.123
1,1245,1717677549.921
1,1246,1717677550.888
