"No.","Time","Source","Destination","Protocol","Length","Info"
"12826","1259.146115563","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12827","1259.153223327","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20275 Ack=25274 Win=32128 Len=0 TSval=59490770 TSecr=3421152969"
"12828","1259.153455723","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22781 Ack=22766 Win=32128 Len=0 TSval=2890417908 TSecr=855103366"
"12829","1260.079772315","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1256) [topic]"
"12830","1260.080942888","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1256)"
"12831","1260.081480493","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12832","1260.086819714","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22800 Ack=22770 Win=32128 Len=0 TSval=2890418842 TSecr=855104300"
"12833","1260.090796278","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20275 Ack=25291 Win=32128 Len=0 TSval=59491707 TSecr=3421153905"
"12834","1260.139715937","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1256) [res]"
"12835","1260.140688594","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1256)"
"12836","1260.141258386","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12837","1260.147210993","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20292 Ack=25295 Win=32128 Len=0 TSval=59491762 TSecr=3421153964"
"12838","1260.153390214","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22800 Ack=22785 Win=32128 Len=0 TSval=2890418906 TSecr=855104361"
"12839","1260.166216002","192.168.105.174","224.0.0.251","MDNS","82","Standard query 0x0140 PTR _quickshare._tcp.local, ""QM"" question"
"12840","1260.168286472","fe80::a081:24ff:fe63:2646","ff02::fb","MDNS","102","Standard query 0x0140 PTR _quickshare._tcp.local, ""QM"" question"
"12841","1261.081705339","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1257) [topic]"
"12842","1261.082538204","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1257)"
"12843","1261.082880339","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12844","1261.092720188","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22819 Ack=22789 Win=32128 Len=0 TSval=2890419845 TSecr=855105302"
"12845","1261.095073522","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20292 Ack=25312 Win=32128 Len=0 TSval=59492711 TSecr=3421154906"
"12846","1261.141209117","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1257) [res]"
"12847","1261.142269169","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1257)"
"12848","1261.142730524","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12849","1261.148186568","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20309 Ack=25316 Win=32128 Len=0 TSval=59492764 TSecr=3421154966"
"12850","1261.152219538","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22819 Ack=22804 Win=32128 Len=0 TSval=2890419908 TSecr=855105362"
"12851","1261.881728677","Intel_c0:23:c6","RaspberryPiF_23:9f:e9","ARP","42","Who has 192.168.105.117? Tell 192.168.105.30"
"12852","1261.881788208","RaspberryPiF_23:9f:e9","Intel_c0:23:c6","ARP","42","192.168.105.117 is at b8:27:eb:23:9f:e9"
"12853","1262.081008455","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1258) [topic]"
"12854","1262.082136164","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1258)"
"12855","1262.082612518","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12856","1262.087561166","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22838 Ack=22808 Win=32128 Len=0 TSval=2890420843 TSecr=855106302"
"12857","1262.091413564","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20309 Ack=25333 Win=32128 Len=0 TSval=59493708 TSecr=3421155906"
"12858","1262.140109159","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1258) [res]"
"12859","1262.141226555","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1258)"
