delay,send_time,receive_time,data_length
0.245,1715857904.248,1715857904.493,1000
0.017,1715857905.252,1715857905.269,1000
0.016,1715857906.256,1715857906.272,1000
0.017,1715857907.259,1715857907.276,1000
0.021,1715857908.263,1715857908.284,1000
0.016,1715857909.266,1715857909.282,1000
0.016,1715857910.270,1715857910.286,1000
0.015,1715857911.274,1715857911.289,1000
0.023,1715857912.277,1715857912.300,1000
0.022,1715857913.281,1715857913.303,1000
0.235,1715857914.285,1715857914.520,1000
0.016,1715857915.289,1715857915.305,1000
0.015,1715857916.292,1715857916.307,1000
0.023,1715857917.296,1715857917.319,1000
0.236,1715857918.300,1715857918.536,1000
0.016,1715857919.303,1715857919.319,1000
0.032,1715857920.307,1715857920.339,1000
0.021,1715857921.310,1715857921.331,1000
0.018,1715857922.314,1715857922.332,1000
0.016,1715857923.318,1715857923.334,1000
0.015,1715857924.321,1715857924.336,1000
0.014,1715857925.325,1715857925.339,1000
0.014,1715857926.329,1715857926.343,1000
0.019,1715857927.332,1715857927.351,1000
0.015,1715857928.336,1715857928.351,1000
0.017,1715857929.339,1715857929.356,1000
0.027,1715857930.343,1715857930.370,1000
0.017,1715857931.347,1715857931.364,1000
0.017,1715857932.350,1715857932.367,1000
0.015,1715857933.354,1715857933.369,1000
0.015,1715857934.358,1715857934.373,1000
0.015,1715857935.361,1715857935.376,1000
0.016,1715857936.365,1715857936.381,1000
0.022,1715857937.369,1715857937.391,1000
0.016,1715857938.372,1715857938.388,1000
0.014,1715857939.376,1715857939.390,1000
0.015,1715857940.380,1715857940.395,1000
0.234,1715857941.383,1715857941.617,1000
0.017,1715857942.387,1715857942.404,1000
0.234,1715857943.391,1715857943.625,1000
0.016,1715857944.394,1715857944.410,1000
0.236,1715857945.398,1715857945.634,1000
0.234,1715857946.402,1715857946.636,1000
0.458,1715857947.405,1715857947.863,1000
0.015,1715857948.409,1715857948.424,1000
0.018,1715857949.413,1715857949.431,1000
0.017,1715857950.416,1715857950.433,1000
0.017,1715857951.420,1715857951.437,1000
0.017,1715857952.423,1715857952.440,1000
0.021,1715857953.427,1715857953.448,1000
0.098,1715857954.431,1715857954.529,1000
0.018,1715857955.434,1715857955.452,1000
0.017,1715857956.438,1715857956.455,1000
0.017,1715857957.442,1715857957.459,1000
0.025,1715857958.445,1715857958.470,1000
0.024,1715857959.449,1715857959.473,1000
0.015,1715857960.453,1715857960.468,1000
0.013,1715857961.457,1715857961.470,1000
0.017,1715857962.460,1715857962.477,1000
0.016,1715857963.464,1715857963.480,1000
0.019,1715857964.468,1715857964.487,1000
0.018,1715857965.471,1715857965.489,1000
0.021,1715857966.475,1715857966.496,1000
0.013,1715857967.478,1715857967.491,1000
0.015,1715857968.482,1715857968.497,1000
0.019,1715857969.486,1715857969.505,1000
0.022,1715857970.489,1715857970.511,1000
0.014,1715857971.493,1715857971.507,1000
0.015,1715857972.497,1715857972.512,1000
0.015,1715857973.500,1715857973.515,1000
0.015,1715857974.504,1715857974.519,1000
0.235,1715857975.508,1715857975.743,1000
0.015,1715857976.511,1715857976.526,1000
0.016,1715857977.515,1715857977.531,1000
0.011,1715857978.519,1715857978.530,1000
0.234,1715857979.522,1715857979.756,1000
0.019,1715857980.526,1715857980.545,1000
0.017,1715857981.530,1715857981.547,1000
0.020,1715857982.534,1715857982.554,1000
0.022,1715857983.537,1715857983.559,1000
0.022,1715857984.541,1715857984.563,1000
0.017,1715857985.545,1715857985.562,1000
0.232,1715857986.548,1715857986.780,1000
0.240,1715857987.552,1715857987.792,1000
0.022,1715857988.556,1715857988.578,1000
0.453,1715857989.559,1715857990.012,1000
0.015,1715857990.563,1715857990.578,1000
0.016,1715857991.566,1715857991.582,1000
0.016,1715857992.570,1715857992.586,1000
0.019,1715857993.574,1715857993.593,1000
0.017,1715857994.578,1715857994.595,1000
0.017,1715857995.581,1715857995.598,1000
0.033,1715857996.585,1715857996.618,1000
0.235,1715857997.589,1715857997.824,1000
0.024,1715857998.592,1715857998.616,1000
0.454,1715857999.596,1715858000.050,1000
0.234,1715858000.599,1715858000.833,1000
0.016,1715858001.603,1715858001.619,1000
0.019,1715858002.607,1715858002.626,1000
0.018,1715858003.610,1715858003.628,1000
0.017,1715858004.614,1715858004.631,1000
0.016,1715858005.618,1715858005.634,1000
0.016,1715858006.622,1715858006.638,1000
0.016,1715858007.625,1715858007.641,1000
0.016,1715858008.629,1715858008.645,1000
0.017,1715858009.633,1715858009.650,1000
0.016,1715858010.636,1715858010.652,1000
0.017,1715858011.640,1715858011.657,1000
0.018,1715858012.643,1715858012.661,1000
0.229,1715858013.647,1715858013.876,1000
0.021,1715858014.651,1715858014.672,1000
0.019,1715858015.654,1715858015.673,1000
0.017,1715858016.658,1715858016.675,1000
0.015,1715858017.662,1715858017.677,1000
0.231,1715858018.665,1715858018.896,1000
0.016,1715858019.669,1715858019.685,1000
0.023,1715858020.673,1715858020.696,1000
0.016,1715858021.676,1715858021.692,1000
0.024,1715858022.680,1715858022.704,1000
0.020,1715858023.684,1715858023.704,1000
0.019,1715858024.688,1715858024.707,1000
0.016,1715858025.691,1715858025.707,1000
0.015,1715858026.695,1715858026.710,1000
0.028,1715858027.699,1715858027.727,1000
0.019,1715858028.702,1715858028.721,1000
0.018,1715858029.706,1715858029.724,1000
0.016,1715858030.709,1715858030.725,1000
0.017,1715858031.713,1715858031.730,1000
0.015,1715858032.717,1715858032.732,1000
0.020,1715858033.720,1715858033.740,1000
0.455,1715858034.724,1715858035.179,1000
0.023,1715858035.727,1715858035.750,1000
0.233,1715858036.731,1715858036.964,1000
0.229,1715858037.735,1715858037.964,1000
0.018,1715858038.738,1715858038.756,1000
0.237,1715858039.742,1715858039.979,1000
0.019,1715858040.746,1715858040.765,1000
0.016,1715858041.749,1715858041.765,1000
0.015,1715858042.753,1715858042.768,1000
0.025,1715858043.757,1715858043.782,1000
0.238,1715858044.760,1715858044.998,1000
0.017,1715858045.764,1715858045.781,1000
0.016,1715858046.768,1715858046.784,1000
0.015,1715858047.771,1715858047.786,1000
0.024,1715858048.775,1715858048.799,1000
0.018,1715858049.778,1715858049.796,1000
0.036,1715858050.782,1715858050.818,1000
0.012,1715858051.786,1715858051.798,1000
0.016,1715858052.789,1715858052.805,1000
0.023,1715858053.793,1715858053.816,1000
0.240,1715858054.797,1715858055.037,1000
0.016,1715858055.800,1715858055.816,1000
0.017,1715858056.804,1715858056.821,1000
0.013,1715858057.808,1715858057.821,1000
0.021,1715858058.811,1715858058.832,1000
0.024,1715858059.815,1715858059.839,1000
0.236,1715858060.818,1715858061.054,1000
0.018,1715858061.822,1715858061.840,1000
0.232,1715858062.826,1715858063.058,1000
0.024,1715858063.829,1715858063.853,1000
0.240,1715858064.833,1715858065.073,1000
0.014,1715858065.837,1715858065.851,1000
0.019,1715858066.840,1715858066.859,1000
0.020,1715858067.844,1715858067.864,1000
0.016,1715858068.847,1715858068.863,1000
0.020,1715858069.851,1715858069.871,1000
0.016,1715858070.855,1715858070.871,1000
0.233,1715858071.858,1715858072.091,1000
0.908,1715858072.862,1715858073.770,1000
0.016,1715858073.865,1715858073.881,1000
0.021,1715858074.869,1715858074.890,1000
0.016,1715858075.873,1715858075.889,1000
0.015,1715858076.876,1715858076.891,1000
0.014,1715858077.880,1715858077.894,1000
0.012,1715858078.884,1715858078.896,1000
0.018,1715858079.887,1715858079.905,1000
0.014,1715858080.891,1715858080.905,1000
0.015,1715858081.895,1715858081.910,1000
0.018,1715858082.898,1715858082.916,1000
0.017,1715858083.902,1715858083.919,1000
0.804,1715858084.906,1715858085.710,1000
0.017,1715858085.909,1715858085.926,1000
0.233,1715858086.913,1715858087.146,1000
0.706,1715858087.917,1715858088.623,1000
0.016,1715858088.920,1715858088.936,1000
0.014,1715858089.924,1715858089.938,1000
0.015,1715858090.928,1715858090.943,1000
0.013,1715858091.931,1715858091.944,1000
0.237,1715858092.935,1715858093.172,1000
0.016,1715858093.939,1715858093.955,1000
0.015,1715858094.942,1715858094.957,1000
0.016,1715858095.946,1715858095.962,1000
0.016,1715858096.949,1715858096.965,1000
0.015,1715858097.953,1715858097.968,1000
0.018,1715858098.957,1715858098.975,1000
0.018,1715858099.960,1715858099.978,1000
0.017,1715858100.964,1715858100.981,1000
0.014,1715858101.968,1715858101.982,1000
0.016,1715858102.972,1715858102.988,1000
0.454,1715858103.975,1715858104.429,1000
0.017,1715858104.979,1715858104.996,1000
0.024,1715858105.983,1715858106.007,1000
0.019,1715858106.986,1715858107.005,1000
0.016,1715858107.990,1715858108.006,1000
0.016,1715858108.994,1715858109.010,1000
0.023,1715858109.997,1715858110.020,1000
0.018,1715858111.001,1715858111.019,1000
0.021,1715858112.004,1715858112.025,1000
0.019,1715858113.008,1715858113.027,1000
0.680,1715858114.012,1715858114.692,1000
0.030,1715858115.015,1715858115.045,1000
0.013,1715858116.019,1715858116.032,1000
0.019,1715858117.023,1715858117.042,1000
0.238,1715858118.026,1715858118.264,1000
0.014,1715858119.030,1715858119.044,1000
0.018,1715858120.034,1715858120.052,1000
0.235,1715858121.037,1715858121.272,1000
0.015,1715858122.041,1715858122.056,1000
0.017,1715858123.045,1715858123.062,1000
0.018,1715858124.049,1715858124.067,1000
0.023,1715858125.052,1715858125.075,1000
0.015,1715858126.056,1715858126.071,1000
0.022,1715858127.059,1715858127.081,1000
0.020,1715858128.063,1715858128.083,1000
0.019,1715858129.067,1715858129.086,1000
0.018,1715858130.070,1715858130.088,1000
0.020,1715858131.074,1715858131.094,1000
0.020,1715858132.078,1715858132.098,1000
0.015,1715858133.081,1715858133.096,1000
0.017,1715858134.085,1715858134.102,1000
0.237,1715858135.089,1715858135.326,1000
0.487,1715858136.092,1715858136.579,1000
0.233,1715858137.096,1715858137.329,1000
0.015,1715858138.100,1715858138.115,1000
0.016,1715858139.103,1715858139.119,1000
0.016,1715858140.107,1715858140.123,1000
0.017,1715858141.111,1715858141.128,1000
0.014,1715858142.114,1715858142.128,1000
0.016,1715858143.118,1715858143.134,1000
0.015,1715858144.122,1715858144.137,1000
0.017,1715858145.125,1715858145.142,1000
0.014,1715858146.129,1715858146.143,1000
0.015,1715858147.133,1715858147.148,1000
0.015,1715858148.136,1715858148.151,1000
0.015,1715858149.140,1715858149.155,1000
0.018,1715858150.144,1715858150.162,1000
0.236,1715858151.147,1715858151.383,1000
0.014,1715858152.151,1715858152.165,1000
0.457,1715858153.154,1715858153.611,1000
0.014,1715858154.158,1715858154.172,1000
0.016,1715858155.162,1715858155.178,1000
0.016,1715858156.165,1715858156.181,1000
0.242,1715858157.169,1715858157.411,1000
0.014,1715858158.172,1715858158.186,1000
0.014,1715858159.176,1715858159.190,1000
0.015,1715858160.180,1715858160.195,1000
0.016,1715858161.183,1715858161.199,1000
0.016,1715858162.187,1715858162.203,1000
0.017,1715858163.191,1715858163.208,1000
0.020,1715858164.194,1715858164.214,1000
0.016,1715858165.198,1715858165.214,1000
0.017,1715858166.202,1715858166.219,1000
0.018,1715858167.205,1715858167.223,1000
0.016,1715858168.209,1715858168.225,1000
0.015,1715858169.213,1715858169.228,1000
0.024,1715858170.217,1715858170.241,1000
0.018,1715858171.220,1715858171.238,1000
0.016,1715858172.224,1715858172.240,1000
0.017,1715858173.227,1715858173.244,1000
0.016,1715858174.231,1715858174.247,1000
0.020,1715858175.235,1715858175.255,1000
0.021,1715858176.238,1715858176.259,1000
0.015,1715858177.242,1715858177.257,1000
0.016,1715858178.246,1715858178.262,1000
0.014,1715858179.249,1715858179.263,1000
0.018,1715858180.253,1715858180.271,1000
0.021,1715858181.257,1715858181.278,1000
0.015,1715858182.260,1715858182.275,1000
0.014,1715858183.264,1715858183.278,1000
0.015,1715858184.268,1715858184.283,1000
0.019,1715858185.271,1715858185.290,1000
0.016,1715858186.275,1715858186.291,1000
0.017,1715858187.279,1715858187.296,1000
0.030,1715858188.282,1715858188.312,1000
0.015,1715858189.286,1715858189.301,1000
0.015,1715858190.290,1715858190.305,1000
0.014,1715858191.293,1715858191.307,1000
0.015,1715858192.297,1715858192.312,1000
0.021,1715858193.301,1715858193.322,1000
0.015,1715858194.304,1715858194.319,1000
0.028,1715858195.308,1715858195.336,1000
0.014,1715858196.312,1715858196.326,1000
0.235,1715858197.316,1715858197.551,1000
0.246,1715858198.319,1715858198.565,1000
0.011,1715858199.323,1715858199.334,1000
0.017,1715858200.326,1715858200.343,1000
0.443,1715858201.330,1715858201.773,1000
0.013,1715858202.334,1715858202.347,1000
0.015,1715858203.337,1715858203.352,1000
0.015,1715858204.341,1715858204.356,1000
0.016,1715858205.345,1715858205.361,1000
0.018,1715858206.348,1715858206.366,1000
0.017,1715858207.352,1715858207.369,1000
0.014,1715858208.356,1715858208.370,1000
0.025,1715858209.359,1715858209.384,1000
0.233,1715858210.363,1715858210.596,1000
0.017,1715858211.367,1715858211.384,1000
0.020,1715858212.370,1715858212.390,1000
0.014,1715858213.374,1715858213.388,1000
0.017,1715858214.378,1715858214.395,1000
0.019,1715858215.381,1715858215.400,1000
0.018,1715858216.385,1715858216.403,1000
0.232,1715858217.389,1715858217.621,1000
0.022,1715858218.392,1715858218.414,1000
0.236,1715858219.396,1715858219.632,1000
0.021,1715858220.399,1715858220.420,1000
0.025,1715858221.403,1715858221.428,1000
0.015,1715858222.407,1715858222.422,1000
0.034,1715858223.410,1715858223.444,1000
0.013,1715858224.414,1715858224.427,1000
0.007,1715858225.418,1715858225.425,1000
0.024,1715858226.421,1715858226.445,1000
0.015,1715858227.425,1715858227.440,1000
0.016,1715858228.429,1715858228.445,1000
0.016,1715858229.432,1715858229.448,1000
0.015,1715858230.436,1715858230.451,1000
0.018,1715858231.439,1715858231.457,1000
0.017,1715858232.443,1715858232.460,1000
0.015,1715858233.447,1715858233.462,1000
0.021,1715858234.450,1715858234.471,1000
0.021,1715858235.454,1715858235.475,1000
0.017,1715858236.458,1715858236.475,1000
0.012,1715858237.461,1715858237.473,1000
0.019,1715858238.465,1715858238.484,1000
0.014,1715858239.469,1715858239.483,1000
0.018,1715858240.473,1715858240.491,1000
0.016,1715858241.476,1715858241.492,1000
0.019,1715858242.480,1715858242.499,1000
0.013,1715858243.484,1715858243.497,1000
0.017,1715858244.487,1715858244.504,1000
0.014,1715858245.491,1715858245.505,1000
0.015,1715858246.494,1715858246.509,1000
0.021,1715858247.498,1715858247.519,1000
0.013,1715858248.502,1715858248.515,1000
0.015,1715858249.506,1715858249.521,1000
0.019,1715858250.509,1715858250.528,1000
0.018,1715858251.513,1715858251.531,1000
0.016,1715858252.516,1715858252.532,1000
0.016,1715858253.520,1715858253.536,1000
0.232,1715858254.524,1715858254.756,1000
0.013,1715858255.527,1715858255.540,1000
0.015,1715858256.531,1715858256.546,1000
0.019,1715858257.535,1715858257.554,1000
0.242,1715858258.538,1715858258.780,1000
0.015,1715858259.542,1715858259.557,1000
0.016,1715858260.545,1715858260.561,1000
0.233,1715858261.549,1715858261.782,1000
0.018,1715858262.553,1715858262.571,1000
0.234,1715858263.557,1715858263.791,1000
0.019,1715858264.560,1715858264.579,1000
0.014,1715858265.564,1715858265.578,1000
0.017,1715858266.568,1715858266.585,1000
0.023,1715858267.571,1715858267.594,1000
0.020,1715858268.575,1715858268.595,1000
0.017,1715858269.578,1715858269.595,1000
0.250,1715858270.582,1715858270.832,1000
0.230,1715858271.586,1715858271.816,1000
0.243,1715858272.589,1715858272.832,1000
0.019,1715858273.593,1715858273.612,1000
0.014,1715858274.597,1715858274.611,1000
0.015,1715858275.600,1715858275.615,1000
0.024,1715858276.604,1715858276.628,1000
0.015,1715858277.608,1715858277.623,1000
0.225,1715858278.611,1715858278.836,1000
0.016,1715858279.615,1715858279.631,1000
0.020,1715858280.619,1715858280.639,1000
0.018,1715858281.622,1715858281.640,1000
0.014,1715858282.626,1715858282.640,1000
0.015,1715858283.630,1715858283.645,1000
0.236,1715858284.634,1715858284.870,1000
0.016,1715858285.637,1715858285.653,1000
0.232,1715858286.641,1715858286.873,1000
0.015,1715858287.645,1715858287.660,1000
0.232,1715858288.648,1715858288.880,1000
0.239,1715858289.652,1715858289.891,1000
0.023,1715858290.656,1715858290.679,1000
0.026,1715858291.659,1715858291.685,1000
0.018,1715858292.663,1715858292.681,1000
0.018,1715858293.667,1715858293.685,1000
0.043,1715858294.670,1715858294.713,1000
0.016,1715858295.674,1715858295.690,1000
0.234,1715858296.678,1715858296.912,1000
0.019,1715858297.681,1715858297.700,1000
0.019,1715858298.685,1715858298.704,1000
0.017,1715858299.689,1715858299.706,1000
0.014,1715858300.692,1715858300.706,1000
0.014,1715858301.696,1715858301.710,1000
0.017,1715858302.699,1715858302.716,1000
0.016,1715858303.703,1715858303.719,1000
0.231,1715858304.707,1715858304.938,1000
0.014,1715858305.710,1715858305.724,1000
0.015,1715858306.714,1715858306.729,1000
0.227,1715858307.718,1715858307.945,1000
0.231,1715858308.721,1715858308.952,1000
0.015,1715858309.725,1715858309.740,1000
0.014,1715858310.729,1715858310.743,1000
0.014,1715858311.732,1715858311.746,1000
0.015,1715858312.736,1715858312.751,1000
0.018,1715858313.740,1715858313.758,1000
0.014,1715858314.743,1715858314.757,1000
0.015,1715858315.747,1715858315.762,1000
0.023,1715858316.751,1715858316.774,1000
0.023,1715858317.754,1715858317.777,1000
0.016,1715858318.758,1715858318.774,1000
0.021,1715858319.762,1715858319.783,1000
0.014,1715858320.765,1715858320.779,1000
0.018,1715858321.769,1715858321.787,1000
0.015,1715858322.773,1715858322.788,1000
0.016,1715858323.776,1715858323.792,1000
0.015,1715858324.780,1715858324.795,1000
0.016,1715858325.784,1715858325.800,1000
0.242,1715858326.787,1715858327.029,1000
0.237,1715858327.791,1715858328.028,1000
0.024,1715858328.794,1715858328.818,1000
0.014,1715858329.798,1715858329.812,1000
0.014,1715858330.802,1715858330.816,1000
0.016,1715858331.805,1715858331.821,1000
0.017,1715858332.809,1715858332.826,1000
0.014,1715858333.813,1715858333.827,1000
0.027,1715858334.816,1715858334.843,1000
0.019,1715858335.820,1715858335.839,1000
0.237,1715858336.823,1715858337.060,1000
0.241,1715858337.827,1715858338.068,1000
0.015,1715858338.831,1715858338.846,1000
0.014,1715858339.834,1715858339.848,1000
0.023,1715858340.838,1715858340.861,1000
0.018,1715858341.842,1715858341.860,1000
0.016,1715858342.845,1715858342.861,1000
0.020,1715858343.849,1715858343.869,1000
0.017,1715858344.853,1715858344.870,1000
0.013,1715858345.857,1715858345.870,1000
0.015,1715858346.860,1715858346.875,1000
0.232,1715858347.864,1715858348.096,1000
0.016,1715858348.868,1715858348.884,1000
0.014,1715858349.871,1715858349.885,1000
0.018,1715858350.875,1715858350.893,1000
0.018,1715858351.878,1715858351.896,1000
0.015,1715858352.882,1715858352.897,1000
0.015,1715858353.886,1715858353.901,1000
0.017,1715858354.890,1715858354.907,1000
0.017,1715858355.893,1715858355.910,1000
0.230,1715858356.897,1715858357.127,1000
0.015,1715858357.901,1715858357.916,1000
0.235,1715858358.904,1715858359.139,1000
0.019,1715858359.908,1715858359.927,1000
0.014,1715858360.912,1715858360.926,1000
0.016,1715858361.915,1715858361.931,1000
0.021,1715858362.919,1715858362.940,1000
0.235,1715858363.923,1715858364.158,1000
0.017,1715858364.926,1715858364.943,1000
0.012,1715858365.930,1715858365.942,1000
0.014,1715858366.933,1715858366.947,1000
0.016,1715858367.937,1715858367.953,1000
0.014,1715858368.941,1715858368.955,1000
0.015,1715858369.944,1715858369.959,1000
0.016,1715858370.948,1715858370.964,1000
0.015,1715858371.951,1715858371.966,1000
0.017,1715858372.955,1715858372.972,1000
0.014,1715858373.959,1715858373.973,1000
0.013,1715858374.962,1715858374.975,1000
0.014,1715858375.966,1715858375.980,1000
0.014,1715858376.970,1715858376.984,1000
0.017,1715858377.973,1715858377.990,1000
0.234,1715858378.977,1715858379.211,1000
0.014,1715858379.981,1715858379.995,1000
0.015,1715858380.984,1715858380.999,1000
0.014,1715858381.988,1715858382.002,1000
0.249,1715858382.992,1715858383.241,1000
0.020,1715858383.995,1715858384.015,1000
0.014,1715858384.999,1715858385.013,1000
0.015,1715858386.003,1715858386.018,1000
0.014,1715858387.007,1715858387.021,1000
0.015,1715858388.010,1715858388.025,1000
0.021,1715858389.014,1715858389.035,1000
0.013,1715858390.018,1715858390.031,1000
0.021,1715858391.021,1715858391.042,1000
0.015,1715858392.025,1715858392.040,1000
0.020,1715858393.028,1715858393.048,1000
0.028,1715858394.032,1715858394.060,1000
0.017,1715858395.036,1715858395.053,1000
0.236,1715858396.039,1715858396.275,1000
0.253,1715858397.043,1715858397.296,1000
0.018,1715858398.047,1715858398.065,1000
0.016,1715858399.050,1715858399.066,1000
0.016,1715858400.054,1715858400.070,1000
0.018,1715858401.057,1715858401.075,1000
0.231,1715858402.061,1715858402.292,1000
0.242,1715858403.065,1715858403.307,1000
0.014,1715858404.068,1715858404.082,1000
0.015,1715858405.072,1715858405.087,1000
0.016,1715858406.076,1715858406.092,1000
0.015,1715858407.079,1715858407.094,1000
0.238,1715858408.083,1715858408.321,1000
0.014,1715858409.087,1715858409.101,1000
0.456,1715858410.090,1715858410.546,1000
0.014,1715858411.094,1715858411.108,1000
0.016,1715858412.098,1715858412.114,1000
0.017,1715858413.101,1715858413.118,1000
0.236,1715858414.105,1715858414.341,1000
0.239,1715858415.109,1715858415.348,1000
0.013,1715858416.112,1715858416.125,1000
0.014,1715858417.116,1715858417.130,1000
0.018,1715858418.119,1715858418.137,1000
0.016,1715858419.123,1715858419.139,1000
0.232,1715858420.127,1715858420.359,1000
0.021,1715858421.130,1715858421.151,1000
0.021,1715858422.134,1715858422.155,1000
0.231,1715858423.137,1715858423.368,1000
0.232,1715858424.141,1715858424.373,1000
0.021,1715858425.145,1715858425.166,1000
0.037,1715858426.149,1715858426.186,1000
0.015,1715858427.152,1715858427.167,1000
0.016,1715858428.156,1715858428.172,1000
0.019,1715858429.159,1715858429.178,1000
0.004,1715858430.163,1715858430.167,1000
0.004,1715858431.167,1715858431.171,1000
0.006,1715858432.171,1715858432.177,1000
0.014,1715858433.174,1715858433.188,1000
0.245,1715858434.178,1715858434.423,1000
0.015,1715858435.181,1715858435.196,1000
0.015,1715858436.185,1715858436.200,1000
0.014,1715858437.189,1715858437.203,1000
0.236,1715858438.192,1715858438.428,1000
0.015,1715858439.196,1715858439.211,1000
0.014,1715858440.200,1715858440.214,1000
0.014,1715858441.203,1715858441.217,1000
0.020,1715858442.207,1715858442.227,1000
0.234,1715858443.211,1715858443.445,1000
0.015,1715858444.214,1715858444.229,1000
0.236,1715858445.218,1715858445.454,1000
0.027,1715858446.222,1715858446.249,1000
0.016,1715858447.226,1715858447.242,1000
0.014,1715858448.229,1715858448.243,1000
0.015,1715858449.233,1715858449.248,1000
0.013,1715858450.237,1715858450.250,1000
0.019,1715858451.240,1715858451.259,1000
0.019,1715858452.244,1715858452.263,1000
0.017,1715858453.248,1715858453.265,1000
0.018,1715858454.251,1715858454.269,1000
0.016,1715858455.255,1715858455.271,1000
0.017,1715858456.258,1715858456.275,1000
0.016,1715858457.262,1715858457.278,1000
0.014,1715858458.266,1715858458.280,1000
0.013,1715858459.270,1715858459.283,1000
0.015,1715858460.273,1715858460.288,1000
0.231,1715858461.277,1715858461.508,1000
0.012,1715858462.281,1715858462.293,1000
0.021,1715858463.284,1715858463.305,1000
0.016,1715858464.288,1715858464.304,1000
0.234,1715858465.292,1715858465.526,1000
0.014,1715858466.295,1715858466.309,1000
0.232,1715858467.299,1715858467.531,1000
0.016,1715858468.302,1715858468.318,1000
0.016,1715858469.306,1715858469.322,1000
0.231,1715858470.310,1715858470.541,1000
0.011,1715858471.313,1715858471.324,1000
0.016,1715858472.317,1715858472.333,1000
0.021,1715858473.321,1715858473.342,1000
0.238,1715858474.324,1715858474.562,1000
0.019,1715858475.328,1715858475.347,1000
0.012,1715858476.332,1715858476.344,1000
0.014,1715858477.335,1715858477.349,1000
0.014,1715858478.339,1715858478.353,1000
0.015,1715858479.342,1715858479.357,1000
0.016,1715858480.346,1715858480.362,1000
0.443,1715858481.349,1715858481.792,1000
0.011,1715858482.353,1715858482.364,1000
0.018,1715858483.357,1715858483.375,1000
0.231,1715858484.360,1715858484.591,1000
0.021,1715858485.364,1715858485.385,1000
0.016,1715858486.368,1715858486.384,1000
0.020,1715858487.372,1715858487.392,1000
0.018,1715858488.375,1715858488.393,1000
0.019,1715858489.379,1715858489.398,1000
0.017,1715858490.383,1715858490.400,1000
0.018,1715858491.386,1715858491.404,1000
0.021,1715858492.390,1715858492.411,1000
0.016,1715858493.394,1715858493.410,1000
0.026,1715858494.397,1715858494.423,1000
0.015,1715858495.401,1715858495.416,1000
0.017,1715858496.405,1715858496.422,1000
0.014,1715858497.408,1715858497.422,1000
0.015,1715858498.412,1715858498.427,1000
0.027,1715858499.416,1715858499.443,1000
0.015,1715858500.419,1715858500.434,1000
0.014,1715858501.423,1715858501.437,1000
0.013,1715858502.427,1715858502.440,1000
0.014,1715858503.430,1715858503.444,1000
0.014,1715858504.434,1715858504.448,1000
0.016,1715858505.438,1715858505.454,1000
0.017,1715858506.441,1715858506.458,1000
0.013,1715858507.445,1715858507.458,1000
0.020,1715858508.449,1715858508.469,1000
0.015,1715858509.452,1715858509.467,1000
0.452,1715858510.456,1715858510.908,1000
0.021,1715858511.460,1715858511.481,1000
0.015,1715858512.463,1715858512.478,1000
0.011,1715858513.467,1715858513.478,1000
0.016,1715858514.471,1715858514.487,1000
0.016,1715858515.474,1715858515.490,1000
0.015,1715858516.478,1715858516.493,1000
0.231,1715858517.482,1715858517.713,1000
0.014,1715858518.485,1715858518.499,1000
0.021,1715858519.489,1715858519.510,1000
0.013,1715858520.493,1715858520.506,1000
0.235,1715858521.497,1715858521.732,1000
0.015,1715858522.500,1715858522.515,1000
0.016,1715858523.504,1715858523.520,1000
0.017,1715858524.508,1715858524.525,1000
0.016,1715858525.511,1715858525.527,1000
0.666,1715858526.515,1715858527.181,1000
0.012,1715858527.519,1715858527.531,1000
0.232,1715858528.522,1715858528.754,1000
0.019,1715858529.526,1715858529.545,1000
0.011,1715858530.530,1715858530.541,1000
0.024,1715858531.534,1715858531.558,1000
0.016,1715858532.537,1715858532.553,1000
0.236,1715858533.541,1715858533.777,1000
0.015,1715858534.545,1715858534.560,1000
0.015,1715858535.548,1715858535.563,1000
0.016,1715858536.552,1715858536.568,1000
0.019,1715858537.556,1715858537.575,1000
0.013,1715858538.559,1715858538.572,1000
0.016,1715858539.563,1715858539.579,1000
0.235,1715858540.567,1715858540.802,1000
0.014,1715858541.570,1715858541.584,1000
0.012,1715858542.574,1715858542.586,1000
0.013,1715858543.578,1715858543.591,1000
0.016,1715858544.581,1715858544.597,1000
0.456,1715858545.585,1715858546.041,1000
0.019,1715858546.589,1715858546.608,1000
0.237,1715858547.592,1715858547.829,1000
0.020,1715858548.596,1715858548.616,1000
0.231,1715858549.600,1715858549.831,1000
0.019,1715858550.603,1715858550.622,1000
0.014,1715858551.607,1715858551.621,1000
0.010,1715858552.610,1715858552.620,1000
0.013,1715858553.614,1715858553.627,1000
0.015,1715858554.618,1715858554.633,1000
0.447,1715858555.621,1715858556.068,1000
0.018,1715858556.625,1715858556.643,1000
0.017,1715858557.629,1715858557.646,1000
0.015,1715858558.632,1715858558.647,1000
0.236,1715858559.636,1715858559.872,1000
0.014,1715858560.639,1715858560.653,1000
0.012,1715858561.643,1715858561.655,1000
0.233,1715858562.647,1715858562.880,1000
0.462,1715858563.650,1715858564.112,1000
0.014,1715858564.654,1715858564.668,1000
0.013,1715858565.658,1715858565.671,1000
0.015,1715858566.661,1715858566.676,1000
0.013,1715858567.665,1715858567.678,1000
0.232,1715858568.669,1715858568.901,1000
0.237,1715858569.672,1715858569.909,1000
0.012,1715858570.676,1715858570.688,1000
