sender_id,sequence,rtt,send_time,ack_time
1,525,0.001,1717676828.259,1717676828.259
1,526,0.001,1717676829.261,1717676829.262
1,527,0.001,1717676830.263,1717676830.264
1,528,0.001,1717676831.265,1717676831.266
1,529,0.001,1717676832.268,1717676832.269
1,530,0.001,1717676833.270,1717676833.271
1,531,0.001,1717676834.273,1717676834.273
1,532,0.001,1717676835.274,1717676835.275
1,533,0.001,1717676836.277,1717676836.278
1,534,0.001,1717676837.279,1717676837.280
1,535,0.001,1717676838.281,1717676838.282
1,536,0.001,1717676839.283,1717676839.284
1,537,0.001,1717676840.286,1717676840.286
1,538,0.001,1717676841.288,1717676841.289
1,539,0.001,1717676842.290,1717676842.291
1,540,0.001,1717676843.293,1717676843.294
1,541,0.001,1717676844.295,1717676844.296
1,542,0.001,1717676845.298,1717676845.298
1,543,0.001,1717676846.300,1717676846.301
1,544,0.001,1717676847.302,1717676847.303
1,545,0.001,1717676848.304,1717676848.305
1,546,0.001,1717676849.307,1717676849.307
1,547,0.001,1717676850.309,1717676850.310
1,548,0.001,1717676851.311,1717676851.311
1,549,0.001,1717676852.313,1717676852.314
1,550,0.001,1717676853.315,1717676853.315
1,551,0.001,1717676854.317,1717676854.318
1,552,0.001,1717676855.320,1717676855.321
1,553,0.001,1717676856.322,1717676856.323
1,554,0.001,1717676857.325,1717676857.326
1,555,0.001,1717676858.327,1717676858.328
1,556,0.001,1717676859.329,1717676859.330
1,557,0.001,1717676860.332,1717676860.333
1,558,0.001,1717676861.334,1717676861.335
1,559,0.001,1717676862.336,1717676862.337
1,560,0.001,1717676863.339,1717676863.339
1,561,0.001,1717676864.341,1717676864.342
1,562,0.001,1717676865.343,1717676865.344
1,563,0.001,1717676866.345,1717676866.346
1,564,0.001,1717676867.348,1717676867.349
1,565,0.001,1717676868.350,1717676868.351
1,566,0.001,1717676869.352,1717676869.353
1,567,0.001,1717676870.355,1717676870.355
1,568,0.001,1717676871.357,1717676871.358
1,569,0.001,1717676872.359,1717676872.359
1,570,0.001,1717676873.361,1717676873.361
1,571,0.001,1717676874.363,1717676874.363
1,572,0.001,1717676875.365,1717676875.365
1,573,0.001,1717676876.367,1717676876.368
1,574,0.001,1717676877.369,1717676877.370
1,575,0.001,1717676878.372,1717676878.372
1,576,0.001,1717676879.374,1717676879.374
1,577,0.001,1717676880.376,1717676880.377
1,578,0.001,1717676881.378,1717676881.379
1,579,0.001,1717676882.380,1717676882.381
1,580,0.001,1717676883.383,1717676883.384
1,581,0.001,1717676884.386,1717676884.386
1,582,0.001,1717676885.388,1717676885.389
1,583,0.001,1717676886.390,1717676886.391
1,584,0.001,1717676887.392,1717676887.393
1,585,0.001,1717676888.395,1717676888.396
1,586,0.001,1717676889.397,1717676889.398
1,587,0.001,1717676890.400,1717676890.400
1,588,0.001,1717676891.402,1717676891.402
1,589,0.001,1717676892.404,1717676892.404
1,590,0.001,1717676893.406,1717676893.406
1,591,0.001,1717676894.408,1717676894.408
1,592,0.001,1717676895.410,1717676895.411
1,593,0.001,1717676896.412,1717676896.413
1,594,0.001,1717676897.414,1717676897.415
1,595,0.000,1717676898.417,1717676898.417
1,596,0.001,1717676899.418,1717676899.420
1,597,0.001,1717676900.421,1717676900.421
1,598,0.001,1717676901.422,1717676901.423
1,599,0.001,1717676902.425,1717676902.425
1,600,0.001,1717676903.428,1717676903.429
1,601,0.001,1717676904.433,1717676904.433
1,602,0.001,1717676905.436,1717676905.437
1,603,0.000,1717676906.438,1717676906.439
1,604,0.000,1717676907.440,1717676907.440
1,605,0.001,1717676908.441,1717676908.442
1,606,0.001,1717676909.444,1717676909.444
1,607,0.000,1717676910.446,1717676910.446
1,608,0.001,1717676911.447,1717676911.448
1,609,0.000,1717676912.448,1717676912.449
1,610,0.001,1717676913.450,1717676913.450
1,611,0.001,1717676914.451,1717676914.452
1,612,0.001,1717676915.452,1717676915.453
1,613,0.001,1717676916.454,1717676916.455
1,614,0.001,1717676917.456,1717676917.456
1,615,0.001,1717676918.458,1717676918.458
1,616,0.001,1717676919.459,1717676919.460
1,617,0.001,1717676920.461,1717676920.462
1,618,0.001,1717676921.463,1717676921.464
1,619,0.001,1717676922.466,1717676922.466
1,620,0.000,1717676923.467,1717676923.468
1,621,0.000,1717676924.469,1717676924.469
1,622,0.001,1717676925.470,1717676925.471
1,623,0.001,1717676926.472,1717676926.473
1,624,0.001,1717676927.474,1717676927.475
1,625,0.001,1717676928.477,1717676928.478
1,626,0.000,1717676929.478,1717676929.479
1,627,0.000,1717676930.480,1717676930.480
1,628,0.001,1717676931.481,1717676931.482
1,629,0.001,1717676932.483,1717676932.484
1,630,0.001,1717676933.486,1717676933.486
1,631,0.001,1717676934.488,1717676934.489
