"No.","Time","Source","Destination","Protocol","Length","Info"
"46","4.912677284","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=63 Ack=66 Win=32128 Len=0 TSval=56487848 TSecr=3418150023"
"47","4.963614695","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"48","4.963723600","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=66 Ack=75 Win=31872 Len=0 TSval=3418150085 TSecr=56487891"
"49","4.964405053","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"50","4.972525605","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=81 Ack=58 Win=32128 Len=0 TSval=2887415001 TSecr=852100481"
"51","5.909323612","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"52","5.909641213","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=58 Ack=95 Win=31872 Len=0 TSval=852101426 TSecr=2887415929"
"53","5.910785526","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"54","5.920548772","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=75 Ack=80 Win=32128 Len=0 TSval=56488856 TSecr=3418151032"
"55","5.975084640","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"56","5.975272242","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=80 Ack=87 Win=31872 Len=0 TSval=3418151096 TSecr=56488904"
"57","5.976426763","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"58","5.985023665","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=95 Ack=70 Win=32128 Len=0 TSval=2887416014 TSecr=852101493"
"59","6.909882851","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"60","6.910186338","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=70 Ack=109 Win=31872 Len=0 TSval=852102427 TSecr=2887416930"
"61","6.911261901","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"62","6.920154426","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=87 Ack=94 Win=32128 Len=0 TSval=56489856 TSecr=3418152032"
"63","6.969422996","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"64","6.969606588","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=94 Ack=99 Win=31872 Len=0 TSval=3418152090 TSecr=56489899"
"65","6.970714390","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"66","6.983079748","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=109 Ack=82 Win=32128 Len=0 TSval=2887417011 TSecr=852102488"
"67","7.912515487","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"68","7.912831317","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=82 Ack=123 Win=31872 Len=0 TSval=852103430 TSecr=2887417933"
"69","7.913910995","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"70","7.922495970","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=99 Ack=108 Win=32128 Len=0 TSval=56490858 TSecr=3418153035"
"71","7.968940241","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"72","7.969121490","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=108 Ack=111 Win=31872 Len=0 TSval=3418153090 TSecr=56490901"
"73","7.970218511","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"74","7.982813867","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=123 Ack=94 Win=32128 Len=0 TSval=2887418010 TSecr=852103487"
"75","8.549067067","192.168.105.174","224.0.0.251","MDNS","82","Standard query 0x00aa PTR _quickshare._tcp.local, ""QM"" question"
"76","8.549591281","fe80::a081:24ff:fe63:2646","ff02::fb","MDNS","102","Standard query 0x00aa PTR _quickshare._tcp.local, ""QM"" question"
"77","8.915438097","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"78","8.915775490","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=94 Ack=137 Win=31872 Len=0 TSval=852104433 TSecr=2887418936"
"79","8.916865897","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"80","8.926477373","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=111 Ack=122 Win=32128 Len=0 TSval=56491861 TSecr=3418154038"
"81","8.972149306","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"82","8.972359409","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=122 Ack=123 Win=31872 Len=0 TSval=3418154093 TSecr=56491905"
"83","8.973387785","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"84","8.985725851","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=137 Ack=106 Win=32128 Len=0 TSval=2887419013 TSecr=852104490"
"85","9.919594633","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"86","9.919904578","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=106 Ack=151 Win=31872 Len=0 TSval=852105437 TSecr=2887419938"
"87","9.921026807","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"88","9.929582147","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=123 Ack=136 Win=32128 Len=0 TSval=56492865 TSecr=3418155042"
"89","9.978939723","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"90","9.979151961","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=136 Ack=135 Win=31872 Len=0 TSval=3418155100 TSecr=56492908"
"91","9.980323721","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"92","9.989637283","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=151 Ack=118 Win=32128 Len=0 TSval=2887420018 TSecr=852105497"
"93","10.921955641","192.168.105.183","192.168.105.117","MQTT","80","Publish Message [topic]"
"94","10.922269961","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=118 Ack=165 Win=31872 Len=0 TSval=852106439 TSecr=2887420940"
"95","10.923420367","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"96","10.933763764","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=135 Ack=150 Win=32128 Len=0 TSval=56493868 TSecr=3418156044"
"97","10.977972114","192.168.105.71","192.168.105.117","MQTT","78","Publish Message [res]"
"98","10.978194143","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=150 Ack=147 Win=31872 Len=0 TSval=3418156099 TSecr=56493911"
"99","10.979259655","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"100","10.989055400","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=165 Ack=130 Win=32128 Len=0 TSval=2887421018 TSecr=852106496"
"101","11.921315508","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"102","11.921628214","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=130 Ack=180 Win=31872 Len=0 TSval=852107438 TSecr=2887421941"
"103","11.922697006","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"104","11.931330209","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=147 Ack=165 Win=32128 Len=0 TSval=56494867 TSecr=3418157044"
"105","11.979933936","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"106","11.980174819","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=165 Ack=160 Win=31872 Len=0 TSval=3418157101 TSecr=56494910"
"107","11.981339288","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"108","11.992166898","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=180 Ack=143 Win=32128 Len=0 TSval=2887422021 TSecr=852107498"
"109","12.922782678","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"110","12.923104446","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=143 Ack=195 Win=31872 Len=0 TSval=852108440 TSecr=2887422943"
"111","12.924262456","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"112","12.932975919","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=160 Ack=180 Win=32128 Len=0 TSval=56495869 TSecr=3418158045"
"113","12.987357040","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"114","12.987548236","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=180 Ack=173 Win=31872 Len=0 TSval=3418158108 TSecr=56495917"
"115","12.988623174","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"116","12.998785946","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=195 Ack=156 Win=32128 Len=0 TSval=2887423025 TSecr=852108505"
"117","13.928447443","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"118","13.928756816","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=156 Ack=210 Win=31872 Len=0 TSval=852109446 TSecr=2887423946"
"119","13.929764254","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"120","13.938561883","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=173 Ack=195 Win=32128 Len=0 TSval=56496874 TSecr=3418159051"
"121","13.993535289","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"122","13.993630444","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=195 Ack=186 Win=31872 Len=0 TSval=3418159115 TSecr=56496922"
"123","13.994264240","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"124","14.004434512","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=210 Ack=169 Win=32128 Len=0 TSval=2887424032 TSecr=852109511"
"125","14.928635362","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"126","14.928846610","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=169 Ack=225 Win=31872 Len=0 TSval=852110446 TSecr=2887424948"
"127","14.929518531","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"128","14.937848715","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=186 Ack=210 Win=32128 Len=0 TSval=56497874 TSecr=3418160050"
"129","14.992290458","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"130","14.992381447","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=210 Ack=199 Win=31872 Len=0 TSval=3418160113 TSecr=56497922"
"131","14.993002587","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"132","15.001762976","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=225 Ack=182 Win=32128 Len=0 TSval=2887425030 TSecr=852110510"
"133","15.929574501","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"134","15.929859810","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=182 Ack=240 Win=31872 Len=0 TSval=852111447 TSecr=2887425950"
"135","15.930796729","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"136","15.942349123","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=199 Ack=225 Win=32128 Len=0 TSval=56498878 TSecr=3418161052"
"137","16.001640300","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"138","16.001796653","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=225 Ack=212 Win=31872 Len=0 TSval=3418161123 TSecr=56498931"
"139","16.002621749","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"140","16.009760070","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=240 Ack=195 Win=32128 Len=0 TSval=2887426039 TSecr=852111519"
"141","16.931396995","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"142","16.931625795","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=195 Ack=255 Win=31872 Len=0 TSval=852112449 TSecr=2887426952"
"143","16.932309278","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"144","16.941026802","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=212 Ack=240 Win=32128 Len=0 TSval=56499877 TSecr=3418162053"
"145","16.990104686","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"146","16.990208175","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=240 Ack=225 Win=31872 Len=0 TSval=3418162111 TSecr=56499920"
"147","16.990805200","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"148","17.001110575","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=255 Ack=208 Win=32128 Len=0 TSval=2887427028 TSecr=852112508"
"149","17.932924262","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"150","17.933234207","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=208 Ack=270 Win=31872 Len=0 TSval=852113450 TSecr=2887427953"
"151","17.934258208","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"152","17.945459146","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=225 Ack=255 Win=32128 Len=0 TSval=56500881 TSecr=3418163055"
"153","17.999751564","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"154","17.999923542","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=255 Ack=238 Win=31872 Len=0 TSval=3418163121 TSecr=56500929"
"155","18.000878273","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"156","18.009140124","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=270 Ack=221 Win=32128 Len=0 TSval=2887428038 TSecr=852113518"
"157","18.935257072","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"158","18.935593371","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=221 Ack=285 Win=31872 Len=0 TSval=852114452 TSecr=2887428955"
"159","18.936618622","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"160","18.946250356","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=238 Ack=270 Win=32128 Len=0 TSval=56501882 TSecr=3418164057"
"161","19.000536262","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"162","19.000717875","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=270 Ack=251 Win=31872 Len=0 TSval=3418164122 TSecr=56501930"
"163","19.001714585","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"164","19.013611194","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=285 Ack=234 Win=32128 Len=0 TSval=2887429041 TSecr=852114519"
"165","19.937411007","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"166","19.937723348","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=234 Ack=300 Win=31872 Len=0 TSval=852115455 TSecr=2887429957"
"167","19.938705526","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"168","19.947876692","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=251 Ack=285 Win=32128 Len=0 TSval=56502883 TSecr=3418165060"
"169","19.997026655","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"170","19.997220507","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=285 Ack=264 Win=31872 Len=0 TSval=3418165118 TSecr=56502926"
"171","19.998217477","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"172","20.008127698","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=300 Ack=247 Win=32128 Len=0 TSval=2887430035 TSecr=852115515"
"173","20.938896385","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"174","20.939105029","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=247 Ack=315 Win=31872 Len=0 TSval=852116456 TSecr=2887430960"
"175","20.939774190","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"176","20.948550983","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=264 Ack=300 Win=32128 Len=0 TSval=56503884 TSecr=3418166061"
"177","21.002402100","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"178","21.002521161","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=300 Ack=277 Win=31872 Len=0 TSval=3418166123 TSecr=56503932"
"179","21.003124020","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"180","21.012245811","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=315 Ack=260 Win=32128 Len=0 TSval=2887431041 TSecr=852116520"
"181","21.511645926","192.168.105.237","224.0.0.251","MDNS","337","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 8ef107cb._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"182","21.515004489","fe80::10ae:eaf2:aeb4:796a","ff02::fb","MDNS","357","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 8ef107cb._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"183","21.941707354","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"184","21.941989175","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=260 Ack=330 Win=31872 Len=0 TSval=852117459 TSecr=2887431962"
"185","21.942982707","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"186","21.951255443","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=277 Ack=315 Win=32128 Len=0 TSval=56504887 TSecr=3418167064"
"187","22.004940570","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"188","22.005166036","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=315 Ack=290 Win=31872 Len=0 TSval=3418167126 TSecr=56504935"
"189","22.006190662","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"190","22.017733524","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=330 Ack=273 Win=32128 Len=0 TSval=2887432046 TSecr=852117523"
"191","22.943568623","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"192","22.943870182","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=273 Ack=345 Win=31872 Len=0 TSval=852118461 TSecr=2887432964"
"193","22.944948766","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"194","22.955684291","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=290 Ack=330 Win=32128 Len=0 TSval=56505891 TSecr=3418168066"
"195","23.001449126","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
"196","23.001675843","192.168.105.117","192.168.105.71","TCP","66","1883  >  33761 [ACK] Seq=330 Ack=303 Win=31872 Len=0 TSval=3418168123 TSecr=56505934"
"197","23.002642500","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"198","23.011070339","192.168.105.183","192.168.105.117","TCP","66","44065  >  1883 [ACK] Seq=345 Ack=286 Win=32128 Len=0 TSval=2887433040 TSecr=852118519"
"199","23.945395651","192.168.105.183","192.168.105.117","MQTT","81","Publish Message [topic]"
"200","23.945699033","192.168.105.117","192.168.105.183","TCP","66","1883  >  44065 [ACK] Seq=286 Ack=360 Win=31872 Len=0 TSval=852119463 TSecr=2887433966"
"201","23.946702930","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"202","23.956875231","192.168.105.71","192.168.105.117","TCP","66","33761  >  1883 [ACK] Seq=303 Ack=345 Win=32128 Len=0 TSval=56506891 TSecr=3418169068"
"203","24.009955153","192.168.105.71","192.168.105.117","MQTT","79","Publish Message [res]"
