sender_id,sequence,rtt,send_time,ack_time
1,57,0.001,1717670805.039,1717670805.040
1,58,0.001,1717670806.042,1717670806.042
1,59,0.000,1717670807.044,1717670807.044
1,60,0.001,1717670808.046,1717670808.046
1,61,0.000,1717670809.050,1717670809.050
1,62,0.001,1717670810.104,1717670810.105
1,63,0.001,1717670811.106,1717670811.107
1,64,0.001,1717670812.109,1717670812.109
1,65,0.000,1717670813.111,1717670813.111
1,66,0.001,1717670814.112,1717670814.112
1,67,0.001,1717670815.114,1717670815.115
1,68,0.001,1717670816.116,1717670816.117
1,69,0.001,1717670817.119,1717670817.120
1,70,0.001,1717670818.120,1717670818.121
1,71,0.000,1717670819.123,1717670819.123
1,72,0.001,1717670820.124,1717670820.125
1,73,0.001,1717670821.126,1717670821.126
1,74,0.001,1717670822.127,1717670822.128
1,75,0.001,1717670823.130,1717670823.130
1,76,0.001,1717670824.132,1717670824.133
1,77,0.000,1717670825.134,1717670825.134
1,78,0.000,1717670826.135,1717670826.136
1,79,0.001,1717670827.137,1717670827.137
1,80,0.001,1717670828.138,1717670828.139
1,81,0.001,1717670829.140,1717670829.140
1,82,0.001,1717670830.142,1717670830.143
1,83,0.000,1717670831.144,1717670831.145
1,84,0.000,1717670832.146,1717670832.146
1,85,0.001,1717670833.147,1717670833.148
1,86,0.001,1717670834.149,1717670834.150
1,87,0.001,1717670835.151,1717670835.152
1,88,0.001,1717670836.153,1717670836.154
1,89,0.000,1717670837.155,1717670837.156
1,90,0.000,1717670838.157,1717670838.157
1,91,0.001,1717670839.158,1717670839.159
1,92,0.001,1717670840.160,1717670840.161
1,93,0.001,1717670841.162,1717670841.162
1,94,0.000,1717670842.163,1717670842.163
1,95,0.001,1717670843.164,1717670843.165
1,96,0.000,1717670844.166,1717670844.166
1,97,0.001,1717670845.167,1717670845.168
1,98,0.001,1717670846.169,1717670846.169
1,99,0.001,1717670847.171,1717670847.172
1,100,0.001,1717670848.173,1717670848.174
1,101,0.001,1717670849.176,1717670849.176
1,102,0.001,1717670850.178,1717670850.179
1,103,0.001,1717670851.181,1717670851.182
1,104,0.001,1717670852.183,1717670852.184
1,105,0.001,1717670853.185,1717670853.186
1,106,0.001,1717670854.187,1717670854.188
1,107,0.001,1717670855.188,1717670855.189
1,108,0.001,1717670856.191,1717670856.191
1,109,0.001,1717670857.193,1717670857.193
1,110,0.001,1717670858.195,1717670858.195
1,111,0.001,1717670859.197,1717670859.197
1,112,0.001,1717670860.199,1717670860.199
1,113,0.001,1717670861.201,1717670861.201
1,114,0.001,1717670862.203,1717670862.203
1,115,0.001,1717670863.204,1717670863.205
1,116,0.001,1717670864.207,1717670864.208
1,117,0.001,1717670865.209,1717670865.210
1,118,0.001,1717670866.212,1717670866.212
1,119,0.001,1717670867.214,1717670867.215
1,120,0.001,1717670868.216,1717670868.217
1,121,0.001,1717670869.219,1717670869.220
1,122,0.001,1717670870.221,1717670870.222
1,123,0.001,1717670871.224,1717670871.224
1,124,0.001,1717670872.226,1717670872.227
1,125,0.001,1717670873.228,1717670873.229
1,126,0.001,1717670874.230,1717670874.231
1,127,0.001,1717670875.232,1717670875.233
1,128,0.001,1717670876.235,1717670876.236
1,129,0.001,1717670877.237,1717670877.238
1,130,0.001,1717670878.239,1717670878.240
1,131,0.001,1717670879.242,1717670879.242
1,132,0.001,1717670880.244,1717670880.245
1,133,0.001,1717670881.246,1717670881.247
1,134,0.001,1717670882.249,1717670882.249
1,135,0.001,1717670883.251,1717670883.251
1,136,0.001,1717670884.253,1717670884.254
1,137,0.001,1717670885.255,1717670885.256
1,138,0.001,1717670886.257,1717670886.258
1,139,0.001,1717670887.259,1717670887.260
1,140,0.001,1717670888.261,1717670888.262
1,141,0.001,1717670889.263,1717670889.264
1,142,0.001,1717670890.266,1717670890.266
1,143,0.001,1717670891.268,1717670891.269
1,144,0.001,1717670892.270,1717670892.271
1,145,0.001,1717670893.272,1717670893.273
1,146,0.001,1717670894.274,1717670894.275
1,147,0.001,1717670895.285,1717670895.286
1,148,0.001,1717670896.287,1717670896.288
1,149,0.001,1717670897.289,1717670897.290
1,150,0.001,1717670898.291,1717670898.292
1,151,0.001,1717670899.294,1717670899.294
1,152,0.001,1717670900.296,1717670900.297
1,153,0.001,1717670901.298,1717670901.299
1,154,0.001,1717670902.301,1717670902.301
1,155,0.001,1717670903.303,1717670903.304
1,156,0.001,1717670904.305,1717670904.306
1,157,0.001,1717670905.307,1717670905.308
1,158,0.001,1717670906.310,1717670906.311
1,159,0.001,1717670907.312,1717670907.313
1,160,0.001,1717670908.314,1717670908.315
1,161,0.001,1717670909.317,1717670909.317
1,162,0.001,1717670910.319,1717670910.319
1,163,0.001,1717670911.321,1717670911.322
1,164,0.001,1717670912.323,1717670912.324
1,165,0.001,1717670913.325,1717670913.326
1,166,0.001,1717670914.327,1717670914.328
1,167,0.001,1717670915.329,1717670915.330
1,168,0.001,1717670916.331,1717670916.332
1,169,0.001,1717670917.333,1717670917.334
1,170,0.001,1717670918.335,1717670918.336
1,171,0.001,1717670919.337,1717670919.338
1,172,0.001,1717670920.340,1717670920.340
1,173,0.001,1717670921.342,1717670921.343
1,174,0.001,1717670922.343,1717670922.344
1,175,0.001,1717670923.346,1717670923.346
1,176,0.001,1717670924.348,1717670924.349
1,177,0.001,1717670925.350,1717670925.351
1,178,0.001,1717670926.352,1717670926.353
1,179,0.001,1717670927.354,1717670927.355
1,180,0.001,1717670928.356,1717670928.357
1,181,0.001,1717670929.359,1717670929.359
1,182,0.001,1717670930.361,1717670930.361
1,183,0.001,1717670931.363,1717670931.364
1,184,0.001,1717670932.365,1717670932.366
1,185,0.001,1717670933.368,1717670933.369
1,186,0.001,1717670934.370,1717670934.371
1,187,0.001,1717670935.373,1717670935.373
1,188,0.001,1717670936.375,1717670936.376
1,189,0.001,1717670937.377,1717670937.378
1,190,0.001,1717670938.380,1717670938.380
1,191,0.001,1717670939.382,1717670939.383
1,192,0.001,1717670940.384,1717670940.385
1,193,0.001,1717670941.387,1717670941.388
1,194,0.001,1717670942.389,1717670942.390
1,195,0.001,1717670943.392,1717670943.392
1,196,0.001,1717670944.394,1717670944.395
1,197,0.001,1717670945.396,1717670945.397
1,198,0.001,1717670946.399,1717670946.399
1,199,0.001,1717670947.401,1717670947.402
1,200,0.001,1717670948.403,1717670948.404
1,201,0.001,1717670949.405,1717670949.406
1,202,0.001,1717670950.407,1717670950.408
1,203,0.001,1717670951.409,1717670951.410
1,204,0.001,1717670952.411,1717670952.412
1,205,0.001,1717670953.413,1717670953.414
1,206,0.001,1717670954.416,1717670954.416
1,207,0.001,1717670955.418,1717670955.419
1,208,0.001,1717670956.420,1717670956.421
1,209,0.001,1717670957.422,1717670957.423
1,210,0.001,1717670958.425,1717670958.425
1,211,0.001,1717670959.426,1717670959.427
1,212,0.001,1717670960.429,1717670960.430
1,213,0.001,1717670961.431,1717670961.432
1,214,0.001,1717670962.434,1717670962.435
1,215,0.001,1717670963.436,1717670963.437
1,216,0.001,1717670964.438,1717670964.439
1,217,0.001,1717670965.441,1717670965.441
1,218,0.001,1717670966.442,1717670966.443
1,219,0.001,1717670967.444,1717670967.445
1,220,0.001,1717670968.446,1717670968.447
1,221,0.001,1717670969.448,1717670969.449
1,222,0.001,1717670970.450,1717670970.451
1,223,0.001,1717670971.453,1717670971.454
1,224,0.001,1717670972.455,1717670972.456
1,225,0.001,1717670973.458,1717670973.459
1,226,0.001,1717670974.460,1717670974.461
1,227,0.001,1717670975.462,1717670975.463
1,228,0.001,1717670976.465,1717670976.465
1,229,0.001,1717670977.467,1717670977.468
1,230,0.001,1717670978.469,1717670978.470
1,231,0.001,1717670979.472,1717670979.472
1,232,0.001,1717670980.474,1717670980.475
1,233,0.001,1717670981.476,1717670981.477
1,234,0.001,1717670982.479,1717670982.479
1,235,0.001,1717670983.481,1717670983.482
1,236,0.001,1717670984.483,1717670984.484
1,237,0.001,1717670985.485,1717670985.486
1,238,0.001,1717670986.488,1717670986.488
1,239,0.001,1717670987.490,1717670987.491
1,240,0.001,1717670988.492,1717670988.493
1,241,0.001,1717670989.495,1717670989.496
1,242,0.001,1717670990.497,1717670990.498
1,243,0.001,1717670991.499,1717670991.500
1,244,0.001,1717670992.502,1717670992.502
1,245,0.001,1717670993.504,1717670993.505
1,246,0.001,1717670994.506,1717670994.507
1,247,0.001,1717670995.509,1717670995.509
1,248,0.001,1717670996.511,1717670996.512
1,249,0.001,1717670997.513,1717670997.514
1,250,0.001,1717670998.516,1717670998.516
1,251,0.001,1717670999.518,1717670999.519
1,252,0.001,1717671000.520,1717671000.521
1,253,0.001,1717671001.523,1717671001.523
1,254,0.001,1717671002.525,1717671002.526
1,255,0.001,1717671003.527,1717671003.528
1,256,0.001,1717671004.529,1717671004.530
1,257,0.001,1717671005.532,1717671005.533
1,258,0.001,1717671006.534,1717671006.535
1,259,0.001,1717671007.536,1717671007.537
1,260,0.001,1717671008.539,1717671008.539
1,261,0.001,1717671009.541,1717671009.542
1,262,0.001,1717671010.543,1717671010.544
1,263,0.001,1717671011.545,1717671011.546
1,264,0.001,1717671012.547,1717671012.548
1,265,0.001,1717671013.549,1717671013.550
1,266,0.001,1717671014.551,1717671014.552
1,267,0.001,1717671015.553,1717671015.554
1,268,0.001,1717671016.555,1717671016.556
1,269,0.001,1717671017.557,1717671017.558
1,270,0.001,1717671018.559,1717671018.560
1,271,0.001,1717671019.561,1717671019.562
1,272,0.001,1717671020.564,1717671020.564
1,273,0.001,1717671021.566,1717671021.567
1,274,0.001,1717671022.568,1717671022.569
1,275,0.001,1717671023.570,1717671023.571
1,276,0.001,1717671024.573,1717671024.574
1,277,0.001,1717671025.575,1717671025.576
1,278,0.001,1717671026.578,1717671026.578
1,279,0.001,1717671027.580,1717671027.580
1,280,0.001,1717671028.582,1717671028.583
1,281,0.001,1717671029.584,1717671029.585
1,282,0.001,1717671030.587,1717671030.587
1,283,0.001,1717671031.589,1717671031.590
1,284,0.001,1717671032.591,1717671032.592
1,285,0.001,1717671033.593,1717671033.594
1,286,0.001,1717671034.596,1717671034.596
1,287,0.001,1717671035.598,1717671035.599
1,288,0.001,1717671036.600,1717671036.601
1,289,0.001,1717671037.603,1717671037.603
1,290,0.001,1717671038.605,1717671038.606
1,291,0.001,1717671039.607,1717671039.608
1,292,0.001,1717671040.610,1717671040.610
1,293,0.001,1717671041.612,1717671041.613
1,294,0.001,1717671042.614,1717671042.615
1,295,0.001,1717671043.617,1717671043.617
1,296,0.001,1717671044.619,1717671044.620
1,297,0.001,1717671045.621,1717671045.622
1,298,0.001,1717671046.624,1717671046.624
1,299,0.001,1717671047.626,1717671047.627
1,300,0.001,1717671048.628,1717671048.629
1,301,0.001,1717671049.631,1717671049.632
1,302,0.001,1717671050.633,1717671050.634
1,303,0.001,1717671051.636,1717671051.636
1,304,0.001,1717671052.638,1717671052.639
1,305,0.001,1717671053.640,1717671053.641
1,306,0.001,1717671054.642,1717671054.643
1,307,0.001,1717671055.644,1717671055.645
1,308,0.001,1717671056.646,1717671056.647
1,309,0.001,1717671057.648,1717671057.649
1,310,0.001,1717671058.651,1717671058.651
1,311,0.001,1717671059.653,1717671059.653
1,312,0.001,1717671060.655,1717671060.655
1,313,0.001,1717671061.657,1717671061.657
1,314,0.001,1717671062.659,1717671062.659
1,315,0.001,1717671063.660,1717671063.661
1,316,0.001,1717671064.662,1717671064.663
1,317,0.001,1717671065.664,1717671065.665
1,318,0.001,1717671066.667,1717671066.667
1,319,0.001,1717671067.669,1717671067.669
1,320,0.001,1717671068.671,1717671068.672
1,321,0.001,1717671069.673,1717671069.674
1,322,0.001,1717671070.675,1717671070.676
1,323,0.001,1717671071.678,1717671071.678
1,324,0.001,1717671072.680,1717671072.681
1,325,0.001,1717671073.682,1717671073.683
1,326,0.001,1717671074.684,1717671074.685
1,327,0.001,1717671075.686,1717671075.687
1,328,0.001,1717671076.688,1717671076.689
1,329,0.001,1717671077.690,1717671077.691
1,330,0.001,1717671078.692,1717671078.693
1,331,0.001,1717671079.694,1717671079.695
1,332,0.001,1717671080.696,1717671080.697
1,333,0.001,1717671081.698,1717671081.699
1,334,0.001,1717671082.700,1717671082.701
1,335,0.001,1717671083.702,1717671083.703
1,336,0.001,1717671084.704,1717671084.705
1,337,0.001,1717671085.706,1717671085.707
1,338,0.001,1717671086.708,1717671086.709
1,339,0.001,1717671087.710,1717671087.711
1,340,0.001,1717671088.712,1717671088.713
1,341,0.001,1717671089.714,1717671089.715
1,342,0.001,1717671090.716,1717671090.716
1,343,0.001,1717671091.717,1717671091.718
1,344,0.001,1717671092.720,1717671092.720
1,345,0.001,1717671093.722,1717671093.722
1,346,0.001,1717671094.724,1717671094.724
1,347,0.001,1717671095.726,1717671095.726
1,348,0.001,1717671096.728,1717671096.729
1,349,0.001,1717671097.730,1717671097.731
1,350,0.001,1717671098.732,1717671098.732
1,351,0.001,1717671099.734,1717671099.734
1,352,0.001,1717671100.736,1717671100.737
1,353,0.001,1717671101.737,1717671101.738
1,354,0.001,1717671102.740,1717671102.740
1,355,0.001,1717671103.742,1717671103.743
1,356,0.001,1717671104.744,1717671104.745
1,357,0.001,1717671105.746,1717671105.747
1,358,0.001,1717671106.749,1717671106.750
1,359,0.001,1717671107.751,1717671107.752
1,360,0.001,1717671108.754,1717671108.754
1,361,0.001,1717671109.756,1717671109.757
1,362,0.001,1717671110.758,1717671110.759
1,363,0.001,1717671111.761,1717671111.762
1,364,0.001,1717671112.763,1717671112.764
1,365,0.001,1717671113.766,1717671113.767
1,366,0.001,1717671114.768,1717671114.769
1,367,0.001,1717671115.770,1717671115.771
1,368,0.001,1717671116.773,1717671116.773
1,369,0.001,1717671117.775,1717671117.776
1,370,0.001,1717671118.777,1717671118.778
1,371,0.001,1717671119.779,1717671119.780
1,372,0.001,1717671120.782,1717671120.783
1,373,0.001,1717671121.784,1717671121.785
1,374,0.001,1717671122.786,1717671122.787
1,375,0.001,1717671123.789,1717671123.789
1,376,0.001,1717671124.791,1717671124.792
1,377,0.001,1717671125.793,1717671125.794
1,378,0.001,1717671126.796,1717671126.796
1,379,0.001,1717671127.798,1717671127.799
1,380,0.001,1717671128.800,1717671128.801
1,381,0.001,1717671129.802,1717671129.803
1,382,0.001,1717671130.805,1717671130.806
1,383,0.001,1717671131.807,1717671131.808
1,384,0.001,1717671132.809,1717671132.810
1,385,0.001,1717671133.812,1717671133.812
1,386,0.001,1717671134.814,1717671134.815
1,387,0.001,1717671135.816,1717671135.817
1,388,0.001,1717671136.819,1717671136.819
1,389,0.001,1717671137.821,1717671137.822
1,390,0.001,1717671138.823,1717671138.824
1,391,0.001,1717671139.826,1717671139.826
1,392,0.001,1717671140.828,1717671140.829
1,393,0.001,1717671141.830,1717671141.831
1,394,0.001,1717671142.832,1717671142.833
1,395,0.001,1717671143.835,1717671143.835
1,396,0.001,1717671144.837,1717671144.838
1,397,0.001,1717671145.839,1717671145.839
1,398,0.001,1717671146.841,1717671146.842
1,399,0.001,1717671147.843,1717671147.844
1,400,0.001,1717671148.845,1717671148.846
1,401,0.001,1717671149.848,1717671149.848
1,402,0.001,1717671150.850,1717671150.851
1,403,0.001,1717671151.853,1717671151.854
1,404,0.001,1717671152.855,1717671152.856
1,405,0.001,1717671153.858,1717671153.859
1,406,0.001,1717671154.859,1717671154.860
1,407,0.001,1717671155.862,1717671155.863
1,408,0.001,1717671156.864,1717671156.865
1,409,0.001,1717671157.867,1717671157.867
1,410,0.001,1717671158.869,1717671158.870
1,411,0.001,1717671159.872,1717671159.872
1,412,0.001,1717671160.873,1717671160.874
1,413,0.001,1717671161.875,1717671161.876
1,414,0.001,1717671162.877,1717671162.878
1,415,0.001,1717671163.879,1717671163.880
1,416,0.001,1717671164.881,1717671164.882
1,417,0.001,1717671165.883,1717671165.884
1,418,0.001,1717671166.885,1717671166.886
1,419,0.001,1717671167.888,1717671167.889
1,420,0.001,1717671168.890,1717671168.891
1,421,0.001,1717671169.893,1717671169.893
1,422,0.001,1717671170.895,1717671170.895
1,423,0.001,1717671171.896,1717671171.897
1,424,0.001,1717671172.898,1717671172.899
1,425,0.001,1717671173.900,1717671173.900
1,426,0.001,1717671174.902,1717671174.903
1,427,0.001,1717671175.904,1717671175.905
1,428,0.001,1717671176.906,1717671176.907
1,429,0.001,1717671177.909,1717671177.909
1,430,0.001,1717671178.910,1717671178.911
1,431,0.001,1717671179.913,1717671179.914
1,432,0.001,1717671180.915,1717671180.916
1,433,0.001,1717671181.918,1717671181.919
1,434,0.001,1717671182.920,1717671182.921
1,435,0.001,1717671183.922,1717671183.923
1,436,0.001,1717671184.925,1717671184.925
1,437,0.001,1717671185.927,1717671185.928
1,438,0.001,1717671186.929,1717671186.930
1,439,0.001,1717671187.932,1717671187.933
1,440,0.001,1717671188.934,1717671188.935
1,441,0.001,1717671189.937,1717671189.938
1,442,0.001,1717671190.939,1717671190.940
1,443,0.001,1717671191.942,1717671191.942
1,444,0.001,1717671192.944,1717671192.945
1,445,0.001,1717671193.946,1717671193.947
1,446,0.001,1717671194.948,1717671194.949
1,447,0.001,1717671195.951,1717671195.952
1,448,0.001,1717671196.953,1717671196.954
1,449,0.001,1717671197.956,1717671197.956
1,450,0.001,1717671198.958,1717671198.959
1,451,0.001,1717671199.960,1717671199.961
1,452,0.001,1717671200.963,1717671200.964
1,453,0.001,1717671201.965,1717671201.966
1,454,0.001,1717671202.967,1717671202.968
1,455,0.001,1717671203.970,1717671203.971
1,456,0.001,1717671204.972,1717671204.973
1,457,0.001,1717671205.975,1717671205.975
1,458,0.001,1717671206.977,1717671206.978
1,459,0.001,1717671207.979,1717671207.980
1,460,0.001,1717671208.981,1717671208.982
1,461,0.001,1717671209.984,1717671209.985
1,462,0.001,1717671210.986,1717671210.987
1,463,0.001,1717671211.988,1717671211.989
1,464,0.001,1717671212.991,1717671212.992
1,465,0.001,1717671213.993,1717671213.994
1,466,0.001,1717671214.996,1717671214.996
1,467,0.001,1717671215.998,1717671215.999
1,468,0.001,1717671217.001,1717671217.001
1,469,0.001,1717671218.003,1717671218.004
1,470,0.001,1717671219.005,1717671219.006
1,471,0.001,1717671220.007,1717671220.008
1,472,0.001,1717671221.010,1717671221.010
1,473,0.001,1717671222.011,1717671222.012
1,474,0.001,1717671223.014,1717671223.015
1,475,0.001,1717671224.016,1717671224.016
1,476,0.001,1717671225.018,1717671225.019
1,477,0.001,1717671226.020,1717671226.021
1,478,0.001,1717671227.023,1717671227.023
1,479,0.001,1717671228.025,1717671228.026
1,480,0.001,1717671229.027,1717671229.028
1,481,0.001,1717671230.030,1717671230.030
1,482,0.001,1717671231.032,1717671231.033
1,483,0.001,1717671232.034,1717671232.035
1,484,0.001,1717671233.037,1717671233.038
1,485,0.001,1717671234.039,1717671234.040
1,486,0.001,1717671235.041,1717671235.042
1,487,0.001,1717671236.044,1717671236.044
1,488,0.001,1717671237.046,1717671237.047
1,489,0.001,1717671238.048,1717671238.049
1,490,0.001,1717671239.051,1717671239.051
1,491,0.001,1717671240.052,1717671240.053
1,492,0.001,1717671241.055,1717671241.055
1,493,0.001,1717671242.057,1717671242.058
1,494,0.001,1717671243.059,1717671243.059
1,495,0.001,1717671244.060,1717671244.061
1,496,0.001,1717671245.063,1717671245.063
1,497,0.001,1717671246.065,1717671246.066
1,498,0.001,1717671247.067,1717671247.068
1,499,0.001,1717671248.070,1717671248.071
1,500,0.001,1717671249.072,1717671249.073
1,501,0.001,1717671250.074,1717671250.075
1,502,0.001,1717671251.077,1717671251.077
1,503,0.001,1717671252.079,1717671252.080
1,504,0.001,1717671253.081,1717671253.082
1,505,0.001,1717671254.084,1717671254.084
1,506,0.001,1717671255.086,1717671255.087
1,507,0.001,1717671256.088,1717671256.089
1,508,0.001,1717671257.091,1717671257.092
1,509,0.001,1717671258.093,1717671258.094
1,510,0.001,1717671259.095,1717671259.096
1,511,0.001,1717671260.098,1717671260.098
1,512,0.001,1717671261.100,1717671261.101
1,513,0.001,1717671262.102,1717671262.103
1,514,0.001,1717671263.104,1717671263.105
1,515,0.001,1717671264.107,1717671264.107
1,516,0.001,1717671265.109,1717671265.110
1,517,0.001,1717671266.111,1717671266.112
1,518,0.001,1717671267.114,1717671267.115
1,519,0.001,1717671268.116,1717671268.117
1,520,0.001,1717671269.119,1717671269.119
1,521,0.001,1717671270.121,1717671270.122
1,522,0.001,1717671271.123,1717671271.124
1,523,0.001,1717671272.125,1717671272.126
1,524,0.001,1717671273.128,1717671273.128
1,525,0.001,1717671274.130,1717671274.131
1,526,0.001,1717671275.132,1717671275.133
1,527,0.001,1717671276.135,1717671276.135
1,528,0.001,1717671277.136,1717671277.138
1,529,0.001,1717671278.140,1717671278.140
1,530,0.001,1717671279.142,1717671279.143
1,531,0.001,1717671280.144,1717671280.145
1,532,0.001,1717671281.147,1717671281.147
1,533,0.001,1717671282.149,1717671282.150
1,534,0.001,1717671283.151,1717671283.152
1,535,0.001,1717671284.154,1717671284.154
1,536,0.001,1717671285.156,1717671285.157
1,537,0.001,1717671286.158,1717671286.159
1,538,0.001,1717671287.161,1717671287.161
1,539,0.001,1717671288.163,1717671288.164
1,540,0.001,1717671289.165,1717671289.166
1,541,0.001,1717671290.168,1717671290.169
1,542,0.001,1717671291.170,1717671291.171
1,543,0.001,1717671292.173,1717671292.173
1,544,0.001,1717671293.175,1717671293.176
1,545,0.001,1717671294.177,1717671294.178
1,546,0.001,1717671295.180,1717671295.181
1,547,0.001,1717671296.183,1717671296.183
1,548,0.001,1717671297.185,1717671297.186
1,549,0.001,1717671298.187,1717671298.188
1,550,0.001,1717671299.190,1717671299.190
1,551,0.001,1717671300.192,1717671300.193
1,552,0.001,1717671301.194,1717671301.195
1,553,0.001,1717671302.197,1717671302.197
1,554,0.001,1717671303.199,1717671303.200
1,555,0.001,1717671304.202,1717671304.202
1,556,0.001,1717671305.204,1717671305.205
1,557,0.001,1717671306.206,1717671306.207
1,558,0.001,1717671307.208,1717671307.209
1,559,0.001,1717671308.211,1717671308.211
1,560,0.001,1717671309.213,1717671309.214
1,561,0.001,1717671310.215,1717671310.216
1,562,0.001,1717671311.217,1717671311.218
1,563,0.001,1717671312.219,1717671312.220
1,564,0.001,1717671313.221,1717671313.222
1,565,0.001,1717671314.223,1717671314.224
1,566,0.001,1717671315.225,1717671315.226
1,567,0.001,1717671316.227,1717671316.228
1,568,0.001,1717671317.229,1717671317.230
1,569,0.001,1717671318.231,1717671318.232
1,570,0.001,1717671319.234,1717671319.234
1,571,0.001,1717671320.236,1717671320.237
1,572,0.001,1717671321.238,1717671321.239
1,573,0.001,1717671322.240,1717671322.241
1,574,0.001,1717671323.242,1717671323.243
1,575,0.001,1717671324.244,1717671324.245
1,576,0.001,1717671325.246,1717671325.247
1,577,0.001,1717671326.248,1717671326.249
1,578,0.001,1717671327.250,1717671327.251
1,579,0.001,1717671328.252,1717671328.253
1,580,0.001,1717671329.255,1717671329.255
1,581,0.001,1717671330.257,1717671330.258
1,582,0.001,1717671331.259,1717671331.260
1,583,0.001,1717671332.262,1717671332.263
1,584,0.001,1717671333.264,1717671333.265
1,585,0.001,1717671334.267,1717671334.267
1,586,0.001,1717671335.269,1717671335.269
1,587,0.001,1717671336.271,1717671336.272
1,588,0.001,1717671337.274,1717671337.274
1,589,0.001,1717671338.276,1717671338.277
1,590,0.001,1717671339.278,1717671339.279
1,591,0.001,1717671340.280,1717671340.281
1,592,0.001,1717671341.283,1717671341.283
1,593,0.001,1717671342.285,1717671342.286
1,594,0.001,1717671343.287,1717671343.288
1,595,0.001,1717671344.289,1717671344.290
1,596,0.001,1717671345.292,1717671345.292
1,597,0.001,1717671346.294,1717671346.295
1,598,0.001,1717671347.296,1717671347.297
1,599,0.001,1717671348.299,1717671348.299
1,600,0.001,1717671349.301,1717671349.302
1,601,0.001,1717671350.303,1717671350.304
1,602,0.001,1717671351.305,1717671351.306
1,603,0.001,1717671352.307,1717671352.308
1,604,0.001,1717671353.310,1717671353.311
1,605,0.001,1717671354.312,1717671354.313
1,606,0.001,1717671355.314,1717671355.315
1,607,0.001,1717671356.317,1717671356.317
1,608,0.001,1717671357.319,1717671357.320
1,609,0.001,1717671358.321,1717671358.322
1,610,0.001,1717671359.324,1717671359.324
1,611,0.001,1717671360.326,1717671360.327
1,612,0.001,1717671361.328,1717671361.329
1,613,0.001,1717671362.330,1717671362.331
1,614,0.001,1717671363.333,1717671363.334
1,615,0.001,1717671364.335,1717671364.336
1,616,0.001,1717671365.338,1717671365.339
1,617,0.001,1717671366.340,1717671366.341
1,618,0.001,1717671367.342,1717671367.343
1,619,0.001,1717671368.345,1717671368.345
1,620,0.001,1717671369.347,1717671369.348
1,621,0.001,1717671370.349,1717671370.350
1,622,0.001,1717671371.351,1717671371.352
1,623,0.001,1717671372.354,1717671372.355
1,624,0.001,1717671373.356,1717671373.357
1,625,0.001,1717671374.359,1717671374.359
1,626,0.001,1717671375.361,1717671375.362
1,627,0.001,1717671376.363,1717671376.364
1,628,0.000,1717671377.365,1717671377.365
1,629,0.001,1717671378.366,1717671378.367
1,630,0.001,1717671379.367,1717671379.368
1,631,0.001,1717671380.369,1717671380.370
1,632,0.001,1717671381.372,1717671381.372
1,633,0.001,1717671382.374,1717671382.374
