"No.","Time","Source","Destination","Protocol","Length","Info"
"28","4.202852843","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=2) [res]"
"29","4.204383485","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=2)"
"30","4.204459871","192.168.105.117","192.168.105.183","MQTT","78","[TCP Previous segment not captured] , Publish Message [res]"
"31","4.209816078","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=41 Ack=28 Win=32128 Len=0 TSval=3404573554 TSecr=259605600"
"32","4.213654452","192.168.105.183","192.168.105.117","TCP","78","[TCP Dup ACK 26#1] 50369  >  1883 [ACK] Seq=41 Ack=10 Win=32128 Len=0 TSval=3256277758 TSecr=4176507598 SLE=14 SRE=26"
"33","4.213909698","192.168.105.117","192.168.105.183","TCP","70","[TCP Retransmission] 1883  >  50369 [PSH, ACK] Seq=10 Ack=41 Win=31872 Len=4 TSval=4176507665 TSecr=3256277758"
"34","4.219463040","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=41 Ack=26 Win=32128 Len=0 TSval=3256277764 TSecr=4176507665"
"35","4.267113213","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=3) [topic]"
"36","4.268301549","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=3)"
"37","4.268348360","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"38","4.274299932","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=57 Ack=30 Win=32128 Len=0 TSval=3256277818 TSecr=4176507719"
"39","4.277951323","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=41 Ack=42 Win=32128 Len=0 TSval=3404573622 TSecr=259605664"
"40","4.324232009","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=3) [res]"
"41","4.325508968","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=3)"
"42","4.326247525","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"43","4.332611230","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=55 Ack=46 Win=32128 Len=0 TSval=3404573675 TSecr=259605721"
"44","4.335525938","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=57 Ack=42 Win=32128 Len=0 TSval=3256277879 TSecr=4176507777"
"45","5.270338444","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=4) [topic]"
"46","5.481895810","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"47","5.481968864","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=4)"
"48","5.491108144","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=55 Ack=60 Win=32128 Len=0 TSval=3404574835 TSecr=259606878"
"49","5.493506008","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=73 Ack=46 Win=32128 Len=0 TSval=3256279036 TSecr=4176508933"
"50","5.536629904","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=4) [res]"
"51","5.538470413","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"52","5.546715761","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=73 Ack=58 Win=32128 Len=0 TSval=3256279092 TSecr=4176508989"
"53","5.561284092","192.168.105.117","157.90.247.99","NTP","90","NTP Version 4, client"
"54","5.743470221","157.90.247.99","192.168.105.117","NTP","90","NTP Version 4, server"
"55","5.757940341","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=4)"
"56","5.766591245","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=69 Ack=64 Win=32128 Len=0 TSval=3404575111 TSecr=259607154"
"57","6.267143436","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=5) [topic]"
"58","6.268488419","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=5)"
"59","6.268990455","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"60","6.277965310","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=89 Ack=62 Win=32128 Len=0 TSval=3256279821 TSecr=4176509719"
"61","6.280437087","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=69 Ack=78 Win=32128 Len=0 TSval=3404575625 TSecr=259607665"
"62","6.329064547","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=5) [res]"
"63","6.330255386","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=5)"
"64","6.330756484","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"65","6.338635551","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=83 Ack=82 Win=32128 Len=0 TSval=3404575681 TSecr=259607726"
"66","6.338865047","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=89 Ack=74 Win=32128 Len=0 TSval=3256279883 TSecr=4176509781"
"67","7.274170311","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=6) [topic]"
"68","7.275525753","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=6)"
"69","7.276015434","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"70","7.281228396","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=105 Ack=78 Win=32128 Len=0 TSval=3256280825 TSecr=4176510726"
"71","7.286222599","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=83 Ack=96 Win=32128 Len=0 TSval=3404576630 TSecr=259608672"
"72","7.342859297","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=6) [res]"
"73","7.343982066","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=6)"
"74","7.344574561","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"75","7.351058494","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=97 Ack=100 Win=32128 Len=0 TSval=3404576694 TSecr=259608740"
"76","7.357004076","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=105 Ack=90 Win=32128 Len=0 TSval=3256280900 TSecr=4176510795"
"77","8.273264357","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=7) [topic]"
"78","8.274632395","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=7)"
"79","8.275355730","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"80","8.281458671","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=121 Ack=94 Win=32128 Len=0 TSval=3256281824 TSecr=4176511725"
"81","8.285314898","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=97 Ack=114 Win=32128 Len=0 TSval=3404577629 TSecr=259609671"
"82","8.938810226","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=7) [res]"
"83","8.940038193","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=7)"
"84","8.940530422","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"85","8.945557504","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=111 Ack=118 Win=32128 Len=0 TSval=3404578289 TSecr=259610336"
"86","8.949997100","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=121 Ack=106 Win=32128 Len=0 TSval=3256282493 TSecr=4176512391"
"87","9.278278916","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=8) [topic]"
"88","9.279575341","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=8)"
"89","9.280051724","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"90","9.286477467","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=137 Ack=110 Win=32128 Len=0 TSval=3256282829 TSecr=4176512730"
"91","9.291302572","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=111 Ack=132 Win=32128 Len=0 TSval=3404578634 TSecr=259610676"
"92","9.339921980","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=8) [res]"
"93","9.341082609","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=8)"
"94","9.341551331","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"95","9.350150081","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=125 Ack=136 Win=32128 Len=0 TSval=3404578690 TSecr=259610737"
"96","9.352945741","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=137 Ack=122 Win=32128 Len=0 TSval=3256282895 TSecr=4176512792"
"97","10.281709291","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=9) [topic]"
"98","10.283030975","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=9)"
"99","10.283536794","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"100","10.290429467","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=153 Ack=126 Win=32128 Len=0 TSval=3256283832 TSecr=4176513734"
"101","10.293262772","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=125 Ack=150 Win=32128 Len=0 TSval=3404579636 TSecr=259611679"
"102","10.341861084","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=9) [res]"
"103","10.343039886","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=9)"
"104","10.343571186","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"105","10.350684696","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=153 Ack=138 Win=32128 Len=0 TSval=3256283893 TSecr=4176513794"
"106","10.351598057","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=139 Ack=154 Win=32128 Len=0 TSval=3404579695 TSecr=259611739"
"107","10.689749001","RaspberryPiF_23:9f:e9","a2:81:24:63:26:46","ARP","42","Who has 192.168.105.174? Tell 192.168.105.117"
"108","10.698876303","a2:81:24:63:26:46","RaspberryPiF_23:9f:e9","ARP","42","192.168.105.174 is at a2:81:24:63:26:46"
"109","10.800668495","a2:81:24:63:26:46","RaspberryPiF_23:9f:e9","ARP","42","Who has 192.168.105.117? Tell 192.168.105.174"
"110","10.800736444","RaspberryPiF_23:9f:e9","a2:81:24:63:26:46","ARP","42","192.168.105.117 is at b8:27:eb:23:9f:e9"
"111","11.286743674","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=10) [topic]"
"112","11.288128447","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=10)"
"113","11.288669069","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"114","11.293903538","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=169 Ack=142 Win=32128 Len=0 TSval=3256284836 TSecr=4176514739"
"115","11.297513537","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=139 Ack=168 Win=32128 Len=0 TSval=3404580640 TSecr=259612684"
"116","11.349208338","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=10) [res]"
"117","11.350429284","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=10)"
"118","11.351110754","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"119","11.357595505","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=153 Ack=172 Win=32128 Len=0 TSval=3404580698 TSecr=259612746"
"120","11.363503524","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=169 Ack=154 Win=32128 Len=0 TSval=3256284902 TSecr=4176514802"
"121","12.289560560","192.168.105.183","192.168.105.117","MQTT","82","Publish Message (id=11) [topic]"
"122","12.290953448","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=11)"
"123","12.291463737","192.168.105.117","192.168.105.71","MQTT","80","Publish Message [topic]"
"124","12.297394936","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=185 Ack=158 Win=32128 Len=0 TSval=3256285838 TSecr=4176515742"
"125","12.301108018","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=153 Ack=186 Win=32128 Len=0 TSval=3404581643 TSecr=259613687"
"126","12.348168102","192.168.105.71","192.168.105.117","MQTT","80","Publish Message (id=11) [res]"
"127","12.562040370","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=11)"
"128","12.777935715","192.168.105.117","192.168.105.71","TCP","70","[TCP Retransmission] 1883  >  52705 [PSH, ACK] Seq=186 Ack=167 Win=31872 Len=4 TSval=259614174 TSecr=3404581686"
"129","12.778032531","192.168.105.117","192.168.105.183","MQTT","78","Publish Message [res]"
"130","12.791463262","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=185 Ack=170 Win=32128 Len=0 TSval=3256286333 TSecr=4176516229"
"131","13.289501808","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=12) [topic]"
"132","13.290759672","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=12)"
"133","13.297494771","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=202 Ack=174 Win=32128 Len=0 TSval=3256286838 TSecr=4176516741"
"134","14.081923075","192.168.105.117","192.168.105.71","TCP","70","[TCP Retransmission] 1883  >  52705 [PSH, ACK] Seq=186 Ack=167 Win=31872 Len=4 TSval=259615478 TSecr=3404581686"
"135","14.093819743","192.168.105.71","192.168.105.117","TCP","78","52705  >  1883 [ACK] Seq=167 Ack=190 Win=32128 Len=0 TSval=3404583435 TSecr=259615478 SLE=186 SRE=190"
"136","14.094052141","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"137","14.099721285","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=167 Ack=205 Win=32128 Len=0 TSval=3404583440 TSecr=259615490"
"138","14.149379058","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=12) [res]"
"139","14.150615089","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=12)"
"140","14.151109273","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"141","14.156849700","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=182 Ack=209 Win=32128 Len=0 TSval=3404583497 TSecr=259615546"
"142","14.160639447","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=202 Ack=187 Win=32128 Len=0 TSval=3256287701 TSecr=4176517602"
"143","14.294017349","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=13) [topic]"
"144","14.295143736","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=13)"
"145","14.295592895","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"146","14.301452484","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=219 Ack=191 Win=32128 Len=0 TSval=3256287841 TSecr=4176517746"
"147","14.304663707","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=182 Ack=224 Win=32128 Len=0 TSval=3404583646 TSecr=259615691"
"148","14.354532383","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=13) [res]"
"149","14.355609217","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=13)"
"150","14.356144820","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"151","14.361591935","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=197 Ack=228 Win=32128 Len=0 TSval=3404583702 TSecr=259615751"
"152","14.362527664","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=219 Ack=204 Win=32128 Len=0 TSval=3256287903 TSecr=4176517807"
"153","15.294809828","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=14) [topic]"
"154","15.296399740","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"155","15.308141471","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=197 Ack=243 Win=32128 Len=0 TSval=3404584645 TSecr=259616692"
"156","15.354180284","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=14) [res]"
"157","15.355223082","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=14)"
"158","15.355693131","192.168.105.117","192.168.105.183","MQTT","79","[TCP Previous segment not captured] , Publish Message [res]"
"159","15.362502973","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=212 Ack=247 Win=32128 Len=0 TSval=3404584703 TSecr=259616751"
"160","15.364029263","192.168.105.183","192.168.105.117","TCP","78","[TCP Dup ACK 152#1] 50369  >  1883 [ACK] Seq=236 Ack=204 Win=32128 Len=0 TSval=3256288904 TSecr=4176517807 SLE=208 SRE=221"
"161","15.364196993","192.168.105.117","192.168.105.183","TCP","70","[TCP Retransmission] 1883  >  50369 [PSH, ACK] Seq=204 Ack=236 Win=31872 Len=4 TSval=4176518815 TSecr=3256288904"
"162","15.372713152","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=236 Ack=221 Win=32128 Len=0 TSval=3256288911 TSecr=4176518815"
"163","16.296205364","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=15) [topic]"
"164","16.297443236","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=15)"
"165","16.298069180","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"166","16.304451170","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=253 Ack=225 Win=32128 Len=0 TSval=3256289844 TSecr=4176519748"
"167","16.308192400","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=212 Ack=262 Win=32128 Len=0 TSval=3404585648 TSecr=259617694"
"168","16.363520824","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=15) [res]"
"169","16.364887865","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"170","16.370785326","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=253 Ack=238 Win=32128 Len=0 TSval=3256289910 TSecr=4176519816"
"171","16.577948146","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=15)"
"172","16.591505903","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=227 Ack=266 Win=32128 Len=0 TSval=3404585929 TSecr=259617974"
"173","17.299919079","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=16) [topic]"
"174","17.301178666","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=16)"
"175","17.301809814","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"176","17.309600926","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=270 Ack=242 Win=32128 Len=0 TSval=3256290848 TSecr=4176520752"
"177","17.313822998","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=227 Ack=281 Win=32128 Len=0 TSval=3404586653 TSecr=259618697"
"178","17.362143655","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=16) [res]"
"179","17.363215612","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=16)"
"180","17.363689351","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"181","17.370144385","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=242 Ack=285 Win=32128 Len=0 TSval=3404586708 TSecr=259618759"
"182","17.377080974","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=270 Ack=255 Win=32128 Len=0 TSval=3256290914 TSecr=4176520814"
"183","18.301399394","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=17) [topic]"
"184","18.302252085","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=17)"
"185","18.302607803","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"186","18.308318775","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=287 Ack=259 Win=32128 Len=0 TSval=3256291847 TSecr=4176521753"
"187","18.312495112","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=242 Ack=300 Win=32128 Len=0 TSval=3404587652 TSecr=259619698"
"188","18.368393303","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=17) [res]"
"189","18.369075300","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=17)"
"190","18.369377819","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"191","18.374423156","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=257 Ack=304 Win=32128 Len=0 TSval=3404587714 TSecr=259619765"
"192","18.380439253","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=287 Ack=272 Win=32128 Len=0 TSval=3256291918 TSecr=4176521820"
"193","19.305528845","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=18) [topic]"
"194","19.306437905","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=18)"
"195","19.306863595","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"196","19.312287943","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=304 Ack=276 Win=32128 Len=0 TSval=3256292850 TSecr=4176522757"
"197","19.316333043","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=257 Ack=319 Win=32128 Len=0 TSval=3404588655 TSecr=259620703"
"198","19.363106776","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=18) [res]"
"199","19.364375250","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=18)"
"200","19.370021196","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=272 Ack=323 Win=32128 Len=0 TSval=3404588709 TSecr=259620760"
"201","19.577907167","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"202","19.587146836","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=304 Ack=289 Win=32128 Len=0 TSval=3256293125 TSecr=4176523029"
"203","19.888713866","192.168.105.174","224.0.0.251","MDNS","82","Standard query 0x026e PTR _quickshare._tcp.local, ""QM"" question"
"204","19.890733421","fe80::a081:24ff:fe63:2646","ff02::fb","MDNS","102","Standard query 0x026e PTR _quickshare._tcp.local, ""QM"" question"
"205","20.306327989","192.168.105.183","192.168.105.117","MQTT","83","Publish Message (id=19) [topic]"
"206","20.307534501","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=19)"
"207","20.308071637","192.168.105.117","192.168.105.71","MQTT","81","Publish Message [topic]"
"208","20.318111586","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=321 Ack=293 Win=32128 Len=0 TSval=3256293851 TSecr=4176523758"
"209","20.318768769","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=272 Ack=338 Win=32128 Len=0 TSval=3404589657 TSecr=259621704"
"210","20.367777586","192.168.105.71","192.168.105.117","MQTT","81","Publish Message (id=19) [res]"
"211","20.369043755","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=19)"
"212","20.374256462","192.168.105.71","192.168.105.117","TCP","66","52705  >  1883 [ACK] Seq=287 Ack=342 Win=32128 Len=0 TSval=3404589712 TSecr=259621765"
"213","20.581882019","192.168.105.117","192.168.105.183","MQTT","79","Publish Message [res]"
"214","20.594608848","192.168.105.183","192.168.105.117","TCP","66","50369  >  1883 [ACK] Seq=321 Ack=306 Win=32128 Len=0 TSval=3256294131 TSecr=4176524033"
