sender_id,sequence,rtt,send_time,ack_time
1,68,0.001,1717678024.183,1717678024.184
1,69,0.001,1717678025.185,1717678025.186
1,70,0.001,1717678026.187,1717678026.188
1,71,0.001,1717678027.189,1717678027.190
1,72,0.001,1717678028.280,1717678028.281
1,73,0.001,1717678029.282,1717678029.283
1,74,0.001,1717678030.284,1717678030.285
1,75,0.001,1717678031.286,1717678031.287
1,76,0.001,1717678032.287,1717678032.288
1,77,0.001,1717678033.290,1717678033.290
1,78,0.001,1717678034.292,1717678034.292
1,79,0.001,1717678035.294,1717678035.295
1,80,0.001,1717678036.297,1717678036.297
1,81,0.001,1717678037.299,1717678037.300
1,82,0.001,1717678038.301,1717678038.302
1,83,0.001,1717678039.303,1717678039.304
1,84,0.001,1717678040.306,1717678040.306
1,85,0.001,1717678041.308,1717678041.309
1,86,0.001,1717678042.310,1717678042.311
1,87,0.001,1717678043.312,1717678043.313
1,88,0.001,1717678044.315,1717678044.315
1,89,0.001,1717678045.317,1717678045.317
1,90,0.001,1717678046.319,1717678046.319
1,91,0.001,1717678047.321,1717678047.321
1,92,0.001,1717678048.323,1717678048.323
1,93,0.001,1717678049.325,1717678049.325
1,94,0.001,1717678050.327,1717678050.327
1,95,0.001,1717678051.329,1717678051.330
1,96,0.001,1717678052.331,1717678052.332
1,97,0.001,1717678053.333,1717678053.334
1,98,0.001,1717678054.335,1717678054.336
1,99,0.001,1717678055.338,1717678055.338
1,100,0.001,1717678056.728,1717678056.729
1,101,0.001,1717678057.730,1717678057.731
1,102,0.001,1717678058.732,1717678058.733
1,103,0.001,1717678059.734,1717678059.735
1,104,0.001,1717678060.736,1717678060.737
1,105,0.001,1717678061.739,1717678061.739
1,106,0.001,1717678062.741,1717678062.742
1,107,0.001,1717678063.743,1717678063.744
1,108,0.001,1717678064.745,1717678064.746
1,109,0.001,1717678065.747,1717678065.748
1,110,0.001,1717678066.750,1717678066.750
1,111,0.001,1717678067.752,1717678067.753
1,112,0.001,1717678068.754,1717678068.755
1,113,0.001,1717678069.757,1717678069.758
1,114,0.001,1717678070.759,1717678070.760
1,115,0.001,1717678071.761,1717678071.762
1,116,0.001,1717678072.764,1717678072.764
1,117,0.001,1717678073.766,1717678073.767
1,118,0.001,1717678074.768,1717678074.769
1,119,0.001,1717678075.770,1717678075.771
1,120,0.001,1717678076.773,1717678076.773
1,121,0.001,1717678077.775,1717678077.776
1,122,0.001,1717678078.777,1717678078.778
1,123,0.001,1717678079.779,1717678079.780
1,124,0.001,1717678080.781,1717678080.782
1,125,0.001,1717678081.783,1717678081.784
1,126,0.001,1717678082.785,1717678082.786
1,127,0.001,1717678083.787,1717678083.788
1,128,0.001,1717678084.789,1717678084.790
1,129,0.001,1717678085.790,1717678085.791
1,130,0.001,1717678086.793,1717678086.794
1,131,0.001,1717678087.795,1717678087.796
1,132,0.001,1717678088.797,1717678088.798
1,133,0.001,1717678089.799,1717678089.800
1,134,0.001,1717678090.802,1717678090.802
1,135,0.001,1717678091.804,1717678091.805
1,136,0.001,1717678092.806,1717678092.807
1,137,0.001,1717678093.808,1717678093.809
1,138,0.001,1717678094.811,1717678094.811
1,139,0.001,1717678095.813,1717678095.813
1,140,0.001,1717678096.814,1717678096.815
1,141,0.001,1717678097.817,1717678097.818
1,142,0.001,1717678098.820,1717678098.821
1,143,0.001,1717678099.822,1717678099.823
1,144,0.001,1717678100.825,1717678100.825
1,145,0.001,1717678101.826,1717678101.827
1,146,0.001,1717678102.828,1717678102.829
1,147,0.001,1717678103.831,1717678103.831
1,148,0.001,1717678104.833,1717678104.834
1,149,0.001,1717678105.835,1717678105.836
1,150,0.001,1717678106.837,1717678106.838
1,151,0.001,1717678107.840,1717678107.840
1,152,0.001,1717678108.842,1717678108.842
1,153,0.001,1717678109.844,1717678109.845
1,154,0.001,1717678110.846,1717678110.847
1,155,0.001,1717678111.848,1717678111.849
1,156,0.001,1717678112.851,1717678112.851
1,157,0.001,1717678113.853,1717678113.853
1,158,0.001,1717678114.855,1717678114.855
1,159,0.001,1717678115.857,1717678115.857
1,160,0.001,1717678116.859,1717678116.860
1,161,0.001,1717678117.861,1717678117.862
1,162,0.001,1717678118.863,1717678118.864
1,163,0.001,1717678119.865,1717678119.866
1,164,0.001,1717678120.868,1717678120.868
1,165,0.001,1717678121.870,1717678121.871
1,166,0.001,1717678122.872,1717678122.873
1,167,0.001,1717678123.874,1717678123.875
1,168,0.001,1717678124.877,1717678124.877
1,169,0.001,1717678125.879,1717678125.879
1,170,0.001,1717678126.881,1717678126.882
1,171,0.001,1717678127.883,1717678127.884
1,172,0.001,1717678128.885,1717678128.886
1,173,0.001,1717678129.888,1717678129.888
1,174,0.001,1717678130.890,1717678130.891
1,175,0.001,1717678131.892,1717678131.893
1,176,0.001,1717678132.894,1717678132.895
1,177,0.001,1717678133.896,1717678133.897
1,178,0.001,1717678134.899,1717678134.900
1,179,0.001,1717678135.901,1717678135.902
1,180,0.001,1717678136.904,1717678136.904
1,181,0.001,1717678137.906,1717678137.907
1,182,0.001,1717678138.908,1717678138.909
1,183,0.001,1717678139.911,1717678139.912
1,184,0.001,1717678140.913,1717678140.914
1,185,0.001,1717678141.916,1717678141.916
1,186,0.001,1717678142.918,1717678142.918
1,187,0.001,1717678143.920,1717678143.921
1,188,0.001,1717678144.922,1717678144.923
1,189,0.001,1717678145.924,1717678145.925
1,190,0.001,1717678146.927,1717678146.927
1,191,0.001,1717678147.929,1717678147.930
1,192,0.001,1717678148.931,1717678148.932
1,193,0.001,1717678149.933,1717678149.934
1,194,0.001,1717678150.935,1717678150.936
1,195,0.001,1717678151.938,1717678151.938
1,196,0.001,1717678152.940,1717678152.941
1,197,0.001,1717678153.942,1717678153.943
1,198,0.001,1717678154.944,1717678154.945
1,199,0.001,1717678155.947,1717678155.947
1,200,0.001,1717678156.949,1717678156.950
1,201,0.001,1717678157.951,1717678157.952
1,202,0.001,1717678158.953,1717678158.954
1,203,0.001,1717678159.956,1717678159.957
1,204,0.001,1717678160.958,1717678160.959
1,205,0.001,1717678161.961,1717678161.961
1,206,0.001,1717678162.963,1717678162.964
1,207,0.001,1717678163.964,1717678163.965
1,208,0.001,1717678164.967,1717678164.967
1,209,0.001,1717678165.968,1717678165.969
1,210,0.001,1717678166.970,1717678166.971
1,211,0.001,1717678167.972,1717678167.973
1,212,0.001,1717678168.975,1717678168.975
1,213,0.001,1717678169.977,1717678169.978
1,214,0.001,1717678170.979,1717678170.980
1,215,0.001,1717678171.981,1717678171.982
1,216,0.001,1717678172.983,1717678172.984
1,217,0.001,1717678173.986,1717678173.987
1,218,0.001,1717678174.988,1717678174.989
1,219,0.001,1717678175.990,1717678175.991
1,220,0.001,1717678176.992,1717678176.993
1,221,0.001,1717678177.995,1717678177.995
1,222,0.001,1717678178.997,1717678178.997
1,223,0.001,1717678179.999,1717678180.000
1,224,0.001,1717678181.001,1717678181.002
1,225,0.001,1717678182.003,1717678182.004
1,226,0.001,1717678183.006,1717678183.006
1,227,0.001,1717678184.008,1717678184.008
1,228,0.001,1717678185.009,1717678185.010
1,229,0.001,1717678186.011,1717678186.012
1,230,0.001,1717678187.013,1717678187.014
1,231,0.001,1717678188.015,1717678188.016
1,232,0.001,1717678189.017,1717678189.018
1,233,0.001,1717678190.019,1717678190.020
1,234,0.001,1717678191.021,1717678191.022
1,235,0.001,1717678192.023,1717678192.023
1,236,0.001,1717678193.025,1717678193.025
1,237,0.001,1717678194.027,1717678194.027
1,238,0.001,1717678195.028,1717678195.029
1,239,0.001,1717678196.030,1717678196.031
1,240,0.001,1717678197.032,1717678197.032
1,241,0.001,1717678198.034,1717678198.034
1,242,0.001,1717678199.036,1717678199.036
1,243,0.001,1717678200.038,1717678200.039
1,244,0.001,1717678201.040,1717678201.041
1,245,0.001,1717678202.042,1717678202.043
1,246,0.001,1717678203.044,1717678203.045
1,247,0.001,1717678204.046,1717678204.047
1,248,0.001,1717678205.048,1717678205.048
1,249,0.001,1717678206.050,1717678206.050
1,250,0.001,1717678207.052,1717678207.052
1,251,0.001,1717678208.054,1717678208.054
1,252,0.001,1717678209.056,1717678209.056
1,253,0.001,1717678210.058,1717678210.058
1,254,0.001,1717678211.059,1717678211.060
1,255,0.001,1717678212.061,1717678212.062
1,256,0.001,1717678213.063,1717678213.064
1,257,0.001,1717678214.065,1717678214.066
1,258,0.001,1717678215.067,1717678215.068
1,259,0.001,1717678216.069,1717678216.070
1,260,0.001,1717678217.071,1717678217.072
1,261,0.001,1717678218.073,1717678218.074
1,262,0.001,1717678219.075,1717678219.076
1,263,0.001,1717678220.077,1717678220.078
1,264,0.001,1717678221.079,1717678221.080
1,265,0.001,1717678222.081,1717678222.082
1,266,0.001,1717678223.083,1717678223.083
1,267,0.001,1717678224.085,1717678224.086
1,268,0.001,1717678225.087,1717678225.087
1,269,0.001,1717678226.089,1717678226.089
1,270,0.001,1717678227.091,1717678227.091
1,271,0.001,1717678228.093,1717678228.093
1,272,0.001,1717678229.095,1717678229.095
1,273,0.001,1717678230.097,1717678230.097
1,274,0.001,1717678231.099,1717678231.099
1,275,0.001,1717678232.100,1717678232.101
1,276,0.001,1717678233.102,1717678233.103
1,277,0.001,1717678234.104,1717678234.105
1,278,0.001,1717678235.106,1717678235.107
1,279,0.001,1717678236.108,1717678236.109
1,280,0.001,1717678237.110,1717678237.111
1,281,0.001,1717678238.112,1717678238.113
1,282,0.001,1717678239.114,1717678239.115
1,283,0.001,1717678240.116,1717678240.117
1,284,0.001,1717678241.118,1717678241.118
1,285,0.001,1717678242.120,1717678242.120
1,286,0.001,1717678243.122,1717678243.122
1,287,0.001,1717678244.123,1717678244.124
1,288,0.001,1717678245.125,1717678245.126
1,289,0.001,1717678246.127,1717678246.128
1,290,0.001,1717678247.129,1717678247.130
1,291,0.001,1717678248.132,1717678248.133
1,292,0.001,1717678249.134,1717678249.135
1,293,0.001,1717678250.136,1717678250.137
1,294,0.001,1717678251.138,1717678251.139
1,295,0.001,1717678252.141,1717678252.142
1,296,0.001,1717678253.143,1717678253.144
1,297,0.001,1717678254.145,1717678254.146
1,298,0.001,1717678255.148,1717678255.148
1,299,0.001,1717678256.150,1717678256.151
1,300,0.001,1717678257.153,1717678257.153
1,301,0.001,1717678258.155,1717678258.155
1,302,0.001,1717678259.157,1717678259.157
1,303,0.001,1717678260.159,1717678260.159
1,304,0.001,1717678261.161,1717678261.161
1,305,0.001,1717678262.163,1717678262.163
1,306,0.001,1717678263.165,1717678263.165
1,307,0.001,1717678264.166,1717678264.167
1,308,0.001,1717678265.168,1717678265.169
1,309,0.001,1717678266.170,1717678266.171
1,310,0.001,1717678267.172,1717678267.173
1,311,0.001,1717678268.177,1717678268.178
1,312,0.001,1717678269.179,1717678269.180
1,313,0.001,1717678270.181,1717678270.182
1,314,0.001,1717678271.183,1717678271.184
1,315,0.001,1717678272.185,1717678272.186
1,316,0.001,1717678273.187,1717678273.188
1,317,0.001,1717678274.189,1717678274.190
1,318,0.001,1717678275.191,1717678275.192
1,319,0.001,1717678276.193,1717678276.194
1,320,0.001,1717678277.195,1717678277.196
1,321,0.001,1717678278.197,1717678278.198
1,322,0.001,1717678279.199,1717678279.200
1,323,0.001,1717678280.201,1717678280.201
1,324,0.001,1717678281.203,1717678281.204
1,325,0.001,1717678282.205,1717678282.206
1,326,0.001,1717678283.207,1717678283.208
1,327,0.001,1717678284.209,1717678284.210
1,328,0.001,1717678285.211,1717678285.212
1,329,0.001,1717678286.213,1717678286.213
1,330,0.001,1717678287.215,1717678287.215
1,331,0.001,1717678288.217,1717678288.217
1,332,0.001,1717678289.219,1717678289.219
1,333,0.001,1717678290.221,1717678290.222
1,334,0.001,1717678291.223,1717678291.224
1,335,0.001,1717678292.225,1717678292.226
1,336,0.001,1717678293.227,1717678293.228
1,337,0.001,1717678294.229,1717678294.230
1,338,0.001,1717678295.239,1717678295.240
1,339,0.001,1717678296.242,1717678296.242
1,340,0.001,1717678297.244,1717678297.244
1,341,0.001,1717678298.246,1717678298.246
1,342,0.001,1717678299.247,1717678299.248
1,343,0.001,1717678300.249,1717678300.250
1,344,0.001,1717678301.251,1717678301.252
1,345,0.001,1717678302.253,1717678302.254
1,346,0.001,1717678303.255,1717678303.256
1,347,0.001,1717678304.257,1717678304.258
1,348,0.001,1717678305.259,1717678305.260
1,349,0.001,1717678306.261,1717678306.262
1,350,0.001,1717678307.263,1717678307.264
1,351,0.001,1717678308.265,1717678308.266
1,352,0.001,1717678309.267,1717678309.268
1,353,0.001,1717678310.269,1717678310.270
1,354,0.001,1717678311.271,1717678311.272
1,355,0.001,1717678312.273,1717678312.273
1,356,0.001,1717678313.275,1717678313.275
1,357,0.001,1717678314.277,1717678314.277
1,358,0.001,1717678315.279,1717678315.279
1,359,0.001,1717678316.281,1717678316.281
1,360,0.001,1717678317.283,1717678317.284
1,361,0.001,1717678318.285,1717678318.286
1,362,0.001,1717678319.288,1717678319.288
1,363,0.001,1717678320.290,1717678320.290
1,364,0.001,1717678321.292,1717678321.292
1,365,0.001,1717678322.294,1717678322.294
1,366,0.001,1717678323.296,1717678323.296
1,367,0.001,1717678324.298,1717678324.298
1,368,0.001,1717678325.299,1717678325.300
1,369,0.001,1717678326.301,1717678326.302
1,370,0.001,1717678327.304,1717678327.304
1,371,0.001,1717678328.306,1717678328.306
1,372,0.001,1717678329.308,1717678329.308
1,373,0.001,1717678330.309,1717678330.310
1,374,0.001,1717678331.311,1717678331.312
1,375,0.001,1717678332.314,1717678332.314
1,376,0.001,1717678333.316,1717678333.316
1,377,0.001,1717678334.318,1717678334.318
1,378,0.001,1717678335.319,1717678335.320
1,379,0.001,1717678336.321,1717678336.322
1,380,0.001,1717678337.323,1717678337.324
1,381,0.001,1717678338.325,1717678338.326
1,382,0.001,1717678339.327,1717678339.328
1,383,0.001,1717678340.329,1717678340.330
1,384,0.001,1717678341.331,1717678341.332
1,385,0.001,1717678342.333,1717678342.334
1,386,0.001,1717678343.335,1717678343.336
1,387,0.001,1717678344.337,1717678344.338
1,388,0.001,1717678345.339,1717678345.340
1,389,0.001,1717678346.341,1717678346.342
1,390,0.001,1717678347.343,1717678347.344
1,391,0.001,1717678348.345,1717678348.346
1,392,0.001,1717678349.347,1717678349.348
1,393,0.001,1717678350.349,1717678350.350
1,394,0.001,1717678351.351,1717678351.352
1,395,0.001,1717678352.353,1717678352.354
1,396,0.001,1717678353.355,1717678353.356
1,397,0.001,1717678354.357,1717678354.358
1,398,0.001,1717678355.359,1717678355.360
1,399,0.001,1717678356.361,1717678356.362
1,400,0.001,1717678357.363,1717678357.364
1,401,0.001,1717678358.365,1717678358.366
1,402,0.001,1717678359.367,1717678359.368
1,403,0.001,1717678360.369,1717678360.370
1,404,0.001,1717678361.371,1717678361.372
1,405,0.001,1717678362.373,1717678362.374
1,406,0.001,1717678363.375,1717678363.376
1,407,0.001,1717678364.377,1717678364.378
1,408,0.001,1717678365.379,1717678365.380
1,409,0.001,1717678366.381,1717678366.382
1,410,0.001,1717678367.384,1717678367.384
1,411,0.001,1717678368.386,1717678368.386
1,412,0.001,1717678369.388,1717678369.389
1,413,0.001,1717678370.390,1717678370.391
1,414,0.001,1717678371.392,1717678371.393
1,415,0.001,1717678372.394,1717678372.395
1,416,0.001,1717678373.396,1717678373.397
1,417,0.001,1717678374.398,1717678374.399
1,418,0.001,1717678375.400,1717678375.401
1,419,0.001,1717678376.402,1717678376.403
1,420,0.001,1717678377.405,1717678377.406
1,421,0.001,1717678378.407,1717678378.408
1,422,0.001,1717678379.410,1717678379.411
1,423,0.001,1717678380.412,1717678380.413
1,424,0.001,1717678381.414,1717678381.415
1,425,0.001,1717678382.416,1717678382.417
1,426,0.001,1717678383.419,1717678383.419
1,427,0.001,1717678384.421,1717678384.422
1,428,0.001,1717678385.423,1717678385.424
1,429,0.001,1717678386.426,1717678386.426
1,430,0.001,1717678387.428,1717678387.428
1,431,0.001,1717678388.430,1717678388.431
1,432,0.001,1717678389.432,1717678389.433
1,433,0.001,1717678390.434,1717678390.435
1,434,0.001,1717678391.437,1717678391.438
1,435,0.001,1717678392.439,1717678392.440
1,436,0.001,1717678393.441,1717678393.442
1,437,0.001,1717678394.443,1717678394.444
1,438,0.001,1717678395.445,1717678395.446
1,439,0.001,1717678396.447,1717678396.448
1,440,0.001,1717678397.450,1717678397.450
1,441,0.001,1717678398.452,1717678398.453
1,442,0.001,1717678399.454,1717678399.455
1,443,0.001,1717678400.457,1717678400.458
1,444,0.001,1717678401.459,1717678401.460
1,445,0.001,1717678402.461,1717678402.462
1,446,0.001,1717678403.463,1717678403.464
1,447,0.001,1717678404.466,1717678404.466
1,448,0.001,1717678405.468,1717678405.469
1,449,0.001,1717678406.470,1717678406.471
1,450,0.001,1717678407.472,1717678407.473
1,451,0.001,1717678408.474,1717678408.475
1,452,0.001,1717678409.477,1717678409.477
1,453,0.001,1717678410.479,1717678410.480
1,454,0.001,1717678411.481,1717678411.482
1,455,0.001,1717678412.484,1717678412.484
1,456,0.001,1717678413.486,1717678413.487
1,457,0.001,1717678414.488,1717678414.489
1,458,0.001,1717678415.491,1717678415.491
1,459,0.001,1717678416.493,1717678416.493
1,460,0.001,1717678417.495,1717678417.495
1,461,0.001,1717678418.497,1717678418.497
1,462,0.001,1717678419.499,1717678419.499
1,463,0.001,1717678420.501,1717678420.502
1,464,0.001,1717678421.503,1717678421.504
1,465,0.001,1717678422.506,1717678422.506
1,466,0.001,1717678423.508,1717678423.508
1,467,0.001,1717678424.510,1717678424.511
1,468,0.001,1717678425.512,1717678425.513
1,469,0.001,1717678426.515,1717678426.515
1,470,0.001,1717678427.517,1717678427.517
1,471,0.001,1717678428.519,1717678428.520
1,472,0.001,1717678429.521,1717678429.522
1,473,0.001,1717678430.524,1717678430.524
1,474,0.001,1717678431.526,1717678431.527
1,475,0.001,1717678432.529,1717678432.529
1,476,0.001,1717678433.531,1717678433.532
1,477,0.001,1717678434.534,1717678434.534
1,478,0.001,1717678435.536,1717678435.536
1,479,0.001,1717678436.538,1717678436.539
1,480,0.001,1717678437.541,1717678437.541
1,481,0.001,1717678438.543,1717678438.543
1,482,0.001,1717678439.544,1717678439.545
1,483,0.001,1717678440.546,1717678440.547
1,484,0.001,1717678441.548,1717678441.549
1,485,0.001,1717678442.551,1717678442.552
1,486,0.001,1717678443.553,1717678443.554
1,487,0.001,1717678444.555,1717678444.556
1,488,0.001,1717678445.558,1717678445.558
1,489,0.001,1717678446.560,1717678446.561
1,490,0.001,1717678447.562,1717678447.563
1,491,0.001,1717678448.565,1717678448.565
1,492,0.001,1717678449.567,1717678449.567
1,493,0.001,1717678450.568,1717678450.569
1,494,0.001,1717678451.570,1717678451.571
1,495,0.001,1717678452.572,1717678452.573
1,496,0.001,1717678453.574,1717678453.575
1,497,0.001,1717678454.576,1717678454.577
1,498,0.001,1717678455.578,1717678455.579
1,499,0.001,1717678456.580,1717678456.581
1,500,0.001,1717678457.582,1717678457.583
1,501,0.001,1717678458.584,1717678458.585
1,502,0.001,1717678459.586,1717678459.587
1,503,0.001,1717678460.588,1717678460.589
1,504,0.001,1717678461.590,1717678461.591
1,505,0.001,1717678462.592,1717678462.593
1,506,0.001,1717678463.594,1717678463.595
1,507,0.001,1717678464.596,1717678464.597
1,508,0.001,1717678465.598,1717678465.599
1,509,0.001,1717678466.600,1717678466.601
1,510,0.001,1717678467.602,1717678467.603
1,511,0.001,1717678468.604,1717678468.605
1,512,0.001,1717678469.606,1717678469.607
1,513,0.001,1717678470.608,1717678470.609
1,514,0.001,1717678471.610,1717678471.611
1,515,0.001,1717678472.612,1717678472.613
1,516,0.001,1717678473.614,1717678473.615
1,517,0.001,1717678474.617,1717678474.617
1,518,0.001,1717678475.619,1717678475.619
1,519,0.001,1717678476.621,1717678476.621
1,520,0.001,1717678477.623,1717678477.623
1,521,0.001,1717678478.625,1717678478.625
1,522,0.001,1717678479.627,1717678479.627
1,523,0.001,1717678480.629,1717678480.629
1,524,0.001,1717678481.631,1717678481.631
1,525,0.001,1717678482.632,1717678482.633
1,526,0.001,1717678483.634,1717678483.635
1,527,0.001,1717678484.636,1717678484.637
1,528,0.001,1717678485.638,1717678485.639
1,529,0.001,1717678486.641,1717678486.641
1,530,0.001,1717678487.643,1717678487.644
1,531,0.001,1717678488.645,1717678488.646
1,532,0.001,1717678489.647,1717678489.648
1,533,0.001,1717678490.650,1717678490.651
1,534,0.001,1717678491.652,1717678491.653
1,535,0.001,1717678492.655,1717678492.655
1,536,0.001,1717678493.657,1717678493.657
1,537,0.001,1717678494.659,1717678494.660
1,538,0.001,1717678495.661,1717678495.662
1,539,0.001,1717678496.664,1717678496.665
1,540,0.001,1717678497.666,1717678497.667
1,541,0.001,1717678498.669,1717678498.669
1,542,0.001,1717678499.671,1717678499.671
1,543,0.001,1717678500.673,1717678500.674
1,544,0.001,1717678501.676,1717678501.676
1,545,0.001,1717678502.678,1717678502.679
1,546,0.001,1717678503.680,1717678503.681
1,547,0.001,1717678504.683,1717678504.683
1,548,0.001,1717678505.685,1717678505.685
1,549,0.001,1717678506.687,1717678506.688
1,550,0.001,1717678507.689,1717678507.690
1,551,0.001,1717678508.691,1717678508.692
1,552,0.001,1717678509.693,1717678509.694
1,553,0.001,1717678510.695,1717678510.696
1,554,0.001,1717678511.697,1717678511.698
1,555,0.001,1717678512.700,1717678512.701
1,556,0.001,1717678513.702,1717678513.703
1,557,0.001,1717678514.704,1717678514.705
1,558,0.001,1717678515.706,1717678515.707
1,559,0.001,1717678516.709,1717678516.709
1,560,0.001,1717678517.711,1717678517.712
1,561,0.001,1717678518.713,1717678518.714
1,562,0.001,1717678519.715,1717678519.716
1,563,0.001,1717678520.718,1717678520.718
1,564,0.001,1717678521.720,1717678521.720
1,565,0.001,1717678522.722,1717678522.723
1,566,0.001,1717678523.724,1717678523.725
1,567,0.001,1717678524.727,1717678524.727
1,568,0.001,1717678525.729,1717678525.729
1,569,0.001,1717678526.731,1717678526.731
1,570,0.001,1717678527.732,1717678527.733
1,571,0.001,1717678528.735,1717678528.735
1,572,0.001,1717678529.737,1717678529.737
1,573,0.001,1717678530.739,1717678530.740
1,574,0.001,1717678531.741,1717678531.742
1,575,0.001,1717678532.743,1717678532.744
1,576,0.001,1717678533.745,1717678533.746
1,577,0.001,1717678534.747,1717678534.748
1,578,0.001,1717678535.749,1717678535.750
1,579,0.001,1717678536.751,1717678536.752
1,580,0.001,1717678537.754,1717678537.754
1,581,0.001,1717678538.756,1717678538.757
1,582,0.001,1717678539.758,1717678539.759
1,583,0.001,1717678540.760,1717678540.761
1,584,0.001,1717678541.762,1717678541.763
1,585,0.001,1717678542.764,1717678542.765
1,586,0.001,1717678543.767,1717678543.768
1,587,0.001,1717678544.769,1717678544.770
1,588,0.001,1717678545.771,1717678545.772
1,589,0.001,1717678546.774,1717678546.774
1,590,0.001,1717678547.776,1717678547.777
1,591,0.001,1717678548.778,1717678548.779
1,592,0.001,1717678549.780,1717678549.781
1,593,0.001,1717678550.783,1717678550.783
1,594,0.001,1717678551.785,1717678551.786
1,595,0.001,1717678552.787,1717678552.788
1,596,0.001,1717678553.789,1717678553.790
1,597,0.001,1717678554.792,1717678554.792
1,598,0.001,1717678555.794,1717678555.794
1,599,0.001,1717678556.796,1717678556.797
1,600,0.001,1717678557.798,1717678557.799
1,601,0.001,1717678558.801,1717678558.801
1,602,0.001,1717678559.803,1717678559.803
1,603,0.001,1717678560.805,1717678560.806
1,604,0.001,1717678561.807,1717678561.808
1,605,0.001,1717678562.809,1717678562.810
1,606,0.001,1717678563.811,1717678563.812
1,607,0.001,1717678564.813,1717678564.814
1,608,0.001,1717678565.816,1717678565.816
1,609,0.001,1717678566.818,1717678566.819
1,610,0.001,1717678567.820,1717678567.821
1,611,0.001,1717678568.822,1717678568.823
1,612,0.001,1717678569.825,1717678569.825
1,613,0.001,1717678570.826,1717678570.827
1,614,0.001,1717678571.828,1717678571.829
1,615,0.001,1717678572.830,1717678572.831
1,616,0.001,1717678573.832,1717678573.833
1,617,0.001,1717678574.835,1717678574.835
1,618,0.001,1717678575.837,1717678575.837
1,619,0.001,1717678576.839,1717678576.839
1,620,0.001,1717678577.841,1717678577.841
1,621,0.001,1717678578.843,1717678578.843
1,622,0.001,1717678579.845,1717678579.845
1,623,0.001,1717678580.847,1717678580.847
1,624,0.001,1717678581.849,1717678581.849
1,625,0.001,1717678582.850,1717678582.851
1,626,0.001,1717678583.852,1717678583.853
1,627,0.001,1717678584.854,1717678584.855
1,628,0.001,1717678585.857,1717678585.857
1,629,0.001,1717678586.859,1717678586.859
1,630,0.001,1717678587.861,1717678587.861
1,631,0.001,1717678588.863,1717678588.864
1,632,0.001,1717678589.865,1717678589.866
1,633,0.001,1717678590.867,1717678590.868
