rtt,send_time,send_time,ack_time
0.001,1716457048.648, 1716457048.649
0.001,1716457049.652, 1716457049.653
0.001,1716457050.656, 1716457050.657
0.001,1716457051.659, 1716457051.660
0.001,1716457052.663, 1716457052.664
0.001,1716457053.667, 1716457053.668
0.001,1716457054.671, 1716457054.671
0.001,1716457055.674, 1716457055.675
0.001,1716457056.678, 1716457056.679
0.001,1716457057.682, 1716457057.682
0.001,1716457058.685, 1716457058.686
0.001,1716457059.689, 1716457059.690
0.001,1716457060.693, 1716457060.694
0.001,1716457061.697, 1716457061.697
0.001,1716457062.701, 1716457062.701
0.001,1716457063.704, 1716457063.705
0.001,1716457064.708, 1716457064.709
0.001,1716457065.712, 1716457065.712
0.001,1716457066.715, 1716457066.716
0.001,1716457067.719, 1716457067.720
0.001,1716457068.723, 1716457068.723
0.001,1716457069.726, 1716457069.727
0.001,1716457070.730, 1716457070.731
0.001,1716457071.734, 1716457071.734
0.001,1716457072.737, 1716457072.738
0.001,1716457073.741, 1716457073.742
0.001,1716457074.745, 1716457074.746
0.001,1716457075.749, 1716457075.749
0.001,1716457076.752, 1716457076.753
0.001,1716457077.756, 1716457077.757
0.001,1716457078.760, 1716457078.761
0.001,1716457079.763, 1716457079.764
0.001,1716457080.767, 1716457080.768
0.001,1716457081.771, 1716457081.772
0.001,1716457082.775, 1716457082.775
0.001,1716457083.778, 1716457083.779
0.001,1716457084.782, 1716457084.783
0.001,1716457085.786, 1716457085.786
0.001,1716457086.790, 1716457086.790
0.001,1716457087.793, 1716457087.794
0.001,1716457088.797, 1716457088.798
0.001,1716457089.801, 1716457089.801
0.001,1716457090.804, 1716457090.805
0.001,1716457091.808, 1716457091.809
0.001,1716457092.812, 1716457092.812
0.001,1716457093.815, 1716457093.816
0.001,1716457094.819, 1716457094.819
0.001,1716457095.823, 1716457095.823
0.001,1716457096.826, 1716457096.827
0.001,1716457097.830, 1716457097.831
0.001,1716457098.834, 1716457098.834
0.001,1716457099.837, 1716457099.838
0.001,1716457100.841, 1716457100.842
0.001,1716457101.845, 1716457101.845
0.001,1716457102.849, 1716457102.849
0.001,1716457103.852, 1716457103.853
0.001,1716457104.856, 1716457104.857
0.001,1716457105.860, 1716457105.860
0.001,1716457106.863, 1716457106.864
0.001,1716457107.867, 1716457107.868
0.001,1716457108.871, 1716457108.871
0.001,1716457109.875, 1716457109.875
0.001,1716457110.879, 1716457110.879
0.001,1716457111.882, 1716457111.883
0.001,1716457112.886, 1716457112.887
0.001,1716457113.890, 1716457113.890
0.001,1716457114.893, 1716457114.894
0.001,1716457115.897, 1716457115.898
0.001,1716457116.901, 1716457116.901
0.001,1716457117.904, 1716457117.905
0.001,1716457118.908, 1716457118.909
0.001,1716457119.912, 1716457119.912
0.001,1716457120.916, 1716457120.916
0.001,1716457121.919, 1716457121.920
0.001,1716457122.923, 1716457122.924
0.001,1716457123.927, 1716457123.928
0.001,1716457124.930, 1716457124.931
0.001,1716457125.934, 1716457125.935
0.001,1716457126.938, 1716457126.938
0.001,1716457127.942, 1716457127.942
0.001,1716457128.945, 1716457128.946
0.001,1716457129.949, 1716457129.949
0.001,1716457130.953, 1716457130.953
0.001,1716457131.956, 1716457131.957
0.001,1716457132.960, 1716457132.961
0.001,1716457133.964, 1716457133.964
0.001,1716457134.967, 1716457134.968
0.001,1716457135.971, 1716457135.972
0.001,1716457136.975, 1716457136.975
0.001,1716457137.978, 1716457137.979
0.001,1716457138.982, 1716457138.983
0.001,1716457139.986, 1716457139.986
0.001,1716457140.989, 1716457140.990
0.001,1716457141.993, 1716457141.994
0.001,1716457142.997, 1716457142.997
0.001,1716457144.000, 1716457144.001
0.001,1716457145.004, 1716457145.005
0.001,1716457146.008, 1716457146.009
0.001,1716457147.012, 1716457147.012
0.001,1716457148.015, 1716457148.016
0.001,1716457149.019, 1716457149.020
0.001,1716457150.023, 1716457150.023
0.001,1716457151.027, 1716457151.027
0.001,1716457152.030, 1716457152.031
0.001,1716457153.034, 1716457153.035
0.001,1716457154.038, 1716457154.038
0.001,1716457155.042, 1716457155.042
0.001,1716457156.045, 1716457156.046
0.001,1716457157.049, 1716457157.050
0.001,1716457158.053, 1716457158.053
0.001,1716457159.056, 1716457159.057
0.001,1716457160.060, 1716457160.061
0.001,1716457161.064, 1716457161.064
0.001,1716457162.067, 1716457162.068
0.001,1716457163.071, 1716457163.072
0.001,1716457164.075, 1716457164.075
0.001,1716457165.078, 1716457165.079
0.001,1716457166.082, 1716457166.083
0.001,1716457167.086, 1716457167.086
0.001,1716457168.089, 1716457168.090
0.001,1716457169.093, 1716457169.094
0.001,1716457170.097, 1716457170.098
0.001,1716457171.101, 1716457171.101
0.001,1716457172.104, 1716457172.105
0.001,1716457173.108, 1716457173.109
0.001,1716457174.112, 1716457174.112
0.001,1716457175.115, 1716457175.116
0.001,1716457176.119, 1716457176.120
0.001,1716457177.123, 1716457177.123
0.001,1716457178.126, 1716457178.127
0.001,1716457179.130, 1716457179.131
0.001,1716457180.134, 1716457180.134
0.001,1716457181.138, 1716457181.138
0.001,1716457182.141, 1716457182.142
0.001,1716457183.145, 1716457183.146
0.001,1716457184.149, 1716457184.149
0.001,1716457185.152, 1716457185.153
0.001,1716457186.156, 1716457186.157
0.001,1716457187.160, 1716457187.160
0.001,1716457188.163, 1716457188.164
0.001,1716457189.167, 1716457189.168
0.001,1716457190.171, 1716457190.172
0.001,1716457191.175, 1716457191.175
0.001,1716457192.179, 1716457192.179
0.001,1716457193.182, 1716457193.183
0.001,1716457194.186, 1716457194.187
0.001,1716457195.190, 1716457195.190
0.001,1716457196.193, 1716457196.194
0.001,1716457197.197, 1716457197.198
0.001,1716457198.201, 1716457198.201
0.001,1716457199.204, 1716457199.205
0.001,1716457200.208, 1716457200.209
0.001,1716457201.212, 1716457201.212
0.001,1716457202.215, 1716457202.216
0.001,1716457203.219, 1716457203.220
0.001,1716457204.223, 1716457204.223
0.001,1716457205.226, 1716457205.227
0.001,1716457206.230, 1716457206.231
0.001,1716457207.234, 1716457207.234
0.001,1716457208.238, 1716457208.238
0.001,1716457209.241, 1716457209.242
0.001,1716457210.245, 1716457210.246
0.001,1716457211.249, 1716457211.249
0.001,1716457212.252, 1716457212.253
0.001,1716457213.256, 1716457213.257
0.001,1716457214.260, 1716457214.260
0.001,1716457215.263, 1716457215.264
0.001,1716457216.267, 1716457216.268
0.001,1716457217.271, 1716457217.272
0.001,1716457218.275, 1716457218.275
0.001,1716457219.278, 1716457219.279
0.001,1716457220.282, 1716457220.283
0.001,1716457221.286, 1716457221.286
0.001,1716457222.289, 1716457222.290
0.001,1716457223.293, 1716457223.294
0.001,1716457224.297, 1716457224.297
0.001,1716457225.300, 1716457225.301
0.001,1716457226.304, 1716457226.305
0.001,1716457227.308, 1716457227.309
0.001,1716457228.312, 1716457228.312
0.001,1716457229.315, 1716457229.316
0.001,1716457230.319, 1716457230.320
0.001,1716457231.323, 1716457231.323
0.001,1716457232.326, 1716457232.327
0.001,1716457233.330, 1716457233.331
0.001,1716457234.334, 1716457234.334
0.001,1716457235.338, 1716457235.338
0.001,1716457236.341, 1716457236.342
0.001,1716457237.345, 1716457237.346
0.001,1716457238.349, 1716457238.349
0.001,1716457239.352, 1716457239.353
0.001,1716457240.356, 1716457240.357
0.001,1716457241.360, 1716457241.361
0.001,1716457242.364, 1716457242.364
0.001,1716457243.367, 1716457243.368
0.001,1716457244.371, 1716457244.372
0.001,1716457245.375, 1716457245.375
0.001,1716457246.378, 1716457246.379
0.001,1716457247.382, 1716457247.383
0.001,1716457248.386, 1716457248.386
0.001,1716457249.390, 1716457249.390
0.001,1716457250.393, 1716457250.394
0.001,1716457251.397, 1716457251.398
0.001,1716457252.401, 1716457252.401
0.001,1716457253.405, 1716457253.405
0.001,1716457254.408, 1716457254.409
0.001,1716457255.412, 1716457255.413
0.001,1716457256.416, 1716457256.416
0.001,1716457257.419, 1716457257.420
0.001,1716457258.423, 1716457258.424
0.001,1716457259.427, 1716457259.427
0.001,1716457260.430, 1716457260.431
0.001,1716457261.434, 1716457261.435
0.001,1716457262.438, 1716457262.438
0.001,1716457263.441, 1716457263.442
0.001,1716457264.445, 1716457264.446
0.001,1716457265.449, 1716457265.449
0.001,1716457266.452, 1716457266.453
0.001,1716457267.456, 1716457267.456
0.001,1716457268.459, 1716457268.460
0.001,1716457269.463, 1716457269.464
0.001,1716457270.467, 1716457270.467
0.001,1716457271.471, 1716457271.471
0.001,1716457272.474, 1716457272.475
0.001,1716457273.478, 1716457273.478
0.001,1716457274.481, 1716457274.482
0.001,1716457275.485, 1716457275.486
0.001,1716457276.489, 1716457276.489
0.001,1716457277.492, 1716457277.493
0.001,1716457278.496, 1716457278.497
0.001,1716457279.500, 1716457279.500
0.001,1716457280.503, 1716457280.504
0.001,1716457281.507, 1716457281.508
0.001,1716457282.511, 1716457282.511
0.001,1716457283.514, 1716457283.515
0.001,1716457284.518, 1716457284.519
0.001,1716457285.522, 1716457285.522
0.001,1716457286.525, 1716457286.526
0.001,1716457287.529, 1716457287.530
0.001,1716457288.533, 1716457288.533
0.001,1716457289.536, 1716457289.537
0.001,1716457290.540, 1716457290.541
0.001,1716457291.544, 1716457291.544
0.001,1716457292.548, 1716457292.548
0.001,1716457293.551, 1716457293.552
0.001,1716457294.555, 1716457294.556
0.001,1716457295.559, 1716457295.559
0.001,1716457296.562, 1716457296.563
0.001,1716457297.566, 1716457297.567
0.001,1716457298.570, 1716457298.571
0.001,1716457299.574, 1716457299.574
0.001,1716457300.577, 1716457300.578
0.001,1716457301.581, 1716457301.582
0.001,1716457302.585, 1716457302.585
0.001,1716457303.588, 1716457303.589
0.001,1716457304.592, 1716457304.593
0.001,1716457305.596, 1716457305.596
0.001,1716457306.599, 1716457306.600
0.001,1716457307.603, 1716457307.604
0.001,1716457308.607, 1716457308.607
0.001,1716457309.610, 1716457309.611
0.001,1716457310.614, 1716457310.615
0.001,1716457311.618, 1716457311.618
0.001,1716457312.621, 1716457312.622
0.001,1716457313.625, 1716457313.626
0.001,1716457314.629, 1716457314.630
0.001,1716457315.633, 1716457315.633
0.001,1716457316.637, 1716457316.637
0.001,1716457317.640, 1716457317.641
0.001,1716457318.644, 1716457318.645
0.001,1716457319.648, 1716457319.648
0.001,1716457320.651, 1716457320.652
0.001,1716457321.655, 1716457321.656
0.001,1716457322.659, 1716457322.659
0.001,1716457323.662, 1716457323.663
0.001,1716457324.666, 1716457324.667
0.001,1716457325.670, 1716457325.670
0.001,1716457326.673, 1716457326.674
0.001,1716457327.677, 1716457327.677
0.001,1716457328.680, 1716457328.681
0.001,1716457329.684, 1716457329.685
0.001,1716457330.688, 1716457330.688
0.001,1716457331.691, 1716457331.692
0.001,1716457332.695, 1716457332.696
0.001,1716457333.699, 1716457333.699
0.001,1716457334.702, 1716457334.703
0.001,1716457335.706, 1716457335.707
0.001,1716457336.710, 1716457336.710
0.001,1716457337.713, 1716457337.714
0.001,1716457338.717, 1716457338.718
0.001,1716457339.721, 1716457339.721
0.001,1716457340.724, 1716457340.725
0.001,1716457341.728, 1716457341.729
0.001,1716457342.732, 1716457342.732
0.001,1716457343.735, 1716457343.736
0.001,1716457344.739, 1716457344.740
0.001,1716457345.743, 1716457345.743
0.001,1716457346.746, 1716457346.747
0.001,1716457347.750, 1716457347.751
0.001,1716457348.754, 1716457348.754
0.001,1716457349.757, 1716457349.758
0.001,1716457350.761, 1716457350.762
0.001,1716457351.765, 1716457351.765
0.001,1716457352.768, 1716457352.769
0.001,1716457353.772, 1716457353.773
0.001,1716457354.776, 1716457354.776
0.001,1716457355.779, 1716457355.780
0.001,1716457356.783, 1716457356.784
0.001,1716457357.787, 1716457357.787
0.001,1716457358.790, 1716457358.791
0.001,1716457359.794, 1716457359.795
